ENSEMBL,ENTREZID,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val
ENSG00000114166,8850,KAT2B,0.52654412,7.12370746,3.84111489,0.00029764,0.01402597
ENSG00000157107,115548,FCHO2,0.38326127,4.52513502,3.84042806,0.00029831,0.01402597
ENSG00000180257,125893,ZNF816,0.58608261,1.57824874,3.83862843,0.00030007,0.0140586
ENSG00000169169,126129,CPT1C,-0.3621891,5.4232251,-3.8360858,0.00030257,0.01412567
ENSG00000184384,84441,MAML2,0.72598394,4.04979025,3.83307854,0.00030555,0.01421474
ENSG00000158526,90121,TSR2,-0.3693658,6.69645795,-3.8270928,0.00031158,0.01444408
ENSG00000150907,2308,FOXO1,0.66494918,4.97872302,3.82482134,0.00031389,0.01450054
ENSG00000186439,10345,TRDN,0.95440324,0.48597359,3.82358859,0.00031516,0.01450818
ENSG00000173530,8793,TNFRSF10D,1.56813015,2.44039141,3.81987909,0.00031899,0.01463356
ENSG00000110422,10114,HIPK3,0.45206012,6.57324879,3.81783288,0.00032112,0.0146594
ENSG00000182240,25825,BACE2,0.89159194,3.55968069,3.81694504,0.00032205,0.0146594
ENSG00000163739,2919,CXCL1,2.03567533,0.58891663,3.81588538,0.00032316,0.0146594
ENSG00000101972,10735,STAG2,0.41010109,6.71590482,3.81510052,0.00032399,0.0146594
ENSG00000170370,2018,EMX2,0.7845806,5.11496231,3.80767428,0.00033191,0.01486824
ENSG00000188647,375743,PTAR1,0.61591469,5.97797017,3.80499299,0.00033482,0.01486824
ENSG00000198315,7745,ZKSCAN8,0.44935121,4.82084469,3.8046912,0.00033515,0.01486824
ENSG00000188786,4520,MTF1,0.40170052,4.60675083,3.804171,0.00033571,0.01486824
ENSG00000167264,54920,DUS2,-0.3953237,2.64370267,-3.8038594,0.00033605,0.01486824
ENSG00000115825,23683,PRKD3,0.73737529,4.71768034,3.80376615,0.00033615,0.01486824
ENSG00000115464,9736,USP34,0.32382978,7.10870233,3.80159062,0.00033854,0.01486824
ENSG00000027847,11285,B4GALT7,-0.4542032,3.92941658,-3.8015594,0.00033857,0.01486824
ENSG00000102547,81617,CAB39L,0.52743437,6.55455502,3.80141475,0.00033873,0.01486824
ENSG00000177646,28976,ACAD9,-0.2659918,4.99287805,-3.79894,0.00034147,0.0148901
ENSG00000146263,253714,MMS22L,0.49749158,2.0681374,3.79758989,0.00034297,0.0148901
ENSG00000109787,51274,KLF3,0.42161349,5.7508751,3.79695187,0.00034368,0.0148901
ENSG00000173404,3642,INSM1,-0.5929623,1.56531419,-3.7968977,0.00034374,0.0148901
ENSG00000131375,23473,CAPN7,0.26295695,4.85111995,3.79527396,0.00034556,0.01491988
ENSG00000142530,112703,FAM71E1,-0.6312479,2.31531914,-3.7939897,0.000347,0.01492196
ENSG00000155380,6566,SLC16A1,0.82682021,6.4685604,3.79322372,0.00034786,0.01492196
ENSG00000144655,64651,CSRNP1,0.65957842,4.80601098,3.79143057,0.00034989,0.01494577
ENSG00000175170,NA,NA,-0.8380978,1.3039957,-3.790302,0.00035118,0.01494577
ENSG00000145555,4651,MYO10,0.60815837,7.58562831,3.7873601,0.00035454,0.01494577
ENSG00000175906,379,ARL4D,-0.6347017,3.3031786,-3.7872778,0.00035464,0.01494577
ENSG00000197471,6693,SPN,1.10086118,0.61989548,3.78708304,0.00035486,0.01494577
ENSG00000140104,122616,CLBA1,-0.557064,3.52196255,-3.786763,0.00035523,0.01494577
ENSG00000129990,6861,SYT5,-0.6944655,5.58175196,-3.7851161,0.00035713,0.01494577
ENSG00000115548,55818,KDM3A,0.36593347,6.15851012,3.78455439,0.00035778,0.01494577
ENSG00000143772,3707,ITPKB,0.91177677,8.41426989,3.78370236,0.00035877,0.01494577
ENSG00000170791,79145,CHCHD7,-0.4387396,4.82995088,-3.7828793,0.00035973,0.01494577
ENSG00000165752,282974,STK32C,-0.5204382,5.16857151,-3.778915,0.00036438,0.01506403
ENSG00000114126,7029,TFDP2,0.3750822,5.5055853,3.77571035,0.00036818,0.01506403
ENSG00000072364,27125,AFF4,0.36316675,6.89408954,3.77503856,0.00036898,0.01506403
ENSG00000101363,63905,MANBAL,-0.285541,5.70403438,-3.7745491,0.00036957,0.01506403
ENSG00000171940,7764,ZNF217,0.6375465,3.15550498,3.77400326,0.00037022,0.01506403
ENSG00000156273,571,BACH1,0.4864931,4.25614998,3.77339922,0.00037095,0.01506403
ENSG00000198429,7620,ZNF69,0.82865474,1.09746522,3.77311565,0.00037129,0.01506403
ENSG00000065526,23013,SPEN,0.46593249,6.5695193,3.77241286,0.00037213,0.01506403
ENSG00000186300,148254,ZNF555,0.42952717,2.84544656,3.77102208,0.00037381,0.01506403
ENSG00000141433,116,ADCYAP1,-1.3370646,3.17726236,-3.7708832,0.00037398,0.01506403
ENSG00000173821,57674,RNF213,0.56125379,6.06622108,3.76770519,0.00037784,0.01517342
ENSG00000123191,540,ATP7B,0.51733157,3.44108264,3.76608871,0.00037982,0.0151771
ENSG00000230510,100506012,PPP5D1,-0.6141438,1.4314184,-3.765756,0.00038023,0.0151771
ENSG00000167283,10632,ATP5MG,-0.4139947,4.99991395,-3.7611036,0.00038599,0.01536064
ENSG00000077943,8516,ITGA8,0.77331819,3.50775178,3.75822976,0.00038959,0.01539224
ENSG00000142920,113451,AZIN2,-0.456282,4.83160449,-3.7576591,0.00039031,0.01539224
ENSG00000086717,5475,PPEF1,-1.3977931,1.80173128,-3.7564129,0.00039189,0.01539224
ENSG00000141560,79672,FN3KRP,-0.3711954,5.70243895,-3.7550978,0.00039355,0.01539224
ENSG00000145494,4726,NDUFS6,-0.4820675,4.35271311,-3.7550245,0.00039365,0.01539224
ENSG00000175711,146712,B3GNTL1,-0.5166339,2.37049589,-3.7544245,0.00039441,0.01539224
ENSG00000115194,7781,SLC30A3,-0.7754649,5.138997,-3.7540063,0.00039494,0.01539224
ENSG00000125534,79144,PPDPF,-1.0844161,4.71601582,-3.7507581,0.0003991,0.0155087
ENSG00000068308,55593,OTUD5,-0.2852046,6.1377942,-3.7465381,0.00040457,0.01557603
ENSG00000122705,1211,CLTA,-0.306478,6.71635439,-3.7461347,0.0004051,0.01557603
ENSG00000119285,55127,HEATR1,0.34982547,4.35809423,3.74545546,0.00040599,0.01557603
ENSG00000173548,257364,SNX33,0.69902087,4.95885896,3.74450279,0.00040724,0.01557603
ENSG00000158186,22808,MRAS,0.56195094,8.44287642,3.74439622,0.00040738,0.01557603
ENSG00000135972,64965,MRPS9,-0.3087118,4.70616116,-3.7439906,0.00040791,0.01557603
ENSG00000101222,25876,SPEF1,-0.9376304,1.64430095,-3.7412767,0.00041149,0.01566758
ENSG00000147571,1392,CRH,-2.2335918,-0.1774354,-3.7390637,0.00041444,0.01568888
ENSG00000172500,9158,FIBP,-0.4032727,5.64888275,-3.7368778,0.00041737,0.01568888
ENSG00000174917,125988,C19orf70,-0.4155411,5.21972862,-3.7364399,0.00041795,0.01568888
ENSG00000198646,23054,NCOA6,0.31081505,5.88651477,3.73631226,0.00041813,0.01568888
ENSG00000136718,92856,IMP4,-0.231188,6.11176741,-3.7361264,0.00041838,0.01568888
ENSG00000163428,116064,LRRC58,0.40681911,5.99840358,3.73512133,0.00041973,0.01568888
ENSG00000004059,381,ARF5,-0.4430461,5.98943441,-3.7346541,0.00042037,0.01568888
ENSG00000103502,10423,CDIPT,-0.3113444,6.35201766,-3.7299382,0.00042679,0.01588394
ENSG00000213064,375035,SFT2D2,0.62202008,5.26003874,3.72819725,0.00042919,0.01592828
ENSG00000147883,1030,CDKN2B,0.63649683,2.02346971,3.7192486,0.00044172,0.01634719
ENSG00000119737,10936,GPR75,0.87186949,2.9764889,3.71715325,0.0004447,0.01639087
ENSG00000097033,51100,SH3GLB1,0.42674276,6.56603765,3.71667847,0.00044538,0.01639087
ENSG00000114631,50512,PODXL2,-0.4201981,6.13704455,-3.7124866,0.00045141,0.0165668
ENSG00000125877,3704,ITPA,-0.4805942,4.39601476,-3.7053518,0.00046186,0.01690339
ENSG00000167770,55611,OTUB1,-0.4097294,6.72792181,-3.7042461,0.0004635,0.01691655
ENSG00000037897,4234,METTL1,-0.517153,1.61383644,-3.7010095,0.00046834,0.01702841
ENSG00000134698,192670,AGO4,0.27270073,4.90911927,3.70014304,0.00046964,0.01702841
ENSG00000146247,55023,PHIP,0.32872265,5.63947192,3.69861643,0.00047194,0.01702841
ENSG00000155324,65983,GRAMD2B,0.71078847,6.73633613,3.69718183,0.00047411,0.01702841
ENSG00000189410,400745,SH2D5,-0.7125407,5.47407401,-3.6970161,0.00047437,0.01702841
ENSG00000171224,219738,FAM241B,-0.5411533,4.14554688,-3.6965866,0.00047502,0.01702841
ENSG00000135378,79056,PRRG4,1.22186019,0.59373588,3.69621143,0.00047559,0.01702841
ENSG00000156990,285367,RPUSD3,-0.3152782,4.3939086,-3.6920981,0.00048189,0.01715999
ENSG00000005812,26224,FBXL3,0.31295798,6.44180163,3.69173104,0.00048246,0.01715999
ENSG00000143842,9580,SOX13,0.55830752,4.22345284,3.69127708,0.00048316,0.01715999
ENSG00000113068,5201,PFDN1,-0.290783,6.23674529,-3.6897377,0.00048555,0.01717217
ENSG00000144677,10217,CTDSPL,0.4633344,5.42826371,3.68937953,0.0004861,0.01717217
ENSG00000101745,23253,ANKRD12,0.27243651,6.22116098,3.68680848,0.00049012,0.01718583
ENSG00000116857,252839,TMEM9,-0.2911814,6.73838862,-3.6850987,0.0004928,0.01718583
ENSG00000016391,55349,CHDH,0.79718536,5.83219796,3.68332329,0.00049561,0.01718583
ENSG00000103043,55697,VAC14,-0.2581995,5.36633744,-3.6832551,0.00049572,0.01718583
ENSG00000160208,23076,RRP1B,0.29822762,4.75713473,3.68308529,0.00049599,0.01718583
ENSG00000067141,4756,NEO1,0.59289185,6.95615183,3.68169347,0.0004982,0.01718583
ENSG00000055208,23118,TAB2,0.54786906,6.60213742,3.68104608,0.00049923,0.01718583
ENSG00000163946,23272,FAM208A,0.29855989,6.18667833,3.680758,0.00049969,0.01718583
ENSG00000181163,4869,NPM1,-0.2323297,7.4702929,-3.6802111,0.00050056,0.01718583
ENSG00000100997,26090,ABHD12,-0.3528687,6.57208547,-3.6798632,0.00050112,0.01718583
ENSG00000114796,54800,KLHL24,0.45115407,6.16535927,3.67979993,0.00050122,0.01718583
ENSG00000054654,23224,SYNE2,0.60341211,5.24742099,3.67905266,0.00050242,0.01718583
ENSG00000203879,2664,GDI1,-0.3233582,9.38567713,-3.6784415,0.0005034,0.01718583
ENSG00000148335,28989,NTMT1,-0.3078779,4.26035101,-3.6771845,0.00050542,0.01721049
ENSG00000102897,57149,LYRM1,-0.3020565,5.03634594,-3.6741176,0.0005104,0.01729018
ENSG00000123094,11228,RASSF8,0.62515719,5.64559198,3.67334795,0.00051165,0.01729018
ENSG00000240184,5098,PCDHGC3,0.9092925,6.23266068,3.67332514,0.00051169,0.01729018
ENSG00000188976,26155,NOC2L,-0.3131553,5.87910124,-3.6721831,0.00051356,0.01730905
ENSG00000263002,10780,ZNF234,0.51267533,2.71148784,3.66998673,0.00051717,0.01738642
ENSG00000107874,79004,CUEDC2,-0.2475584,6.02709843,-3.6652163,0.0005251,0.01760815
ENSG00000145012,4026,LPP,0.74408033,5.58614871,3.6615513,0.00053127,0.01776036
ENSG00000106153,51142,CHCHD2,-0.5434394,7.10067458,-3.660927,0.00053233,0.01776036
ENSG00000204540,170679,PSORS1C1,-1.6256416,-0.7147491,-3.658433,0.00053657,0.01785241
ENSG00000108510,9969,MED13,0.42420141,6.03101485,3.65714369,0.00053878,0.01785241
ENSG00000163960,26043,UBXN7,0.35047292,5.62123493,3.65693454,0.00053914,0.01785241
ENSG00000132164,6538,SLC6A11,0.78647757,6.42920828,3.65569405,0.00054127,0.01787826
ENSG00000157106,23049,SMG1,0.38167097,6.49445938,3.6547084,0.00054297,0.01788972
ENSG00000107968,1326,MAP3K8,0.9470075,2.4051209,3.65345827,0.00054514,0.01789505
ENSG00000120063,10672,GNA13,0.59053336,6.21601233,3.65305164,0.00054585,0.01789505
ENSG00000130520,25804,LSM4,-0.3928809,5.51484091,-3.65223,0.00054727,0.0178975
ENSG00000175970,84747,UNC119B,0.37769813,5.83411088,3.64995559,0.00055125,0.01796046
ENSG00000167193,1398,CRK,0.23234983,6.59321645,3.64957391,0.00055192,0.01796046
ENSG00000146007,153527,ZMAT2,-0.3275906,6.41325639,-3.6479203,0.00055483,0.01799333
ENSG00000167771,283248,RCOR2,-0.6504187,3.00272441,-3.647454,0.00055565,0.01799333
ENSG00000143952,51542,VPS54,0.37071015,4.49857352,3.64667772,0.00055703,0.0179937
ENSG00000173230,2804,GOLGB1,0.34790592,6.7718165,3.64260441,0.00056428,0.01815472
ENSG00000198931,353,APRT,-0.5045992,3.69000152,-3.6423402,0.00056476,0.01815472
ENSG00000124782,6239,RREB1,0.78292336,2.46686799,3.63733379,0.00057381,0.01840097
ENSG00000184117,8508,NIPSNAP1,-0.4578318,5.29636288,-3.6360916,0.00057608,0.01842895
ENSG00000162738,57216,VANGL2,0.58183597,3.97029926,3.63276079,0.0005822,0.01857983
ENSG00000125107,23019,CNOT1,0.28684533,6.27047422,3.63034583,0.00058668,0.01867761
ENSG00000155561,23165,NUP205,0.39050108,4.72588256,3.62789312,0.00059126,0.01877822
ENSG00000109906,7704,ZBTB16,0.71891798,4.42836663,3.62543796,0.00059588,0.01885474
ENSG00000158793,4817,NIT1,-0.3159688,4.62931474,-3.6247526,0.00059718,0.01885474
ENSG00000139946,57161,PELI2,0.43410245,4.27220651,3.62434356,0.00059795,0.01885474
ENSG00000254999,55845,BRK1,-0.2712567,6.90639719,-3.6206708,0.00060495,0.01899481
ENSG00000112578,705,BYSL,-0.3471524,3.14034053,-3.6205047,0.00060527,0.01899481
ENSG00000112282,9439,MED23,0.33078215,4.64870172,3.61697952,0.00061206,0.01916252
ENSG00000178467,54681,P4HTM,-0.3513789,6.28644431,-3.6143084,0.00061726,0.01927954
ENSG00000158019,9577,BABAM2,-0.3860136,4.5958559,-3.6114605,0.00062285,0.01940816
ENSG00000169967,10746,MAP3K2,0.33169258,5.50225816,3.61005295,0.00062563,0.01941697
ENSG00000056050,54969,HPF1,-0.3090146,4.85761865,-3.6098292,0.00062607,0.01941697
ENSG00000110395,867,CBL,0.38550183,5.89055394,3.60739799,0.0006309,0.01943152
ENSG00000146540,84310,C7orf50,-0.6990613,5.35820011,-3.6068716,0.00063195,0.01943152
ENSG00000104866,284352,PPP1R37,-0.5251776,4.80103309,-3.6068359,0.00063202,0.01943152
ENSG00000256463,27164,SALL3,0.87952806,3.53262453,3.60573678,0.00063422,0.01943152
ENSG00000104853,1209,CLPTM1,-0.2696775,6.96719491,-3.6051342,0.00063543,0.01943152
ENSG00000167513,81620,CDT1,-0.8171359,0.49788829,-3.6038806,0.00063795,0.01943152
ENSG00000135052,51280,GOLM1,0.33937288,7.59475604,3.60348503,0.00063875,0.01943152
ENSG00000165288,254065,BRWD3,0.51069297,3.48434226,3.60289422,0.00063995,0.01943152
ENSG00000154079,135154,SDHAF4,-0.4990102,3.75595157,-3.6024037,0.00064094,0.01943152
ENSG00000116120,10056,FARSB,-0.4506157,5.70796767,-3.6021927,0.00064136,0.01943152
ENSG00000126016,154796,AMOT,0.58011723,6.84687409,3.60152619,0.00064272,0.01943152
ENSG00000188994,23036,ZNF292,0.39306437,5.43167528,3.59998239,0.00064586,0.01948191
ENSG00000131115,7770,ZNF227,0.41600292,4.07027498,3.59791908,0.00065008,0.01955372
ENSG00000135316,10492,SYNCRIP,0.24717911,6.56719773,3.59737418,0.0006512,0.01955372
ENSG00000178878,81575,APOLD1,1.13274756,6.84993045,3.59516203,0.00065576,0.01960897
ENSG00000151422,2241,FER,0.42182758,4.88133902,3.5950433,0.00065601,0.01960897
ENSG00000198883,114824,PNMA5,-1.0581674,2.97331457,-3.593158,0.00065992,0.01966347
ENSG00000149639,140710,SOGA1,0.49777834,6.32323285,3.59273191,0.00066081,0.01966347
ENSG00000072501,8243,SMC1A,0.42761642,5.97663589,3.59201959,0.0006623,0.01966347
ENSG00000121753,576,ADGRB2,-0.5315453,7.32006143,-3.5889946,0.00066864,0.0198035
ENSG00000139800,85416,ZIC5,0.89458466,2.79164345,3.58834721,0.00067001,0.0198035
ENSG00000138756,55589,BMP2K,0.52157264,4.92706655,3.58618111,0.0006746,0.01989467
ENSG00000178952,7284,TUFM,-0.2463291,6.62901829,-3.5847977,0.00067755,0.01993708
ENSG00000196329,55340,GIMAP5,1.08735035,-0.3869067,3.58390064,0.00067946,0.01994908
ENSG00000115183,85461,TANC1,0.57222699,4.42392206,3.58160058,0.00068441,0.02001841
ENSG00000162415,57643,ZSWIM5,0.39392661,3.18959943,3.5793615,0.00068925,0.02001841
ENSG00000148737,6934,TCF7L2,0.4030051,4.44373309,3.57925378,0.00068948,0.02001841
ENSG00000163629,5783,PTPN13,0.60824639,5.87858391,3.57913845,0.00068973,0.02001841
ENSG00000162004,124093,CCDC78,-0.905442,0.70205011,-3.5785625,0.00069098,0.02001841
ENSG00000164741,10395,DLC1,0.36263426,5.93236276,3.57850989,0.0006911,0.02001841
ENSG00000147408,55790,CSGALNACT1,0.34787867,6.09117543,3.57785898,0.00069252,0.02001841
ENSG00000125755,8189,SYMPK,-0.275228,6.24057242,-3.5772028,0.00069395,0.02001841
ENSG00000173486,2286,FKBP2,-0.3517863,5.35034802,-3.573345,0.00070242,0.02021873
ENSG00000129566,7011,TEP1,0.66996361,4.05459317,3.57050967,0.00070871,0.02027699
ENSG00000170542,5272,SERPINB9,0.37169988,4.24579824,3.57037415,0.00070901,0.02027699
ENSG00000166716,9640,ZNF592,0.37159686,5.6966716,3.5703584,0.00070905,0.02027699
ENSG00000170043,58485,TRAPPC1,-0.3522395,4.98178397,-3.5693628,0.00071127,0.02029662
ENSG00000273136,101060684,NBPF26,0.8732705,2.50539263,3.56734819,0.00071579,0.02038154
ENSG00000106278,5803,PTPRZ1,0.7791086,8.54542781,3.5660995,0.00071861,0.02041766
ENSG00000048028,57646,USP28,0.48825842,4.20452679,3.56481205,0.00072152,0.02045642
ENSG00000177076,340485,ACER2,1.08467629,1.95281994,3.56386194,0.00072367,0.0204607
ENSG00000141759,10907,TXNL4A,-0.2932118,5.74456289,-3.5633822,0.00072477,0.0204607
ENSG00000105696,25789,TMEM59L,-0.5221435,7.97150779,-3.5624867,0.00072681,0.02047457
ENSG00000132155,5894,RAF1,0.30564986,6.31632774,3.5616721,0.00072867,0.02048333
ENSG00000018408,25937,WWTR1,0.69965469,5.36420698,3.56055981,0.00073122,0.02050741
ENSG00000125676,57187,THOC2,0.29431351,5.25960299,3.55994536,0.00073263,0.02050741
ENSG00000110900,441631,TSPAN11,0.94651905,4.05391129,3.5585915,0.00073575,0.02055121
ENSG00000168763,26505,CNNM3,0.36953801,4.26708504,3.55617605,0.00074135,0.02061004
ENSG00000130005,2593,GAMT,-0.4691493,4.81832949,-3.5559216,0.00074194,0.02061004
ENSG00000170759,3799,KIF5B,0.50806937,8.87408329,3.55566558,0.00074254,0.02061004
ENSG00000057252,6646,SOAT1,0.48285885,4.43397249,3.5535081,0.00074758,0.02070648
ENSG00000161791,91010,FMNL3,0.49547849,5.3809307,3.55269105,0.0007495,0.02071617
ENSG00000163285,2565,GABRG1,0.71171723,7.16516568,3.55011533,0.00075557,0.02079658
ENSG00000168259,7266,DNAJC7,-0.2393024,6.87493275,-3.5498093,0.0007563,0.02079658
ENSG00000072840,2121,EVC,0.86913663,2.78939906,3.5494597,0.00075713,0.02079658
ENSG00000270170,152217,NCBP2-AS2,-0.4054589,3.72128211,-3.5478347,0.00076099,0.02082826
ENSG00000168081,5368,PNOC,-1.3480746,0.4245448,-3.5476499,0.00076143,0.02082826
ENSG00000003989,6542,SLC7A2,1.2082978,5.914152,3.54501022,0.00076776,0.02095781
ENSG00000135048,23670,CEMIP2,0.47915344,5.41337586,3.54416779,0.00076978,0.02095958
ENSG00000100154,23331,TTC28,0.40985824,4.26038255,3.54366657,0.00077099,0.02095958
ENSG00000053524,23101,MCF2L2,0.66604538,7.68332059,3.54289626,0.00077285,0.02096705
ENSG00000106366,5054,SERPINE1,1.54824218,1.88327965,3.53921161,0.00078182,0.02116682
ENSG00000132676,7818,DAP3,-0.2401745,5.46603531,-3.5378986,0.00078504,0.0212105
ENSG00000163634,80145,THOC7,-0.379892,5.39393519,-3.5366713,0.00078806,0.02124863
ENSG00000140995,54849,DEF8,-0.2196961,6.58583297,-3.5342236,0.00079411,0.02129949
ENSG00000074047,2736,GLI2,1.07051418,1.50092925,3.53419691,0.00079418,0.02129949
ENSG00000197442,4217,MAP3K5,0.4679777,6.44500563,3.53342227,0.00079611,0.02129949
ENSG00000146221,202500,TCTE1,-0.7320105,0.69590886,-3.5331854,0.0007967,0.02129949
ENSG00000175550,10589,DRAP1,-0.3647741,6.00189361,-3.5326604,0.00079801,0.02129949
ENSG00000125841,80023,NRSN2,-0.4285095,7.20238284,-3.5302862,0.00080395,0.02141439
ENSG00000134744,23318,TUT4,0.40423488,4.82471452,3.52964885,0.00080555,0.02141439
ENSG00000080839,5933,RBL1,0.52085552,2.37144005,3.52859778,0.0008082,0.02144092
ENSG00000138028,10669,CGREF1,-0.5261814,5.10870371,-3.5273376,0.00081139,0.02144092
ENSG00000079482,4983,OPHN1,0.55733295,5.94420696,3.52732632,0.00081142,0.02144092
ENSG00000115685,5510,PPP1R7,-0.2718422,6.63899543,-3.5252108,0.0008168,0.02153997
ENSG00000185721,4733,DRG1,-0.2303859,5.71436755,-3.521423,0.00082651,0.02175276
ENSG00000137409,23787,MTCH1,-0.3030857,8.56787351,-3.5200707,0.00083001,0.0217627
ENSG00000136463,51204,TACO1,-0.2552042,4.20035849,-3.5200024,0.00083018,0.0217627
ENSG00000125772,56261,GPCPD1,-0.7877574,5.10113423,-3.5193102,0.00083198,0.02176656
ENSG00000136940,5082,PDCL,0.27660321,4.29950881,3.51752479,0.00083663,0.02184487
ENSG00000142611,63976,PRDM16,0.70060324,4.35911335,3.51621401,0.00084005,0.02189109
ENSG00000171444,4163,MCC,0.67959589,5.48306044,3.51146031,0.00085259,0.02217415
ENSG00000214756,751071,CSKMT,-0.6395969,1.07508736,-3.5097535,0.00085714,0.02222348
ENSG00000142973,1580,CYP4B1,1.48030442,0.24321422,3.50926298,0.00085845,0.02222348
ENSG00000004779,4706,NDUFAB1,-0.4091312,5.50389341,-3.5088571,0.00085954,0.02222348
ENSG00000011405,5286,PIK3C2A,0.55496139,6.24018164,3.5077981,0.00086238,0.02225335
ENSG00000126583,5582,PRKCG,-0.7690237,5.85219784,-3.5067079,0.00086531,0.0222855
ENSG00000120963,51123,ZNF706,-0.2875285,6.15341104,-3.5052332,0.00086929,0.0223445
ENSG00000087510,7022,TFAP2C,1.06222041,0.71796749,3.50378347,0.00087322,0.02240197
ENSG00000030419,22807,IKZF2,0.75098639,3.35931109,3.50254054,0.00087661,0.02244521
ENSG00000105366,27181,SIGLEC8,1.03518027,2.43762013,3.49772583,0.00088983,0.02270698
ENSG00000179115,2193,FARSA,-0.3477817,5.87384874,-3.4975692,0.00089027,0.02270698
ENSG00000167978,23524,SRRM2,0.44080575,8.1308636,3.49569625,0.00089547,0.02279557
ENSG00000175215,10106,CTDSP2,0.51464611,7.32483208,3.49454365,0.00089868,0.02281248
ENSG00000276600,338382,RAB7B,-0.9221471,0.99983853,-3.4942203,0.00089958,0.02281248
ENSG00000102078,9016,SLC25A14,-0.3926835,4.33664357,-3.4921911,0.00090527,0.02281554
ENSG00000161203,1173,AP2M1,-0.3402291,8.96395886,-3.4920762,0.0009056,0.02281554
ENSG00000130822,139728,PNCK,-0.5256342,5.78700899,-3.4916548,0.00090678,0.02281554
ENSG00000172201,3400,ID4,0.70449824,5.96343588,3.49122221,0.000908,0.02281554
ENSG00000113300,57472,CNOT6,0.28823512,5.31443567,3.49110298,0.00090834,0.02281554
ENSG00000168569,79064,TMEM223,-0.3829736,2.98886544,-3.4895386,0.00091276,0.02288316
ENSG00000100865,51550,CINP,-0.2722092,5.60835579,-3.4869547,0.00092012,0.02302379
ENSG00000130396,4301,AFDN,0.26243944,6.08247339,3.485316,0.00092481,0.02305242
ENSG00000149476,26007,TKFC,-0.3945159,4.20605347,-3.4848397,0.00092617,0.02305242
ENSG00000099341,5714,PSMD8,-0.2536623,6.47186738,-3.4847288,0.00092649,0.02305242
ENSG00000133789,23075,SWAP70,0.46951306,5.9228995,3.48356793,0.00092984,0.02306718
ENSG00000166912,54893,MTMR10,0.59168406,6.76622637,3.48187103,0.00093474,0.02306718
ENSG00000164190,25836,NIPBL,0.33299423,5.89979994,3.48164742,0.00093539,0.02306718
ENSG00000178531,404217,CTXN1,-0.7541544,4.71775846,-3.4816333,0.00093543,0.02306718
ENSG00000037042,27175,TUBG2,-0.4396085,6.42767528,-3.4815014,0.00093582,0.02306718
ENSG00000140262,6938,TCF12,0.526345,6.33355647,3.48074708,0.00093801,0.02307816
ENSG00000134046,8932,MBD2,0.26163729,5.26879559,3.47916946,0.00094261,0.02310717
ENSG00000087263,55239,OGFOD1,-0.2807545,5.07410396,-3.479143,0.00094269,0.02310717
ENSG00000172339,199857,ALG14,-0.3298657,3.37008872,-3.4741899,0.00095727,0.02342116
ENSG00000178947,399668,SMIM10L2A,-0.6178521,6.37497971,-3.4732811,0.00095997,0.02342412
