gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000251243|AC005178.1	0.429879650946697	1.0	AD	Control	238
ENSG00000249259|AC027613.1	0.527886541217198	1.0	AD	Control	238
ENSG00000250815|AC105384.2	0.0821457256824493	1.0	AD	Control	238
ENSG00000251440|STMN1P2	0.568851505535833	1.0	AD	Control	238
ENSG00000196302|AC146944.1	0.331272107000881	0.594057768227701	AD	Control	238
ENSG00000249627|AC017037.1	-0.463220465531447	1.0	AD	Control	238
ENSG00000250715|AC233724.10	0.275902491159888	1.0	AD	Control	238
ENSG00000251525|TCP11X3P	0.615069126600632	1.0	AD	Control	238
ENSG00000249986|YWHAQP6	0.205808459559411	0.375630929116212	AD	Control	238
ENSG00000251667|BRCC3P1	0.348896552636462	0.0714165253754424	AD	Control	238
ENSG00000249051|AC112518.2	0.647714850850501	1.0	AD	Control	238
ENSG00000250040|RAF1P1	0.347004920546509	1.0	AD	Control	238
ENSG00000248956|HMGB1P44	0.478832650833449	1.0	AD	Control	238
ENSG00000249896|LINC02495	-0.0251641161582698	0.774507477644113	AD	Control	238
ENSG00000251656|PRELID3BP5	0.855986900585238	1.0	AD	Control	238
ENSG00000249617|AC106872.7	0.471419567187904	1.0	AD	Control	238
ENSG00000249768|HSPE1P10	0.157207217918421	0.326140315880564	AD	Control	238
ENSG00000248716|AC093815.1	0.690388405048089	1.0	AD	Control	238
ENSG00000251348|HSPD1P11	0.168993551769086	0.18956699374831	AD	Control	238
ENSG00000254701|AC138866.2	0.217020318332811	0.782151891812437	AD	Control	238
ENSG00000251345|AC093826.1	0.888016484073037	1.0	AD	Control	238
ENSG00000249433|AC008628.1	0.132985794551132	1.0	AD	Control	238
ENSG00000251394|OR12D3	-0.212850530927983	1.0	AD	Control	238
ENSG00000248336|HMGN1P11	0.458837031601163	1.0	AD	Control	238
ENSG00000250919|UGT2B26P	0.684372096244467	1.0	AD	Control	238
ENSG00000251196|AC106760.1	0.986541357664526	1.0	AD	Control	238
ENSG00000250412|KLHL2P1	-0.147478254338142	0.269882103636211	AD	Control	238
ENSG00000249162|ADAM20P3	0.163881704814188	1.0	AD	Control	238
ENSG00000250030|AC104806.1	-0.150674138793317	0.524513848627334	AD	Control	238
ENSG00000249079|AC118282.2	0.107640831973873	1.0	AD	Control	238
ENSG00000184084|AC091868.1	-0.0126994569437209	1.0	AD	Control	238
ENSG00000249467|AL592156.1	0.826145333163021	1.0	AD	Control	238
ENSG00000248365|POU5F1P7	0.171134725142953	1.0	AD	Control	238
ENSG00000268209|AC114786.4	0.441634937601132	1.0	AD	Control	238
ENSG00000251568|ALG3P1	0.31442614509362	0.225825601889512	AD	Control	238
ENSG00000248159|HSPA8P11	0.112942045490771	0.677997064571015	AD	Control	238
ENSG00000251694|USP17L9P	-0.23554074470926	0.575747891560054	AD	Control	238
ENSG00000249253|AC093004.1	0.383194051667882	1.0	AD	Control	238
ENSG00000248632|AC106872.5	-0.153398991019308	0.224201942814906	AD	Control	238
ENSG00000248883|B4GALNT2P1	0.37921316951048	1.0	AD	Control	238
ENSG00000250194|AC109458.1	0.344535766302177	1.0	AD	Control	238
ENSG00000250618|AC023141.11	0.0552075359356741	1.0	AD	Control	238
ENSG00000251229|AL645924.2	0.197901065137533	0.113787462486684	AD	Control	238
ENSG00000248444|HNRNPA1P65	0.858881949384427	1.0	AD	Control	238
ENSG00000249286|AMD1P3	0.0929144341154493	0.528340577894051	AD	Control	238
ENSG00000250261|CCDC74BP1	0.0540761446107471	0.853035436038745	AD	Control	238
ENSG00000251588|AC125336.1	0.820513975151466	1.0	AD	Control	238
ENSG00000249351|AC096754.1	0.652775504665596	1.0	AD	Control	238
ENSG00000249064|KRT18P25	0.322063929162628	1.0	AD	Control	238
ENSG00000197468|AC073648.1	0.456509068956236	1.0	AD	Control	238
ENSG00000248400|ST13P12	0.152359575386944	1.0	AD	Control	238
ENSG00000250768|DPP3P1	0.458822702879998	1.0	AD	Control	238
ENSG00000205449|NBPF22P	0.0420006918275467	1.0	AD	Control	238
ENSG00000250973|KRTAP13-6P	0.729334919744711	1.0	AD	Control	238
ENSG00000170935|NCBP2L	0.143204153972132	0.426824180444476	AD	Control	238
ENSG00000249863|AC021106.1	-0.0284957381448754	0.862487338181394	AD	Control	238
ENSG00000250566|UGT2B29P	0.0675902935922839	1.0	AD	Control	238
ENSG00000179967|PPP1R14BP3	0.032465882879057	0.907687268658961	AD	Control	238
ENSG00000251135|AC008565.1	0.0805224289326312	0.609769512886982	AD	Control	238
ENSG00000250319|AC010460.2	0.11194183193386	1.0	AD	Control	238
ENSG00000228868|MYLKP1	0.101206344619984	1.0	AD	Control	238
ENSG00000272297|AC018709.1	-0.135805253806918	0.453537561852343	AD	Control	238
ENSG00000244573|RPL30P11	0.196180850406506	1.0	AD	Control	238
ENSG00000250144|AC104619.3	-0.170788933406421	1.0	AD	Control	238
ENSG00000250249|AC105313.1	0.258758934308683	1.0	AD	Control	238
ENSG00000248618|ENPP7P3	-0.096890505353783	0.823762755370452	AD	Control	238
ENSG00000250036|IGKV1D-37	0.94974489023408	1.0	AD	Control	238
ENSG00000238254|AC008496.1	0.704875752182134	1.0	AD	Control	238
ENSG00000250933|GAPDHP66	-0.0940243898068279	0.574306712166804	AD	Control	238
ENSG00000227725|GCOM2	0.0896764105364364	0.720090944167673	AD	Control	238
ENSG00000250688|TRAJ55	0.469382414038574	1.0	AD	Control	238
ENSG00000251285|AC097484.2	0.540601283427424	1.0	AD	Control	238
ENSG00000250705|AC008526.1	0.139389175645835	1.0	AD	Control	238
ENSG00000249780|AC093809.1	1.60209775401786	1.0	AD	Control	238
ENSG00000251204|AC027313.1	0.250271157258454	1.0	AD	Control	238
ENSG00000250441|AC109481.1	0.306887197680226	0.229429140386276	AD	Control	238
ENSG00000251237|B3GNTL1P1	0.323958668308983	1.0	AD	Control	238
ENSG00000251385|MTCYBP16	1.02534460080044	1.0	AD	Control	238
ENSG00000223788|DIS3L2P1	0.771311420339444	1.0	AD	Control	238
ENSG00000248419|AC110768.1	-0.220596349076918	1.0	AD	Control	238
ENSG00000249192|MTND3P25	-0.198121782277231	1.0	AD	Control	238
ENSG00000230430|USP17L25	-0.271884298140723	0.689449066763661	AD	Control	238
ENSG00000213777|AC011487.1	0.069397558272632	0.742321183236655	AD	Control	238
ENSG00000248459|AC083906.1	0.0348185279882962	1.0	AD	Control	238
ENSG00000250645|AC010442.2	0.089394581622972	1.0	AD	Control	238
ENSG00000251691|AC114786.3	0.647741126621925	1.0	AD	Control	238
ENSG00000251090|OR5AC4P	0.304426331062069	1.0	AD	Control	238
ENSG00000206127|GOLGA8O	0.96014877094341	0.13277535458845	AD	Control	238
ENSG00000235868|GAPDHP31	0.397396146221487	1.0	AD	Control	238
ENSG00000250725|AC080079.1	0.346694644379564	1.0	AD	Control	238
ENSG00000250346|EEF1GP2	0.683958852456072	1.0	AD	Control	238
ENSG00000251154|AC002456.2	0.080020938765335	1.0	AD	Control	238
ENSG00000198787|OR4D12P	0.070562632580916	1.0	AD	Control	238
ENSG00000249600|AC106806.2	0.456255895115759	1.0	AD	Control	238
ENSG00000272414|FAM47E-STBD1	-0.106380055011946	0.231165743120917	AD	Control	238
ENSG00000250746|AC105250.1	0.0163488720185558	0.923829863762833	AD	Control	238
ENSG00000248931|MTCYBP40	0.063551821419593	1.0	AD	Control	238
ENSG00000250803|AC010255.3	0.147810597864295	0.594909733325597	AD	Control	238
ENSG00000251587|LDHAP1	0.433210464695797	1.0	AD	Control	238
ENSG00000251624|UNC93B7	0.345815838288514	1.0	AD	Control	238
ENSG00000251108|YBX1P5	0.537725508053976	1.0	AD	Control	238
ENSG00000249531|AC098799.2	0.330468898400805	1.0	AD	Control	238
ENSG00000249928|UQCRBP3	-0.0837935527253013	1.0	AD	Control	238
ENSG00000268391|MTCO3P42	0.115045708372716	1.0	AD	Control	238
ENSG00000251644|HPRT1P1	0.537267283578988	1.0	AD	Control	238
ENSG00000250962|AC090568.1	-0.0834243288673601	0.778857783499265	AD	Control	238
ENSG00000214273|AGGF1P1	-0.19989144045181	0.482394653986781	AD	Control	238
ENSG00000250424|AC004691.2	-0.521751017366057	1.0	AD	Control	238
ENSG00000251032|CUL1P1	-0.197277207564501	0.457577252201536	AD	Control	238
ENSG00000251306|NDUFB4P2	-0.0622314737762301	0.757525361863038	AD	Control	238
ENSG00000248542|AC233724.5	0.348991642875297	1.0	AD	Control	238
ENSG00000234458|OR7E130P	0.625715322511181	1.0	AD	Control	238
ENSG00000248114|AC114812.3	0.219045478126216	0.0793293781353815	AD	Control	238
ENSG00000249188|ENPP7P1	0.0952632195420019	0.533889248041271	AD	Control	238
ENSG00000178980|SELENOW	0.0101175997710655	0.940527293647058	AD	Control	238
ENSG00000248403|NACAP6	0.754130653845441	1.0	AD	Control	238
ENSG00000249363|AC011411.1	-0.0788923618477086	0.723485802228764	AD	Control	238
ENSG00000216829|FGF7P4	-0.927980134154297	1.0	AD	Control	238
ENSG00000251452|AC109811.2	0.0176882777167756	1.0	AD	Control	238
ENSG00000248755|AC092639.1	0.779899081309612	1.0	AD	Control	238
ENSG00000249123|MICE	0.473982328970607	0.41745881364877	AD	Control	238
ENSG00000249691|AC026117.1	0.131028241226856	0.393124009570097	AD	Control	238
ENSG00000229579|USP17L26	-0.271884298140723	0.689449066763661	AD	Control	238
ENSG00000223620|RBM48P1	0.282972966530499	1.0	AD	Control	238
ENSG00000248877|PGBD4P4	0.358811779647013	1.0	AD	Control	238
ENSG00000196390|AC116337.1	0.0053358490851236	1.0	AD	Control	238
ENSG00000250299|MRPS31P4	-0.180436067627073	0.0518474584445635	AD	Control	238
ENSG00000206228|HNRNPA1P4	0.236434497481169	1.0	AD	Control	238
ENSG00000249443|AC097493.3	0.292604203035706	1.0	AD	Control	238
ENSG00000248826|PCBP2P3	-0.124994848833061	1.0	AD	Control	238
ENSG00000248347|AC120036.1	0.0758490870690001	0.62000940802396	AD	Control	238
ENSG00000248231|KRT8P4	-0.0846649586218553	0.653150130791541	AD	Control	238
ENSG00000249157|AC093259.1	0.422173743126197	1.0	AD	Control	238
ENSG00000251123|AC084752.1	0.508840383991389	1.0	AD	Control	238
ENSG00000249212|ATP1B1P1	0.0092389114704279	0.958371565924169	AD	Control	238
ENSG00000248792|LINC00266-2P	-0.342130482154757	1.0	AD	Control	238
ENSG00000248288|AC008868.1	0.217043082327253	1.0	AD	Control	238
ENSG00000249103|OR12D1	0.205812868273817	1.0	AD	Control	238
ENSG00000166763|STRCP1	-0.13072048059115	0.284709458802019	AD	Control	238
ENSG00000163612|FAM86KP	-0.146992080929011	0.630203810893624	AD	Control	238
ENSG00000248170|AC117522.1	0.38795421213282	1.0	AD	Control	238
ENSG00000250356|HSPE1P23	0.334128690109314	1.0	AD	Control	238
ENSG00000250547|AC079238.1	-0.0627021502998726	0.858718704955294	AD	Control	238
ENSG00000249047|COX6B1P5	0.0269399281190137	0.929425459893767	AD	Control	238
ENSG00000177034|MTX3	-0.191767402182894	0.0062728357391938	AD	Control	238
ENSG00000249005|FAM90A4P	0.232760277108387	0.846241414023741	AD	Control	238
ENSG00000249488|NACAP5	0.80572982536213	1.0	AD	Control	238
ENSG00000249434|TRIM26BP	0.0672597315671016	1.0	AD	Control	238
ENSG00000251019|HIGD1AP13	0.706431176973056	1.0	AD	Control	238
ENSG00000250485|EXOC7P1	0.221310413303465	1.0	AD	Control	238
ENSG00000251627|AC010395.2	0.456243534305501	1.0	AD	Control	238
ENSG00000251078|SLC25A5P9	0.196060101895254	1.0	AD	Control	238
ENSG00000250956|AC011416.2	0.0724170488716883	1.0	AD	Control	238
ENSG00000248126|AC091849.1	0.587203097840914	1.0	AD	Control	238
ENSG00000251312|AC004062.1	0.644400455259008	1.0	AD	Control	238
ENSG00000250857|TRIM60P15	0.434703733280442	1.0	AD	Control	238
ENSG00000251605|AC104108.1	0.200367667658074	1.0	AD	Control	238
ENSG00000249002|AC096745.1	-0.206729090167582	1.0	AD	Control	238
ENSG00000224569|AC095052.1	0.413104117127641	1.0	AD	Control	238
ENSG00000253333|AC146944.3	0.445869030989785	0.523890993498164	AD	Control	238
ENSG00000251137|RPL7L1P7	0.625350678885408	1.0	AD	Control	238
ENSG00000249997|MTCO3P7	0.630783297881119	1.0	AD	Control	238
ENSG00000249068|AC008417.1	0.304170331155248	0.0468566396852503	AD	Control	238
ENSG00000248229|AC106872.4	0.273362887139893	1.0	AD	Control	238
ENSG00000248586|AC025470.1	0.187205914310695	1.0	AD	Control	238
ENSG00000249148|AC006445.2	-0.0142639266715023	1.0	AD	Control	238
ENSG00000249839|AC011330.1	-0.184655422771364	0.341575799186104	AD	Control	238
ENSG00000249565|SERBP1P5	0.191176507588756	0.432728553197901	AD	Control	238
ENSG00000250612|AC114786.2	0.81911514640057	1.0	AD	Control	238
ENSG00000205482|SPDYE18	-0.0433710427063196	0.814508437406873	AD	Control	238
ENSG00000248840|AL645949.1	0.336983604097771	0.0702209788135627	AD	Control	238
ENSG00000169662|BCRP6	0.0887387489725182	1.0	AD	Control	238
ENSG00000249347|AC073648.2	0.389749536647794	1.0	AD	Control	238
ENSG00000219491|TPT1P8	0.544973328571454	1.0	AD	Control	238
ENSG00000215630|GUSBP9	0.107717707076344	0.505916116652421	AD	Control	238
ENSG00000250568|AC098591.2	-0.256541712940493	0.31035153569114	AD	Control	238
ENSG00000250886|AC010368.1	0.28151509040795	1.0	AD	Control	238
ENSG00000250672|AC010343.2	0.205814001249782	1.0	AD	Control	238
ENSG00000250312|ZNF718	-0.0654935196891183	0.462776454935852	AD	Control	238
ENSG00000251106|FAM206BP	0.292957313454512	1.0	AD	Control	238
ENSG00000250307|TUBB8P3	-0.0992436403686527	1.0	AD	Control	238
ENSG00000234036|TXNP6	0.0272461399085686	0.88380184432989	AD	Control	238
ENSG00000248424|OR51K1P	-0.0421401787313158	1.0	AD	Control	238
ENSG00000249072|AC114801.3	-1.19751756446695	0.527920956422703	AD	Control	238
ENSG00000249305|AC048346.1	0.540575856134751	1.0	AD	Control	238
ENSG00000250922|ATP5F1EP1	0.299452117268289	1.0	AD	Control	238
ENSG00000248477|AC139495.1	0.304121212785487	0.245628401657088	AD	Control	238
ENSG00000249263|PARP4P3	0.0079712898195514	0.980706788755908	AD	Control	238
ENSG00000249620|AC106774.2	0.0284108976138702	1.0	AD	Control	238
ENSG00000251105|AC110792.1	0.230749303118304	1.0	AD	Control	238
ENSG00000248560|AC008620.2	0.271341708204736	1.0	AD	Control	238
ENSG00000248376|AC112698.1	0.709674644406081	1.0	AD	Control	238
ENSG00000283602|AC116353.5	0.0896363331630712	0.662073638497648	AD	Control	238
ENSG00000251111|FCF1P8	0.0621892107288612	0.806166329577821	AD	Control	238
ENSG00000235275|KRT18P16	0.575803391068352	1.0	AD	Control	238
ENSG00000251046|ZNF969P	0.0477073450485171	0.647140995651801	AD	Control	238
ENSG00000250308|SALL4P1	0.0050195763129227	1.0	AD	Control	238
ENSG00000250079|AC093300.1	0.327184244888607	1.0	AD	Control	238
ENSG00000251374|AC010598.1	-0.236151919226091	1.0	AD	Control	238
ENSG00000251572|AF213884.2	0.719661327673223	1.0	AD	Control	238
ENSG00000249505|AC108673.1	0.066818517263529	1.0	AD	Control	238
ENSG00000273340|MICE	1.17165421170475	1.0	AD	Control	238
ENSG00000250386|AC233724.9	0.108711044402125	1.0	AD	Control	238
ENSG00000250494|AC009646.1	0.424296392536841	1.0	AD	Control	238
ENSG00000214351|OR1X5P	0.112344648790535	1.0	AD	Control	238
ENSG00000176748|OR52Z1	0.192809142489702	1.0	AD	Control	238
ENSG00000248886|UGT2A3P7	0.0224653155819273	1.0	AD	Control	238
ENSG00000215606|KRT18P35	0.649927797397426	1.0	AD	Control	238
ENSG00000250031|AC009927.1	0.0364595212291067	0.792162169497984	AD	Control	238
ENSG00000249965|CDC42P4	0.163582588706689	1.0	AD	Control	238
ENSG00000197406|DIO3	0.387892299724481	0.0463444242386974	AD	Control	238
ENSG00000249976|AC108157.1	0.013186340580986	1.0	AD	Control	238
ENSG00000250730|HMGB3P3	-0.0003701779923816	1.0	AD	Control	238
ENSG00000248794|AC026436.1	0.114009668586646	0.566249597159657	AD	Control	238
ENSG00000249337|SNX18P25	0.247351777688466	0.237017056325799	AD	Control	238
ENSG00000180673|EXOC5P1	0.0817607187770703	1.0	AD	Control	238
ENSG00000251074|AC147055.3	0.361875506385759	1.0	AD	Control	238
ENSG00000250090|AL390198.2	0.607489392086918	1.0	AD	Control	238
ENSG00000251407|MTND1P22	0.85879717041447	1.0	AD	Control	238
ENSG00000249820|AC055753.1	0.28262935784066	0.343210870307469	AD	Control	238
ENSG00000249555|TMEM248P1	0.1345204849768	1.0	AD	Control	238
ENSG00000253251|SHLD3	-0.102657195252016	0.4481134280948	AD	Control	238
ENSG00000249919|FABP5P6	0.0929841041635447	1.0	AD	Control	238
ENSG00000248702|AC005921.1	0.456237242544348	1.0	AD	Control	238
ENSG00000249239|AC095059.2	-0.189058101392623	0.250724710205393	AD	Control	238
ENSG00000248387|AC121161.1	0.784441134857403	1.0	AD	Control	238
ENSG00000248765|MTCYBP37	0.538492550944846	1.0	AD	Control	238
ENSG00000213568|HNRNPA1P13	0.419532851813343	1.0	AD	Control	238
ENSG00000250219|LTV1P1	0.101955092146734	0.703563600883122	AD	Control	238
ENSG00000214980|AC025538.1	0.499612980146964	1.0	AD	Control	238
ENSG00000248295|DDX43P1	0.439801018400651	0.087813453560363	AD	Control	238
ENSG00000249693|THEGL	-0.19018796547765	0.540953286423661	AD	Control	238
ENSG00000251521|IMPA1P1	-0.302717050591079	0.317172533713044	AD	Control	238
ENSG00000251495|PPIAP11	-0.0752809817495859	0.788173252166332	AD	Control	238
ENSG00000249541|AC116359.1	0.520232194440215	1.0	AD	Control	238
ENSG00000249284|AC095050.2	0.8268303266962	1.0	AD	Control	238
ENSG00000249686|AC108078.2	0.49712446081587	1.0	AD	Control	238
ENSG00000250330|AC016559.2	0.110655126192757	1.0	AD	Control	238
ENSG00000251228|AC104619.4	0.136455145751897	1.0	AD	Control	238
ENSG00000250026|TMPRSS11BNL	0.0809500793532152	0.552289531363558	AD	Control	238
ENSG00000224207|AC018797.1	0.0993163768050667	0.665533776819014	AD	Control	238
ENSG00000250550|PPBPP1	0.053222160579674	1.0	AD	Control	238
ENSG00000251435|C1GALT1P2	-0.621803431700827	1.0	AD	Control	238
ENSG00000283740|TAF11L11	0.0948477482955638	0.820695279575112	AD	Control	238
ENSG00000248507|OR5H4P	0.597045990259135	1.0	AD	Control	238
ENSG00000250984|AC108082.1	0.462461184492722	1.0	AD	Control	238
ENSG00000251378|AC096582.2	0.200932132406148	0.292084652271232	AD	Control	238
ENSG00000250016|SNX18P23	0.148170142018748	0.729869661529896	AD	Control	238
ENSG00000112273|HDGFL1	-0.0108518669184687	0.969777892102698	AD	Control	238
ENSG00000248590|GLDCP1	0.409148393513768	1.0	AD	Control	238
ENSG00000250289|VWA8P1	0.186322358215841	1.0	AD	Control	238
ENSG00000250859|HNRNPKP1	0.667086131261149	1.0	AD	Control	238
ENSG00000250726|AC107222.1	0.38940761595432	0.0858500084062764	AD	Control	238
ENSG00000248946|MTND3P22	0.53222379800978	0.0746468325214442	AD	Control	238
ENSG00000250573|AC006499.4	0.390290788994282	1.0	AD	Control	238
ENSG00000250318|AC003072.1	0.237807366315061	0.0890288630450048	AD	Control	238
ENSG00000251400|ALDH7A1P1	0.0619253559467374	0.663654821221423	AD	Control	238
ENSG00000248654|MTCO3P44	0.227008507774194	1.0	AD	Control	238
ENSG00000248134|AC079395.1	1.05996466887457	1.0	AD	Control	238
ENSG00000249891|KRT19P6	0.0150736206863565	1.0	AD	Control	238
ENSG00000249819|AC112240.1	0.388374307168945	1.0	AD	Control	238
ENSG00000249866|OR7E83P	0.314766938669079	1.0	AD	Control	238
ENSG00000248923|MTND5P11	0.328886463742285	1.0	AD	Control	238
ENSG00000250207|AC079776.2	0.217255900884396	1.0	AD	Control	238
ENSG00000248394|FOSL1P1	0.194183445185506	0.333737217495009	AD	Control	238
ENSG00000251648|AC008958.1	0.144162381794136	0.610881074137626	AD	Control	238
ENSG00000251360|KHDC1P1	-0.130553699399502	1.0	AD	Control	238
ENSG00000250496|ABT1P1	0.0916158886140045	0.736225762914922	AD	Control	238
ENSG00000251254|GTF2F2P1	-0.23599700197828	1.0	AD	Control	238
ENSG00000213488|AC008716.1	0.0458426681468124	1.0	AD	Control	238
ENSG00000250347|AC005740.2	0.141600824304016	1.0	AD	Control	238
ENSG00000249418|AC005741.1	0.602616688874527	1.0	AD	Control	238
ENSG00000176752|OR51A1P	-0.295937279084212	1.0	AD	Control	238
ENSG00000251188|AC079140.3	-0.0115728771170847	0.961702251040788	AD	Control	238
ENSG00000249970|AC074250.1	0.188475011750627	1.0	AD	Control	238
ENSG00000251038|AC090958.1	0.161926262097924	1.0	AD	Control	238
ENSG00000249193|HSPD1P5	-0.102494160778088	0.542228227644819	AD	Control	238
ENSG00000250980|AC113155.1	-0.0314082607862668	0.892691153717862	AD	Control	238
ENSG00000205879|FAM90A2P	0.0078536263733607	0.976595716476884	AD	Control	238
ENSG00000249581|CLRN2	0.666445145526806	1.0	AD	Control	238
ENSG00000248493|AC005351.1	0.402922858478296	1.0	AD	Control	238
ENSG00000249936|RAC1P2	0.594902708174034	1.0	AD	Control	238
ENSG00000250709|CCDC169-SOHLH2	0.894218337963278	1.0	AD	Control	238
ENSG00000251296|AC006499.6	0.262368792355332	1.0	AD	Control	238
ENSG00000250161|TRMT112P5	0.461473747955517	1.0	AD	Control	238
ENSG00000249838|SUMO2P7	0.53554237251897	1.0	AD	Control	238
ENSG00000250515|AC116353.3	0.282125642289366	1.0	AD	Control	238
ENSG00000213730|POLD2P1	0.0650599254188396	1.0	AD	Control	238
ENSG00000248616|AC109439.1	0.538192865506556	1.0	AD	Control	238
ENSG00000250082|AC074255.1	0.292237065035247	1.0	AD	Control	238
ENSG00000214288|HMGB3P13	0.332028329435721	1.0	AD	Control	238
ENSG00000248958|ZSWIM5P3	0.197878978534925	1.0	AD	Control	238
ENSG00000248452|AC097714.1	0.576788282892927	0.0089379479088485	AD	Control	238
ENSG00000248933|USP17L22	-0.182618302367582	0.664368176750023	AD	Control	238
ENSG00000249338|HMGB1P47	1.01890370598829	1.0	AD	Control	238
ENSG00000249607|AC108103.1	0.529337757260064	1.0	AD	Control	238
ENSG00000248867|AC010625.1	0.463980119037808	1.0	AD	Control	238
ENSG00000183206|POTEC	0.102086601704113	0.399722544802136	AD	Control	238
ENSG00000248396|TOMM22P4	0.49277222729232	1.0	AD	Control	238
ENSG00000249486|AC091912.1	0.198879508316911	1.0	AD	Control	238
ENSG00000248911|AC009800.1	0.953553874451631	1.0	AD	Control	238
ENSG00000250332|AC010460.3	0.433129365618537	1.0	AD	Control	238
ENSG00000250391|AC092284.1	0.289609358266747	1.0	AD	Control	238
ENSG00000249888|AC106800.3	0.130370359458519	0.633297067160115	AD	Control	238
ENSG00000248822|APOBEC3AP1	0.361875535854308	1.0	AD	Control	238
ENSG00000231228|AC091874.1	0.619169659874869	1.0	AD	Control	238
ENSG00000249829|AC016559.1	0.450318954612503	1.0	AD	Control	238
ENSG00000214108|TPT1P5	0.216193437231495	0.309710464623254	AD	Control	238
ENSG00000248903|AP000867.1	0.672533393825205	1.0	AD	Control	238
ENSG00000176857|GJA1P1	0.1862022046342	0.216233722644247	AD	Control	238
ENSG00000229204|PTGES3P3	0.106967184925256	1.0	AD	Control	238
ENSG00000234259|AC008550.1	0.386351500824618	1.0	AD	Control	238
ENSG00000215110|UGT2B25P	0.287763591715274	1.0	AD	Control	238
ENSG00000203855|HSD3BP4	-0.112966780753537	0.455019584014995	AD	Control	238
ENSG00000248236|AC008837.1	0.292433290791773	1.0	AD	Control	238
ENSG00000213376|GAPDHP71	0.330151826098163	0.102281136089378	AD	Control	238
ENSG00000251557|HNRNPKP3	0.120531470150611	0.697912416355129	AD	Control	238
ENSG00000215544|BCRP7	0.282045875055645	1.0	AD	Control	238
ENSG00000248155|CR545473.1	0.129675634250829	0.520435983310585	AD	Control	238
ENSG00000248200|AC093770.1	0.0058715399609115	0.983086947357329	AD	Control	238
ENSG00000249104|USP17L17	-1.06619405298773	1.0	AD	Control	238
ENSG00000249869|AC083906.2	0.382414446895465	1.0	AD	Control	238
ENSG00000225356|AC093840.1	0.305013746977732	1.0	AD	Control	238
ENSG00000248921|AC021193.1	0.608619714184105	1.0	AD	Control	238
ENSG00000249101|AC008834.1	0.1607298999183	1.0	AD	Control	238
ENSG00000250247|SEPHS2P1	0.632052236558329	1.0	AD	Control	238
ENSG00000250637|AC134698.1	0.569697875850805	1.0	AD	Control	238
ENSG00000251593|MSNP1	0.403751232981634	1.0	AD	Control	238
ENSG00000250238|AC253576.1	-0.167847540138186	0.604253898818652	AD	Control	238
ENSG00000249754|NDUFB4P9	0.643705297002857	1.0	AD	Control	238
ENSG00000249889|ALG1L11P	0.185814632787594	0.343210870307469	AD	Control	238
ENSG00000249876|AC010285.2	0.124499106803925	0.619280744645898	AD	Control	238
ENSG00000231637|USP17L29	-0.0056565657979129	0.994608165066251	AD	Control	238
ENSG00000250071|AC093214.1	-0.203876012750002	0.172081337836317	AD	Control	238
ENSG00000251553|DDX18P4	0.333734797879374	0.177990996752085	AD	Control	238
ENSG00000250351|AC233724.8	0.50675343227505	1.0	AD	Control	238
ENSG00000251464|RPL7L1P13	0.538383900557409	1.0	AD	Control	238
ENSG00000248340|AC106047.2	0.137629391128784	0.423049521181285	AD	Control	238
ENSG00000249950|AC010587.2	0.615036266785702	1.0	AD	Control	238
ENSG00000251056|ANKRD20A17P	0.100071671507282	0.6552682380948	AD	Control	238
ENSG00000249634|USP9YP5	-0.70405102559559	1.0	AD	Control	238
ENSG00000250393|AC093664.1	0.452042578921333	1.0	AD	Control	238
ENSG00000251449|MTND1P19	-0.0176848050303478	1.0	AD	Control	238
ENSG00000249277|AC092436.3	0.639863720569611	1.0	AD	Control	238
ENSG00000250200|AC105914.1	0.0675205421583262	1.0	AD	Control	238
ENSG00000250788|TUBB8P4	0.515478300202877	1.0	AD	Control	238
ENSG00000249770|MTND6P17	0.366061444590833	1.0	AD	Control	238
ENSG00000248713|C4orf54	-0.309974961952426	0.0847318809729411	AD	Control	238
ENSG00000179978|AC140134.1	-0.368974145075784	0.673071305807811	AD	Control	238
ENSG00000250403|AC097460.2	0.107092584342762	1.0	AD	Control	238
ENSG00000248293|AC008413.1	0.143390943003852	1.0	AD	Control	238
ENSG00000248777|AC006499.1	0.301711228524451	1.0	AD	Control	238
ENSG00000248610|HSPA8P4	-0.278356435319809	0.103277417201576	AD	Control	238
ENSG00000248471|AC233724.4	0.359971305506512	1.0	AD	Control	238
ENSG00000249272|UNC93B8	0.275685080478221	1.0	AD	Control	238
ENSG00000227814|MRPS17P9	0.58009188381302	1.0	AD	Control	238
ENSG00000249197|OR10J9P	0.380894007544816	1.0	AD	Control	238
ENSG00000228814|AC017007.1	0.17258162346494	0.361659617266062	AD	Control	238
ENSG00000188850|AC114947.1	0.28015053412766	0.106817452808415	AD	Control	238
ENSG00000251429|AC098679.2	0.221153610122735	0.184924903529982	AD	Control	238
ENSG00000250750|OR5BM1P	0.323724969283548	1.0	AD	Control	238
ENSG00000249960|AC067942.3	0.217057363802588	1.0	AD	Control	238
ENSG00000248971|KRT8P46	0.04982977329421	0.670294727099711	AD	Control	238
ENSG00000229924|FAM90A26	0.150744418101746	0.427659076395242	AD	Control	238
ENSG00000249777|SAP18P1	0.319476121133451	1.0	AD	Control	238
ENSG00000248847|AC074087.1	0.216604043643798	1.0	AD	Control	238
