gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
LSM11|ENSG00000155858	0.499581281	0.144168904	31	Control	AD
MAT2B|ENSG00000038274	0.095644131	0.662594474	31	Control	AD
CD276|ENSG00000103855	0.50992937	0.029685587	31	Control	AD
ZBBX|ENSG00000169064	0.904784196	0.025050997	31	Control	AD
TXNIP|ENSG00000265972	-0.459827776	0.134225879	31	Control	AD
TMEM178A|ENSG00000152154	0.354432083	0.232665063	31	Control	AD
FAM229A|ENSG00000225828	-0.313942775	0.240804344	31	Control	AD
ST6GALNAC4|ENSG00000136840	0.154090623	0.504217365	31	Control	AD
TMX4|ENSG00000125827	-0.179351221	0.422405102	31	Control	AD
ITPKC|ENSG00000086544	0.349514051	0.282600591	31	Control	AD
DDX25|ENSG00000109832	0.504581682	0.113206122	31	Control	AD
SHC1|ENSG00000160691	0.556024598	0.068909928	31	Control	AD
APC|ENSG00000134982	0.057381158	0.829401307	31	Control	AD
TMEM14A|ENSG00000096092	0.307477117	0.248559475	31	Control	AD
TRABD2A|ENSG00000186854	0.786289704	0.03383801	31	Control	AD
ANO3|ENSG00000134343	0.709294283	0.084664059	31	Control	AD
PLCXD2|ENSG00000240891	0.366169637	0.359985231	31	Control	AD
NDUFA4L2|ENSG00000185633	0.148332328	0.686004272	31	Control	AD
DES|ENSG00000175084	0.788119948	0.052435694	31	Control	AD
TMEM51|ENSG00000171729	0.291383319	0.261285316	31	Control	AD
HSPB6|ENSG00000004776	0.519311578	0.049795062	31	Control	AD
CDH18|ENSG00000145526	0.820490376	0.039867102	31	Control	AD
NAP1L2|ENSG00000186462	0.833760601	0.034111262	31	Control	AD
FGF12|ENSG00000114279	0.477597481	0.165770622	31	Control	AD
RNF145|ENSG00000145860	-0.134777638	0.384605496	31	Control	AD
MAGEE1|ENSG00000198934	0.794406301	0.050975643	31	Control	AD
SDC3|ENSG00000162512	0.829442095	0.000117	31	Control	AD
	0.553110876	0.089330829	31	Control	AD
TBC1D9|ENSG00000109436	0.399134122	0.247382811	31	Control	AD
DYNC1I1|ENSG00000158560	0.299693514	0.38635795	31	Control	AD
ARHGEF40|ENSG00000165801	-0.061413925	0.770493917	31	Control	AD
B3GAT2|ENSG00000112309	0.229661505	0.399530599	31	Control	AD
NCAM2|ENSG00000154654	-0.008839916	0.965412421	31	Control	AD
EPCAM-DT|ENSG00000234690	-0.994063443	0.003957107	31	Control	AD
HS6ST2|ENSG00000171004	1.12198092	0.003212369	31	Control	AD
PTDSS2|ENSG00000174915	0.060048176	0.745077586	31	Control	AD
PEMT|ENSG00000133027	0.584910406	0.017280401	31	Control	AD
GGH|ENSG00000137563	0.42868151	0.149078465	31	Control	AD
ZBTB11|ENSG00000066422	-0.134341727	0.527750949	31	Control	AD
CTDP1|ENSG00000060069	-0.206420775	0.25797031	31	Control	AD
C1QL3|ENSG00000165985	0.912536293	0.027904291	31	Control	AD
TMEM35A|ENSG00000126950	0.833362689	0.02785347	31	Control	AD
