gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
TMEM38A|ENSG00000072954	-0.18538866050375	0.0762159800452521	160	Control	AD
PVR|ENSG00000073008	0.0912121526957775	0.179171249955202	160	Control	AD
ZNF222|ENSG00000159885	-0.0417442947738016	0.57926813966125	160	Control	AD
PSG6|ENSG00000170848	-0.776505995707216	0.000319600135543	160	Control	AD
ACTR6|ENSG00000075089	-0.127651281751007	0.0160990655232137	160	Control	AD
SLC25A3|ENSG00000075415	-0.128724502942869	0.0548818023985883	160	Control	AD
NR1H4|ENSG00000012504	-0.0738149912340958	0.713127937785716	160	Control	AD
FAP|ENSG00000078098	0.183731163962	0.07236451607611	160	Control	AD
NFKB2|ENSG00000077150	0.305992449738484	0.0262554546150526	160	Control	AD
MUSK|ENSG00000030304	0.118305678896528	0.67585060851939	160	Control	AD
DMRT3|ENSG00000064218	-0.463808992235122	0.0739259829468303	160	Control	AD
OSBPL6|ENSG00000079156	-0.0445437760786591	0.65669658100594	160	Control	AD
CCN5|ENSG00000064205	-0.11494685605701	0.501574660153782	160	Control	AD
CTSA|ENSG00000064601	-0.0346726947961333	0.411278022325031	160	Control	AD
ANKRD16|ENSG00000134461	-0.0720563899976911	0.182056985195019	160	Control	AD
GAL3ST2|ENSG00000154252	0.0486841217316423	0.955062910631611	160	Control	AD
BLTP3A|ENSG00000065060	0.16180153171444	0.0064625758810197	160	Control	AD
OSTM1|ENSG00000081087	0.0374618272770497	0.403870596262132	160	Control	AD
IMPG2|ENSG00000081148	0.163147953011319	0.0870137460288222	160	Control	AD
ACTN1|ENSG00000072110	0.156465216779844	0.117462745495006	160	Control	AD
NAIP|ENSG00000278613	-0.279933717564785	0.106756314526061	160	Control	AD
DELE1|ENSG00000081791	-0.102152462181882	0.0139100415457882	160	Control	AD
SLC13A1|ENSG00000081800	0.245602672044169	0.338478312882835	160	Control	AD
PCDHB4|ENSG00000081818	0.654732147598199	7.19541225804762e-13	160	Control	AD
PCDHB2|ENSG00000291672	-0.0756677953197683	0.41539227647776	160	Control	AD
IFT25|ENSG00000081870	-0.133227636927694	0.002687422257281	160	Control	AD
STRADB|ENSG00000082146	0.0534409063371548	0.259031001355156	160	Control	AD
FAM135A|ENSG00000082269	-0.0638850273254589	0.109083721495683	160	Control	AD
DLG3|ENSG00000082458	-0.21152790744637	0.075243242211439	160	Control	AD
SEMA5B|ENSG00000082684	-0.317056389063907	0.0024534299991411	160	Control	AD
SNAP91|ENSG00000065609	-0.135880031525783	0.466229401705328	160	Control	AD
PLOD1|ENSG00000083444	0.0014791371046718	0.992474782865643	160	Control	AD
TDRD3|ENSG00000083544	-0.204458730842225	4.88051454067862e-05	160	Control	AD
OXCT1|ENSG00000083720	-0.0844575581986772	0.601636098753768	160	Control	AD
ZNF324|ENSG00000083812	0.0398908666976005	0.578262411743917	160	Control	AD
ZNF416|ENSG00000083817	0.0978029024525301	0.0623665504319159	160	Control	AD
RPS5|ENSG00000083845	-0.222082231850876	0.0054164244524993	160	Control	AD
FAM234B|ENSG00000084444	-0.168769493136571	0.214816276360866	160	Control	AD
PILRA|ENSG00000085514	-0.211242218709855	0.0400290672455117	160	Control	AD
RRN3|ENSG00000278494	0.0734406871182432	0.106215558301451	160	Control	AD
MOGAT2|ENSG00000166391	0.329349463303912	0.42169663342887	160	Control	AD
CHERP|ENSG00000085872	-0.0287722825402118	0.566650260277865	160	Control	AD
AQP2|ENSG00000167580	0.530047083956778	0.226684499007525	160	Control	AD
DIMT1|ENSG00000086189	-0.043053207935557	0.372755427963322	160	Control	AD
EIF2AK1|ENSG00000086232	0.035526867212284	0.567317578361734	160	Control	AD
NME8|ENSG00000086288	-0.275490408559009	0.258319983815787	160	Control	AD
EPDR1|ENSG00000086289	-0.0030429488829971	0.989465042760955	160	Control	AD
MRPL28|ENSG00000086504	-0.264400804680414	0.0001751462080262	160	Control	AD
HBQ1|ENSG00000086506	-0.356281204494912	0.017251031125302	160	Control	AD
CEACAM6|ENSG00000086548	-0.551754615426235	0.0463713639530133	160	Control	AD
RBM22|ENSG00000086589	-0.0199164365401172	0.678694268875684	160	Control	AD
HSD17B2|ENSG00000086696	-0.0254170578642708	0.809780371207338	160	Control	AD
MAP2|ENSG00000078018	-0.190322184248678	0.248612244000482	160	Control	AD
ZW10|ENSG00000086827	0.0393655153022179	0.592428287932504	160	Control	AD
ITGB4|ENSG00000132470	0.0307279140069705	0.896635631372929	160	Control	AD
