gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000283016|AL139353.3	0.182517786759328	0.392138113887004	AD	Control	423
ENSG00000283062|PGAM1P9	-0.114314759394852	0.571925041607155	AD	Control	423
ENSG00000283020|DUX4L37	-0.0298826482826047	0.850043237556835	AD	Control	423
ENSG00000283123|RARRES2P11	-0.212450025152582	0.290430390315565	AD	Control	423
ENSG00000282919|OLA1P1	-0.0554435883021026	1.0	AD	Control	423
ENSG00000282873|BCL7A	-0.120222448794248	0.0015469717480808	AD	Control	423
ENSG00000282988|AL031777.3	-0.0226055284605566	0.880939309633435	AD	Control	423
ENSG00000283069|DUX4L32	0.0020189885938115	0.995358914279038	AD	Control	423
ENSG00000282918|MTCYBP14	0.0597010653406038	0.613712836877392	AD	Control	423
ENSG00000283114|NDUFB11P1	-0.0169557675734877	1.0	AD	Control	423
ENSG00000283057|AC010653.3	0.165130228884457	0.344336441899908	AD	Control	423
ENSG00000283009|ZNF436	-0.0432954969104576	0.504152270604957	AD	Control	423
ENSG00000282824|MTND4P10	0.137746619393948	1.0	AD	Control	423
ENSG00000283005|CDC27P3	-0.109903097960113	1.0	AD	Control	423
ENSG00000282850|RHOXF1P2	0.0531288964887089	1.0	AD	Control	423
ENSG00000282978|AC110994.2	0.0383694590123813	1.0	AD	Control	423
ENSG00000282989|AP001206.1	0.0337103063376076	0.863154880465544	AD	Control	423
ENSG00000283040|AL669831.6	-0.20557985130402	1.0	AD	Control	423
ENSG00000283965|KCNH1	-0.103240395276885	0.0175001118101872	AD	Control	423
ENSG00000282870|FRG1DP	0.0350939844144597	0.865561804339023	AD	Control	423
ENSG00000282911|DUX4L35	-0.121345923584098	0.643356320798947	AD	Control	423
ENSG00000282856|AL357556.2	0.0153019284100691	0.91498049028665	AD	Control	423
ENSG00000283047|FRG1FP	0.019408317414144	1.0	AD	Control	423
ENSG00000283032|OLA1P1	-0.0554435883021026	1.0	AD	Control	423
ENSG00000283105|AL357134.2	0.330819875277099	1.0	AD	Control	423
ENSG00000282926|CYP2D8P	0.271023223726125	1.0	AD	Control	423
ENSG00000283391|EEF1B2	-0.0384606689948082	0.374110634001923	AD	Control	423
ENSG00000283628|CYP2D8P	0.321653432545768	0.698285331214388	AD	Control	423
ENSG00000226690|AC013470.2	0.0175856872826926	0.926248524904906	AD	Control	423
ENSG00000283447|NDUFS1	-0.12877710063373	0.0136351551644989	AD	Control	423
ENSG00000283530|MGAT4C	-0.0714246582202234	0.14111415470918	AD	Control	423
ENSG00000283239|KBTBD11-OT1	0.146545955817604	0.780263339867593	AD	Control	423
ENSG00000283173|AC255093.4	0.208065309370475	0.419367787172236	AD	Control	423
ENSG00000283431|AC099654.6	0.131980179602742	0.698600480296185	AD	Control	423
ENSG00000283536|AC021072.1	0.147327019863542	1.0	AD	Control	423
ENSG00000283593|TUBB7P	0.0005061846412851	1.0	AD	Control	423
ENSG00000283305|HNRNPA1P51	0.0466321982902248	1.0	AD	Control	423
ENSG00000283243|SHANK3	-0.0223612333935114	0.809323534251231	AD	Control	423
ENSG00000283644|ETDC	0.0868063615207023	1.0	AD	Control	423
ENSG00000283508|MLLT10P2	0.112642582598742	1.0	AD	Control	423
ENSG00000283434|CSNKA2IP	-0.359368890222478	0.0065874113230948	AD	Control	423
ENSG00000283589|GOLGA8N	0.053691148840594	0.602872719217468	AD	Control	423
ENSG00000283661|PRAMEF34P	-0.0297602234770111	1.0	AD	Control	423
ENSG00000283252|AC002056.3	0.0870591260622835	1.0	AD	Control	423
ENSG00000283361|CFAP97D2	-0.0002878561771022	0.998478993232324	AD	Control	423
ENSG00000283184|DUX4L9	-0.386710164476454	1.0	AD	Control	423
ENSG00000283214|AC006453.3	-0.068863587100803	1.0	AD	Control	423
ENSG00000283658|RPL23AP82	0.0245296364719819	0.594048243982327	AD	Control	423
ENSG00000283284|CYP2D6	0.166297341533475	0.763243688939803	AD	Control	423
ENSG00000283307|OR5AK4P	-0.326787651151207	0.356680649944284	AD	Control	423
ENSG00000283156|AC068620.3	-0.0059647214481349	0.95678051542909	AD	Control	423
ENSG00000283162|AL390726.6	-0.208619588234471	0.0952794165713212	AD	Control	423
ENSG00000283567|C19orf85	-0.053792309981574	1.0	AD	Control	423
ENSG00000283196|AC006453.2	-0.0690783936349057	0.121501841386601	AD	Control	423
ENSG00000283510|INO80D	-0.0046097552876835	0.933261958862779	AD	Control	423
ENSG00000283563|AC098650.1	-0.0173474776302534	0.830989487804549	AD	Control	423
ENSG00000283302|C13orf46	-0.0172237883757249	0.924195532446256	AD	Control	423
ENSG00000283630|FRG1	-0.0380975362956271	0.244140448615907	AD	Control	423
ENSG00000283228|AC068547.1	0.006243488284789	0.988162442362675	AD	Control	423
ENSG00000283132|AC006453.1	-0.0327956025243144	1.0	AD	Control	423
ENSG00000283698|AC012442.3	0.0041412882686839	0.981177008249797	AD	Control	423
ENSG00000283246|MEP1AP1	-0.169045457403459	1.0	AD	Control	423
ENSG00000283324|CTXND2	0.0694739279555252	0.835177813512894	AD	Control	423
ENSG00000283599|BX276092.9	-0.135151236285951	0.308017242675662	AD	Control	423
ENSG00000283539|ACR	-0.188866392090326	0.0863054703847604	AD	Control	423
ENSG00000283481|MTND4LP32	0.0283290565370164	1.0	AD	Control	423
ENSG00000283350|MUC6	-0.178695847866984	0.205505855307327	AD	Control	423
ENSG00000283153|FRG1	-0.0380975362956271	0.244140448615907	AD	Control	423
ENSG00000283189|AC104452.1	-0.168530936642104	0.0195765880058584	AD	Control	423
ENSG00000283345|AC127502.3	0.153610105179898	0.589105315207034	AD	Control	423
ENSG00000283565|PRAMEF31P	-0.102979875699647	1.0	AD	Control	423
ENSG00000284684|AC092442.1	0.148842237937462	1.0	AD	Control	423
ENSG00000283562|IGHVIII-44	-0.14507521969093	1.0	AD	Control	423
ENSG00000283594|FAM236C	0.0721832712350952	1.0	AD	Control	423
ENSG00000283285|AC011460.1	0.122388640792271	1.0	AD	Control	423
ENSG00000283312|AC017104.4	-0.100695910590307	0.318933067785297	AD	Control	423
ENSG00000283348|PRAMEF25	-0.0343415445303197	1.0	AD	Control	423
ENSG00000283516|AC022167.5	0.0266551619923835	0.862978552755254	AD	Control	423
ENSG00000283197|AC103706.3	0.0972977137914718	1.0	AD	Control	423
ENSG00000283167|AC140479.7	-0.57670982000171	1.0	AD	Control	423
ENSG00000283338|AC090582.1	0.033523665745066	1.0	AD	Control	423
ENSG00000283276|ABBA01000935.1	0.184810052643324	0.509575936203429	AD	Control	423
ENSG00000283511|AC137936.2	0.24652452015735	0.338976314299434	AD	Control	423
ENSG00000283174|AL590396.3	0.0871425541373444	1.0	AD	Control	423
ENSG00000283232|CYP2C23P	0.0942117537019841	1.0	AD	Control	423
ENSG00000283393|AC068205.3	-0.289763959014986	0.243981887639051	AD	Control	423
ENSG00000283583|AC007326.3	-0.110473546990954	0.45038373234396	AD	Control	423
ENSG00000283199|C13orf46	-0.0172237883757249	0.924195532446256	AD	Control	423
ENSG00000283659|AC006453.5	-0.0942005723893356	1.0	AD	Control	423
ENSG00000283230|AC099654.5	0.0067888705255101	1.0	AD	Control	423
ENSG00000283311|MTND6P29	0.0489946596020013	1.0	AD	Control	423
ENSG00000283268|TEX54	0.0210784330721089	0.918435731752016	AD	Control	423
ENSG00000283653|AC091948.2	0.0271501420947763	1.0	AD	Control	423
ENSG00000283166|AL590396.2	0.11622133161116	0.695198879568206	AD	Control	423
ENSG00000283443|AC018688.1	-0.185576456566078	0.288778977372133	AD	Control	423
ENSG00000283205|AL353572.3	0.0245504912244023	1.0	AD	Control	423
ENSG00000283681|TCF20	-0.0528047639411738	0.267993653597342	AD	Control	423
ENSG00000283451|AC009950.2	-0.0033175313292007	1.0	AD	Control	423
ENSG00000283456|MTND1P37	-0.0053443480058714	1.0	AD	Control	423
ENSG00000283158|MUC5AC	-0.709496926151563	0.0006785536754367	AD	Control	423
ENSG00000283247|AC096582.3	0.0259393500613018	0.818018075523062	AD	Control	423
ENSG00000283178|BX119927.1	-0.361249711892965	0.0006830121018646	AD	Control	423
ENSG00000283444|GPR141BP	0.139801498382548	1.0	AD	Control	423
ENSG00000283376|AC011591.2	0.0214135822226166	1.0	AD	Control	423
ENSG00000283529|AL035685.1	-0.0608553364095038	0.453869998191841	AD	Control	423
ENSG00000283526|PRRT1B	-0.0126501240145974	0.955676472289678	AD	Control	423
ENSG00000283446|Z99571.1	0.0868195437787068	1.0	AD	Control	423
ENSG00000283439|SPEM3	1.54373172888157e-05	0.999950371888524	AD	Control	423
ENSG00000283683|MYOCOS	0.0102224820494181	0.923831380545911	AD	Control	423
ENSG00000283378|CNTNAP3C	-0.0477479114789308	0.858446701424953	AD	Control	423
ENSG00000283134|PPIAP68	0.0343449679061988	1.0	AD	Control	423
ENSG00000283649|ZDBF2	-0.110088661163116	0.0568122191566362	AD	Control	423
ENSG00000283377|AL590396.4	0.0888534013298592	1.0	AD	Control	423
ENSG00000283465|GOLGA8J	-0.347850754574458	1.0	AD	Control	423
ENSG00000216624|GAPDHP72	-0.0415774733499962	0.73991826370102	AD	Control	423
ENSG00000283525|AC005622.1	0.0215460378927668	0.927424417329554	AD	Control	423
ENSG00000283142|AL049767.1	0.0575778138117792	1.0	AD	Control	423
ENSG00000283611|AL357140.4	-0.0353897898581734	0.840236319289825	AD	Control	423
ENSG00000283397|MLLT10P2	0.112642582598742	1.0	AD	Control	423
ENSG00000283448|GPR1	0.0631863190071681	0.634122887468451	AD	Control	423
ENSG00000283528|TCAF2C	0.271031467229573	1.0	AD	Control	423
ENSG00000283427|AC006453.4	-0.193009734284842	0.154262290047744	AD	Control	423
ENSG00000283625|AC128714.1	-0.0429068132553643	1.0	AD	Control	423
ENSG00000283449|RARRES2P4	-0.269864984319764	0.246591425046362	AD	Control	423
ENSG00000283626|AC099654.8	-0.147850999158026	1.0	AD	Control	423
ENSG00000283140|AC255093.3	0.185013955255543	1.0	AD	Control	423
ENSG00000116748|AMPD1	-0.169636512953965	1.0	AD	Control	423
ENSG00000283402|AC087821.2	0.167580195008065	1.0	AD	Control	423
ENSG00000283464|AC244452.3	0.0790289854490642	0.672661084073877	AD	Control	423
ENSG00000283169|AC017081.2	0.0782467839505305	1.0	AD	Control	423
ENSG00000283342|AC241584.2	0.0320231431700755	1.0	AD	Control	423
ENSG00000283541|BX005040.4	0.0785954959527557	0.855306366970507	AD	Control	423
ENSG00000284605|AC127526.3	0.0559310683276742	0.84648647575128	AD	Control	423
ENSG00000283654|LMLN2	0.0344308528452059	0.74686651855976	AD	Control	423
ENSG00000283587|AC092471.2	-0.19100644758695	1.0	AD	Control	423
ENSG00000283515|AC020915.5	-0.226372046411808	0.170634361964724	AD	Control	423
ENSG00000283582|SULT6B2P	-0.0445604046680589	1.0	AD	Control	423
ENSG00000283680|AC134980.1	0.3877338322149	1.0	AD	Control	423
ENSG00000283686|AC083841.4	-0.124753250922547	1.0	AD	Control	423
ENSG00000283426|SMBD1P	0.0644068552721039	0.456835052922162	AD	Control	423
ENSG00000283283|AC013268.4	-0.180821589167199	0.487764999186728	AD	Control	423
ENSG00000283366|AC000095.2	-0.232927805693603	0.0135425369085248	AD	Control	423
ENSG00000283139|PRAMEF9	-0.0736975744284571	1.0	AD	Control	423
ENSG00000283655|TUBB7P	0.0005061846412851	1.0	AD	Control	423
ENSG00000283373|AC255093.5	0.185013955255543	1.0	AD	Control	423
ENSG00000283544|ABBA01000935.2	0.184810052643324	0.509575936203429	AD	Control	423
ENSG00000283288|SMIM33	0.0077440224312675	0.971071179085334	AD	Control	423
ENSG00000283453|AC244258.1	0.028186715356414	0.803855349351312	AD	Control	423
ENSG00000283339|AC093726.3	0.0161623911602384	1.0	AD	Control	423
ENSG00000283131|MTND2P41	0.112062194587552	0.696752089486621	AD	Control	423
ENSG00000283641|AC007679.4	-0.0150067343188763	1.0	AD	Control	423
ENSG00000283267|FAM237B	-0.0885771698999332	0.353700082358448	AD	Control	423
ENSG00000283491|AC017104.5	-0.146794583342978	0.148282159771021	AD	Control	423
ENSG00000283297|TEX52	-0.0052342718676953	0.964842314610551	AD	Control	423
ENSG00000283329|FAM240B	-0.0420278230290148	0.805586775256398	AD	Control	423
ENSG00000283356|Z97988.1	0.0342856542536054	1.0	AD	Control	423
ENSG00000283219|AC006160.2	0.102236677053657	1.0	AD	Control	423
ENSG00000283578|MTND5P42	0.12624938095062	1.0	AD	Control	423
ENSG00000283145|AP000550.3	-0.0151021217183829	1.0	AD	Control	423
ENSG00000283547|AC099654.7	0.045963146398974	1.0	AD	Control	423
ENSG00000283399|AC004381.2	0.145919332985516	0.473489739144257	AD	Control	423
ENSG00000196589|MBD3L2B	0.129956900719734	1.0	AD	Control	423
ENSG00000283321|AC019117.2	-0.590204154663643	0.005099075324091	AD	Control	423
ENSG00000283181|DUX4L9	-0.386710164476454	1.0	AD	Control	423
ENSG00000283130|AL445984.1	0.0306431940514212	1.0	AD	Control	423
ENSG00000283542|OASL2P	0.293979515724782	1.0	AD	Control	423
ENSG00000283381|AC024614.3	-0.0902003799584681	0.591224124884523	AD	Control	423
ENSG00000283657|AC074101.1	0.076600113152349	1.0	AD	Control	423
ENSG00000283483|AC068205.4	0.30883416575839	0.29259409314583	AD	Control	423
ENSG00000283660|RPL23AP84	-0.0750378860031984	1.0	AD	Control	423
ENSG00000283537|AC073264.3	0.0858877230985877	0.885226078114076	AD	Control	423
ENSG00000283576|AC100810.6	0.0553574836202022	1.0	AD	Control	423
ENSG00000283250|RARRES2P4	-0.269864984319764	0.246591425046362	AD	Control	423
ENSG00000283176|AC103706.2	0.012948599027406	0.972923947495842	AD	Control	423
ENSG00000283479|AC002511.3	0.245935398671837	1.0	AD	Control	423
ENSG00000283428|CCDC195	-0.0157896719935566	1.0	AD	Control	423
ENSG00000284337|LIMS3-LOC440895	0.0192052609061443	0.905518324612426	AD	Control	423
ENSG00000283918|MRNIP	-0.0524788989155769	0.0582671390347832	AD	Control	423
ENSG00000283777|CANX	-0.0339487084273466	0.759262134119626	AD	Control	423
ENSG00000283812|GPR22	-0.149925243880003	0.227626536797742	AD	Control	423
ENSG00000284009|PLSCR3	0.0169736046981954	0.769689077209774	AD	Control	423
ENSG00000284106|AC009136.2	-0.0264722152693248	1.0	AD	Control	423
ENSG00000284220|AC017081.3	-0.0848346802350266	0.466265887988169	AD	Control	423
ENSG00000284512|AC092718.8	0.0890128306376233	0.159488146655016	AD	Control	423
ENSG00000283883|VPS53	-0.0727579812688811	0.100337326350717	AD	Control	423
ENSG00000284400|TBC1D9B	0.0614895116723816	0.0430902184046783	AD	Control	423
ENSG00000284571|FLII	0.0989429229009546	0.0055686903058942	AD	Control	423
ENSG00000283780|MAML1	0.0422996244756033	0.65072232064001	AD	Control	423
ENSG00000283802|ADAMTS2	0.351767685680304	4.53109728032574e-07	AD	Control	423
ENSG00000284103|DUS4L	0.0308981438007921	0.699919144404465	AD	Control	423
ENSG00000283809|AC007326.4	0.0029216018274852	0.938195421523843	AD	Control	423
ENSG00000284578|SMG1P1	0.0818548501840688	0.307185350108153	AD	Control	423
ENSG00000284501|MGAT4B	0.0224370260775251	0.610950440597607	AD	Control	423
ENSG00000284490|AC011471.4	0.0416235747581516	1.0	AD	Control	423
ENSG00000284369|COG5	-0.0178336717160114	0.934210132320844	AD	Control	423
ENSG00000284588|ZP2	-0.102095569549133	0.408307780102039	AD	Control	423
ENSG00000284257|KRT17P2	-0.146387408179874	0.236103002670791	AD	Control	423
ENSG00000283847|HBP1	0.122736087622894	0.001402401738803	AD	Control	423
ENSG00000284282|POLR3E	-0.0271005261606139	0.58740589471182	AD	Control	423
ENSG00000284017|PLCL2	-0.180844251437889	0.0001919588030581	AD	Control	423
ENSG00000283781|TNK1	-0.0884557189627783	0.139020052936304	AD	Control	423
ENSG00000284238|TOP3A	-0.0434693758237049	0.20547874066953	AD	Control	423
ENSG00000284495|MIEF2	-0.0853750515215397	0.0726678296988714	AD	Control	423
ENSG00000284548|METTL9	-0.0157454701563223	0.864317848803595	AD	Control	423
ENSG00000284227|DCHS2	-0.104718625415831	0.0065992745622314	AD	Control	423
ENSG00000283903|FGF11	0.0790096857690037	0.405352191704593	AD	Control	423
ENSG00000283987|RRN3P3	0.0643295868569339	0.397031225333128	AD	Control	423
ENSG00000284113|NCR1	0.28238665617605	0.111606193863254	AD	Control	423
ENSG00000284487|MOSMO	0.0097193756467008	0.848164300904532	AD	Control	423
ENSG00000284283|TAF11L4	0.0504786542000319	1.0	AD	Control	423
ENSG00000283709|FAM238C	-0.0484797417481126	0.502938562337774	AD	Control	423
ENSG00000284228|TMEM102	0.215419551905018	0.018664168050292	AD	Control	423
ENSG00000270181|BIVM-ERCC5	-0.0355695089796876	0.947651494569971	AD	Control	423
ENSG00000284260|RUFY1	0.0650881850308399	0.0460064957593109	AD	Control	423
ENSG00000284493|UQCRC2	-0.122186550997279	0.0066598684894413	AD	Control	423
ENSG00000284021|LGALS9C	0.288598050990463	0.430989479826965	AD	Control	423
ENSG00000283782|AC116366.3	-0.0056308408442439	0.933244375025227	AD	Control	423
ENSG00000284061|FCAR	-0.0083419930064449	0.98261908520731	AD	Control	423
ENSG00000284350|KRT17P5	0.0725457998939162	0.773202244868844	AD	Control	423
ENSG00000284556|PRDX2P3	-0.224766115473038	0.148236424720752	AD	Control	423
ENSG00000284126|SMURF1	-0.0268421402453059	0.464649959610577	AD	Control	423
ENSG00000284234|TAF11L5	-0.122708294728782	1.0	AD	Control	423
ENSG00000283945|LINC00032	0.0802948353790578	0.294988524285617	AD	Control	423
ENSG00000284254|HNRNPH1	-0.378866660377915	1.0	AD	Control	423
ENSG00000283703|VSIG10L2	0.0768237560429872	0.727538121592464	AD	Control	423
ENSG00000284390|AC027455.3	0.125188955841018	0.680266454293591	AD	Control	423
ENSG00000283934|IGSF6	0.0718869137893416	0.547737557718981	AD	Control	423
ENSG00000284349|SDR42E2	-0.103157573338091	0.245897511957674	AD	Control	423
ENSG00000283932|AL121722.1	0.101801462065217	0.546682486781603	AD	Control	423
ENSG00000283771|TMEM256	-0.0465192491558489	0.331648988614294	AD	Control	423
ENSG00000283957|AC110775.2	0.0680580487699316	0.849911296724722	AD	Control	423
ENSG00000284096|PRKAR2B	-0.0698416585271005	0.349168742075619	AD	Control	423
ENSG00000284023|SLC7A5P2	0.0017503518716543	0.993951883182888	AD	Control	423
ENSG00000284077|AC241556.3	0.237535636799126	1.0	AD	Control	423
ENSG00000284398|AC210544.1	0.218799989822079	0.490723733945295	AD	Control	423
ENSG00000284558|AC099654.13	0.0004439262157048	1.0	AD	Control	423
ENSG00000284109|CDYLP1	0.192965154135753	0.227874024109046	AD	Control	423
ENSG00000228623|ZNF883	-0.0138231557239799	0.794960825518605	AD	Control	423
ENSG00000283760|AC092824.3	0.0547055933186732	0.543025897463564	AD	Control	423
ENSG00000283786|AC241640.2	0.535852069599829	1.0	AD	Control	423
ENSG00000283804|AC254995.1	0.185013955255543	1.0	AD	Control	423
ENSG00000283922|CRYM	-0.318002519647906	0.0051244473806685	AD	Control	423
ENSG00000283946|CHRNB1	0.0917072313319536	0.071940403092774	AD	Control	423
ENSG00000283852|BCAP29	-0.0613214661723042	0.143623887978451	AD	Control	423
ENSG00000285978|AC113348.2	0.0330220023576955	0.915129116995996	AD	Control	423
ENSG00000283826|SMG1P4	0.245016293547666	0.112123297831778	AD	Control	423
ENSG00000284057|AP001273.2	-0.182910634060375	0.695212263586541	AD	Control	423
ENSG00000283761|AC118553.2	0.0388577615290405	0.70667669559957	AD	Control	423
ENSG00000284036|GUSBP1	0.253120902646184	0.219247039637027	AD	Control	423
ENSG00000284522|AC006927.3	-0.369485768649002	1.0	AD	Control	423
ENSG00000283753|RPL21P121	0.0693064489301713	1.0	AD	Control	423
ENSG00000284161|EEF2K	0.13956019547161	0.0016389087224143	AD	Control	423
ENSG00000284356|TAF11L10	-0.122708294728782	1.0	AD	Control	423
ENSG00000283887|LTC4S	0.0685602286111238	0.590246734148009	AD	Control	423
ENSG00000284221|AC099654.10	0.132221260939036	1.0	AD	Control	423
ENSG00000283756|LO000005.1	0.0024661646359089	0.990112197801654	AD	Control	423
ENSG00000283952|AC092017.3	0.0664800487647006	1.0	AD	Control	423
ENSG00000284226|AC243614.1	-0.110039989357621	1.0	AD	Control	423
ENSG00000283835|VWA3A	-0.233808146615352	0.0005621917333929	AD	Control	423
ENSG00000283985|C17orf97	-0.0753515739164219	0.178954245400221	AD	Control	423
ENSG00000283997|TMEM159	0.0571795993441837	0.251111977194046	AD	Control	423
ENSG00000284599|AC091491.1	0.0244894840978236	0.764500655746636	AD	Control	423
ENSG00000284299|AL590132.1	-0.122089483097931	0.233685999259565	AD	Control	423
ENSG00000284483|TMEM256-PLSCR3	-0.0648472434728545	0.668584520715487	AD	Control	423
ENSG00000284468|SLC25A24	0.0180013495218011	0.868458129803789	AD	Control	423
ENSG00000285472|AC134980.3	0.0799937291985103	1.0	AD	Control	423
ENSG00000284373|TAF11L2	-0.0479096448358851	1.0	AD	Control	423
ENSG00000284454|AC256236.3	-0.0217770307951452	0.863090113284807	AD	Control	423
ENSG00000283855|AC241401.1	-0.0200148288360609	0.920525729020967	AD	Control	423
ENSG00000284434|AC270107.8	-0.118097796487413	0.624538032233492	AD	Control	423
ENSG00000284591|AC006927.4	0.0575387894272347	1.0	AD	Control	423
ENSG00000284529|AC244647.3	0.0050821339682542	1.0	AD	Control	423
ENSG00000283977|AC084337.2	-0.118375958810896	0.78024440406937	AD	Control	423
ENSG00000284290|ANKS4B	0.0083001713104342	0.958459755661716	AD	Control	423
ENSG00000283993|AC245034.1	0.0779301981390955	0.60031399230983	AD	Control	423
ENSG00000214643|DEFB133	-0.0265971229277194	0.933261958862779	AD	Control	423
ENSG00000284327|AC006927.2	0.0388922736920809	1.0	AD	Control	423
ENSG00000283954|KIR3DL1	-0.0334885384164712	1.0	AD	Control	423
ENSG00000284137|LLGL1	0.220171290942552	3.79637627785613e-06	AD	Control	423
ENSG00000283814|MFSD13B	-0.0033128327759294	0.982578360532963	AD	Control	423
ENSG00000284151|AC270107.4	0.253120902646184	0.219247039637027	AD	Control	423
ENSG00000283741|SMCR8	-0.0490521917027634	0.32668553095939	AD	Control	423
ENSG00000283773|AL137798.3	0.0486878299833385	1.0	AD	Control	423
ENSG00000283765|AC131160.1	-0.0011347758492391	0.994830839573819	AD	Control	423
ENSG00000283995|AC007383.6	0.0005016110422848	0.997870437903196	AD	Control	423
ENSG00000284233|AP000356.4	0.0306791745579349	0.937293969057935	AD	Control	423
ENSG00000283972|AP000550.4	-0.140336823805635	1.0	AD	Control	423
ENSG00000283707|AC275455.1	-0.0261492922120521	0.775228429692686	AD	Control	423
ENSG00000283989|AC270107.2	0.253120902646184	0.219247039637027	AD	Control	423
ENSG00000284138|ATP6V0CP4	0.149606016878575	0.40022525093851	AD	Control	423
ENSG00000284167|AC013437.2	0.0781838342040943	1.0	AD	Control	423
ENSG00000283714|SPEM2	-0.0344839748519429	0.922651291708255	AD	Control	423
ENSG00000284316|PDZD9	-0.0132586955920515	0.87201656775446	AD	Control	423
ENSG00000284212|RPL7AP65	-0.250516643990509	1.0	AD	Control	423
ENSG00000284527|KRT16P1	-0.0269147461115896	1.0	AD	Control	423
ENSG00000283859|NLGN2	-0.057811822724205	0.189321728192399	AD	Control	423
ENSG00000284243|AC275435.2	0.215878006756211	0.0367648025034581	AD	Control	423
ENSG00000284396|AC275455.2	0.0112384568720053	0.947958721311031	AD	Control	423
ENSG00000284597|AC044810.9	-0.0729453905088429	0.429968951603902	AD	Control	423
ENSG00000284218|NPIPB5	0.900995348771413	0.0255293371244358	AD	Control	423
ENSG00000283868|ZBTB4	-0.0174346766903586	0.659523462758441	AD	Control	423
ENSG00000285334|AC073264.5	0.0425332174419471	0.697314728457869	AD	Control	423
ENSG00000284271|AL158844.1	0.0084251829312891	0.957632427548189	AD	Control	423
ENSG00000284431|AL022238.4	-0.0175411833804884	0.874248572392666	AD	Control	423
ENSG00000284330|AC256236.2	0.288057552803837	1.0	AD	Control	423
ENSG00000284287|AC270107.6	0.253120902646184	0.219247039637027	AD	Control	423
ENSG00000284001|AC127537.2	0.0440509873769679	0.902946274879128	AD	Control	423
ENSG00000284335|AC007537.5	0.0253805710112811	0.901826965133398	AD	Control	423
ENSG00000284215|AC245056.4	0.0824269062521255	0.965442410895741	AD	Control	423
ENSG00000284491|THSD8	-0.0851042725647425	0.476755914696986	AD	Control	423
ENSG00000284124|AC270306.3	0.277573062556065	0.0172640029072346	AD	Control	423
ENSG00000284474|AC099654.12	0.0737162074640086	1.0	AD	Control	423
ENSG00000036828|CASR	0.0303153323342831	0.793223316526024	AD	Control	423
ENSG00000284572|AC099654.14	-0.274328472604684	1.0	AD	Control	423
ENSG00000283892|AC241640.4	0.518679872063387	1.0	AD	Control	423
ENSG00000284291|AC099654.11	0.0531996861434497	1.0	AD	Control	423
ENSG00000284515|SLC35G6	0.153173342435262	0.1191824911049	AD	Control	423
ENSG00000284506|AC270227.1	-0.0342242029313947	1.0	AD	Control	423
ENSG00000284207|HMGB3P22	-0.0569054280755609	0.750863742727173	AD	Control	423
ENSG00000283984|AL593848.2	0.0719785027008158	0.663797807051999	AD	Control	423
ENSG00000283988|TAF11L9	-0.0255973373425022	1.0	AD	Control	423
ENSG00000283718|CBY3	-0.119048111142181	0.226490345214241	AD	Control	423
ENSG00000284526|AC015802.6	0.0431637966137955	0.319027601409617	AD	Control	423
ENSG00000284076|GOLGA8T	-0.0628131770190845	0.670917186959741	AD	Control	423
ENSG00000233803|TSPY4	-0.0730541212200486	1.0	AD	Control	423
ENSG00000283750|FCAR	-0.0083419930064449	0.98261908520731	AD	Control	423
ENSG00000284531|AC244216.5	0.0779301981390955	0.60031399230983	AD	Control	423
ENSG00000283980|GNG14	-0.111245547453853	0.44825195655019	AD	Control	423
ENSG00000284130|AC002472.3	-0.088894143093614	0.46178670165936	AD	Control	423
ENSG00000284090|SPEM3	1.54373172888157e-05	0.999950371888524	AD	Control	423
ENSG00000283864|AL356585.9	-0.278614749546149	0.262956653505213	AD	Control	423
ENSG00000284068|KPNA7	-0.0972788787416955	1.0	AD	Control	423
ENSG00000284484|AC025287.4	0.0019773504489667	0.992163048887251	AD	Control	423
ENSG00000284281|AC245056.5	0.0824269062521255	0.965442410895741	AD	Control	423
ENSG00000283979|RFLNB	0.231013601826112	3.91635249842744e-05	AD	Control	423
ENSG00000284312|NOS2P2	-0.0247354956704913	0.944877706617377	AD	Control	423
ENSG00000284422|AL353997.8	-0.0166197629048039	1.0	AD	Control	423
ENSG00000283817|AC241640.3	0.00679644038337	1.0	AD	Control	423
ENSG00000284056|AC027455.2	-0.0365712807272935	0.822310281391388	AD	Control	423
ENSG00000284188|AL451007.3	-0.17845936772702	0.131409035878602	AD	Control	423
ENSG00000283930|AL117339.5	0.0025822232717599	0.986445637376109	AD	Control	423
ENSG00000284573|AL161418.1	0.0358475446211032	1.0	AD	Control	423
ENSG00000284395|AL032819.3	-0.171681568379794	0.25141627353035	AD	Control	423
ENSG00000283787|PRR33	0.454288881112435	0.0043227287712261	AD	Control	423
ENSG00000284208|NCR1	0.28238665617605	0.111606193863254	AD	Control	423
ENSG00000284199|AL392088.3	0.0519998831701428	1.0	AD	Control	423
ENSG00000284153|RPS4XP17	-0.180823576976435	0.499954436855145	AD	Control	423
ENSG00000284476|AC044810.8	0.088332640557786	1.0	AD	Control	423
ENSG00000284098|AC099654.9	0.0093069721098579	1.0	AD	Control	423
ENSG00000284455|AC017081.4	-0.0005013172752723	0.995929666782889	AD	Control	423
ENSG00000283953|FCAR	-0.0083419930064449	0.98261908520731	AD	Control	423
