gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000197984|OR51A8P	-0.166353385	3.06673e-05	AD	Control	227
ENSG00000225660|Z99497.1	0.369820846	1.81111e-06	AD	Control	227
ENSG00000215186|GOLGA6B	0.105248871	2.54479e-05	AD	Control	227
ENSG00000236152|MRPS36P1	-0.142941218	3.06673e-05	AD	Control	227
ENSG00000233416|AC012065.2	0.110810727	1.49084e-05	AD	Control	227
ENSG00000227979|AC002127.1	0.198973124	3.06673e-05	AD	Control	227
ENSG00000229440|AL139413.1	-0.062144063	3.06673e-05	AD	Control	227
ENSG00000233929|MT1XP1	0.006285285	3.06673e-05	AD	Control	227
ENSG00000228820|RPSAP1	-0.536116191	3.06673e-05	AD	Control	227
ENSG00000233231|HNRNPA1P49	0.180616893	5.87416e-06	AD	Control	227
ENSG00000228900|BX927182.1	-0.036319735	3.06673e-05	AD	Control	227
ENSG00000231307|RPS3P2	0.090429446	1.61489e-05	AD	Control	227
ENSG00000226413|OR8T1P	0.068622583	1.67012e-05	AD	Control	227
ENSG00000228964|HLA-B	-0.449913796	1.04653e-05	AD	Control	227
ENSG00000112378|PERP	0.230155566	2.43327e-06	AD	Control	227
ENSG00000236917|DNAJA1P2	-0.100739162	3.06673e-05	AD	Control	227
ENSG00000231559|Z95118.1	0.012386796	3.06673e-05	AD	Control	227
ENSG00000235711|ANKRD34C	-0.256225429	4.36603e-06	AD	Control	227
ENSG00000235141|COX6CP17	0.334985673	4.55725e-06	AD	Control	227
ENSG00000175658|DRD5P2	-0.077984233	2.34021e-05	AD	Control	227
ENSG00000235125|NFKBIL1	-0.117915309	2.77616e-05	AD	Control	227
ENSG00000234881|PIGFP2	0.393364393	4.00193e-07	AD	Control	227
ENSG00000226541|AL359633.1	0.14067656	1.19531e-05	AD	Control	227
ENSG00000236570|RAD23BP1	0.229054558	6.54924e-06	AD	Control	227
ENSG00000227671|AL390728.4	0.111106348	1.90547e-06	AD	Control	227
ENSG00000238234|HCG22	0.457922169	3.06673e-05	AD	Control	227
ENSG00000223490|CHCHD2P5	-0.613551137	3.06673e-05	AD	Control	227
ENSG00000234285|GAPDHP49	0.049375923	2.52613e-05	AD	Control	227
ENSG00000229230|MT1P3	-0.212310927	3.06673e-05	AD	Control	227
ENSG00000213412|HNRNPA1P33	0.076313319	3.06673e-05	AD	Control	227
ENSG00000229875|EIF1P1	0.599143467	3.06673e-05	AD	Control	227
ENSG00000235683|AC018442.1	0.231136898	5.34345e-06	AD	Control	227
ENSG00000232145|AC099548.1	0.117320757	3.06673e-05	AD	Control	227
ENSG00000236443|PSMB8	0.201078121	7.98352e-06	AD	Control	227
ENSG00000229389|AC111152.1	0.304537042	3.06673e-05	AD	Control	227
ENSG00000234120|AF228730.2	-0.425059411	3.06673e-05	AD	Control	227
ENSG00000231041|LINC01556	-0.379675865	3.06673e-05	AD	Control	227
ENSG00000231961|AL035461.1	0.053993025	3.06673e-05	AD	Control	227
ENSG00000254535|PABPC4L	0.38784227	1.79765e-06	AD	Control	227
ENSG00000234878|HSPE1P1	-0.256549366	3.06673e-05	AD	Control	227
ENSG00000231968|UBD	-0.211809476	3.06673e-05	AD	Control	227
ENSG00000173809|TDRD12	0.064958244	1.92769e-05	AD	Control	227
ENSG00000230882|AC005077.4	0.133538373	1.83562e-05	AD	Control	227
ENSG00000226253|MRPL35P3	0.315464881	4.47916e-06	AD	Control	227
ENSG00000230650|AC140479.2	0.353101087	3.06673e-05	AD	Control	227
ENSG00000224646|AC007387.1	-0.44126619	3.06673e-05	AD	Control	227
ENSG00000236280|AC114737.2	-0.275657414	3.06673e-05	AD	Control	227
ENSG00000231345|BEND3P1	0.232666845	4.31899e-07	AD	Control	227
ENSG00000205754|SLCO1B7	0.056787714	2.56873e-05	AD	Control	227
ENSG00000234668|ATP6V1G2	-0.538462889	2.70174e-06	AD	Control	227
ENSG00000258388|PPT2-EGFL8	-0.256011001	1.82617e-05	AD	Control	227
ENSG00000228695|CES1P1	-0.115963322	3.06673e-05	AD	Control	227
ENSG00000236875|DDX11L5	0.333576487	3.06673e-05	AD	Control	227
ENSG00000198010|DLGAP2	0.078367803	1.48971e-05	AD	Control	227
ENSG00000274386|TMEM269	0.028482985	2.58856e-05	AD	Control	227
ENSG00000230936|AC073347.1	-0.369338683	3.06673e-05	AD	Control	227
ENSG00000232486|AL592437.2	0.40201465	5.91204e-07	AD	Control	227
ENSG00000184956|MUC6	-0.013484736	2.9646e-05	AD	Control	227
ENSG00000225690|TREML5P	0.070585216	3.06673e-05	AD	Control	227
ENSG00000230459|AC060773.1	0.221557849	3.06673e-05	AD	Control	227
ENSG00000167110|GOLGA2	-0.088356428	1.86895e-05	AD	Control	227
ENSG00000236637|IFNA4	-0.010084062	3.06673e-05	AD	Control	227
ENSG00000238111|AC066692.1	0.188933273	3.06673e-05	AD	Control	227
ENSG00000144959|NCEH1	-0.226804298	1.98601e-06	AD	Control	227
ENSG00000115760|BIRC6	-0.046224765	7.06163e-06	AD	Control	227
ENSG00000223897|AC069157.1	-0.383669908	3.06673e-05	AD	Control	227
ENSG00000237959|RPL36AP10	0.204689039	3.06673e-05	AD	Control	227
ENSG00000228896|SKIV2L	-0.034810918	2.50513e-05	AD	Control	227
ENSG00000235961|PNMA6A	-0.292713434	1.31922e-06	AD	Control	227
ENSG00000235472|EIF4A1P7	-0.468567167	3.06673e-05	AD	Control	227
ENSG00000143067|ZNF697	-0.109807963	4.8483e-06	AD	Control	227
ENSG00000235583|AC007562.1	-0.948955547	3.06673e-05	AD	Control	227
ENSG00000224221|RPS6P8	-0.519818611	3.06673e-05	AD	Control	227
ENSG00000142544|CTU1	0.039010477	2.31446e-05	AD	Control	227
ENSG00000233999|IGKV3OR2-268	0.119527295	3.06673e-05	AD	Control	227
ENSG00000224980|RPL23AP85	0.234314764	3.06673e-05	AD	Control	227
ENSG00000223707|SFR1P2	0.159136949	3.06673e-05	AD	Control	227
ENSG00000225814|GRPEL2P2	-0.208826815	3.06673e-05	AD	Control	227
ENSG00000225659|TRIM26BP	-0.203356971	1.72563e-05	AD	Control	227
ENSG00000196569|LAMA2	0.155170341	2.84402e-06	AD	Control	227
ENSG00000213355|CNN2P8	0.159758439	1.42054e-05	AD	Control	227
ENSG00000227046|DAXX	-0.310646582	1.34321e-05	AD	Control	227
ENSG00000226048|YBX1P8	0.119527325	2.17087e-05	AD	Control	227
ENSG00000230026|AL357556.1	0.259885411	3.0438e-06	AD	Control	227
ENSG00000235944|ZNF815P	-0.012218158	2.69912e-05	AD	Control	227
ENSG00000233503|HNRNPLP1	-0.494266167	3.06673e-05	AD	Control	227
ENSG00000233243|AC112492.5	-0.177441784	3.06673e-05	AD	Control	227
ENSG00000236114|AL450326.2	0.204773283	2.82482e-06	AD	Control	227
ENSG00000223604|AC007394.1	0.664842343	3.06673e-05	AD	Control	227
ENSG00000229099|CR933540.2	-0.289767346	3.06673e-05	AD	Control	227
ENSG00000181418|DDN	-0.231284922	3.4142e-07	AD	Control	227
ENSG00000227367|SLC9B1P4	-0.020270114	3.06673e-05	AD	Control	227
ENSG00000230574|NOP56P1	-0.054676729	3.06673e-05	AD	Control	227
ENSG00000225398|PGM5P4	0.925286589	3.06673e-05	AD	Control	227
ENSG00000235775|AC063976.4	0.203387707	3.06673e-05	AD	Control	227
ENSG00000205716|FAM183DP	0.076732274	3.06673e-05	AD	Control	227
ENSG00000232198|MTCO2P34	-0.133828446	3.06673e-05	AD	Control	227
ENSG00000184220|CMSS1	-0.057135939	1.14418e-05	AD	Control	227
ENSG00000211448|DIO2	-0.404517814	4.66345e-07	AD	Control	227
ENSG00000242507|FO393401.2	0.157884475	1.64906e-05	AD	Control	227
ENSG00000230060|MPIG6B	0.054880831	2.29155e-05	AD	Control	227
ENSG00000234419|CICP13	-0.297552379	3.06673e-05	AD	Control	227
ENSG00000226448|RPL7AP51	0.362795007	1.37505e-06	AD	Control	227
ENSG00000229478|ROBO2P1	0.278655737	3.06673e-05	AD	Control	227
ENSG00000229597|BTNL2	0.209174945	3.06673e-05	AD	Control	227
ENSG00000230320|BEND7P1	0.353871694	5.49588e-06	AD	Control	227
ENSG00000159904|ZNF890P	-0.060519629	1.93155e-05	AD	Control	227
ENSG00000241489|AC244197.3	-0.020914666	2.57699e-05	AD	Control	227
ENSG00000226292|AL606495.1	0.26687342	3.06673e-05	AD	Control	227
ENSG00000227537|AL139281.1	-0.121470767	3.06673e-05	AD	Control	227
ENSG00000223693|SUCLA2P1	-0.357842923	3.06673e-05	AD	Control	227
ENSG00000228186|PRR3	0.023922015	2.64028e-05	AD	Control	227
ENSG00000230538|Z82209.1	-0.219846295	3.06673e-05	AD	Control	227
ENSG00000236279|CLEC2L	-0.313742045	1.4182e-06	AD	Control	227
ENSG00000232869|TRBV29-1	0.005297886	3.06673e-05	AD	Control	227
ENSG00000226248|CLIC1	0.195881862	6.43343e-06	AD	Control	227
ENSG00000231264|ARAFP1	-0.117370166	3.06673e-05	AD	Control	227
ENSG00000223853|OR2H5P	-0.406293222	3.06673e-05	AD	Control	227
ENSG00000237265|BX276092.7	-0.156814044	3.06673e-05	AD	Control	227
ENSG00000237095|MDC1	0.078608193	1.55264e-05	AD	Control	227
ENSG00000232027|AL671986.1	0.210839285	4.08538e-06	AD	Control	227
ENSG00000214881|TMEM14DP	-0.103592361	3.06673e-05	AD	Control	227
ENSG00000237268|AC092447.7	0.49642541	2.55657e-06	AD	Control	227
ENSG00000237816|RPL21P109	-0.091987698	3.06673e-05	AD	Control	227
ENSG00000237931|CLIC4P3	-0.164090777	3.06673e-05	AD	Control	227
ENSG00000144648|ACKR2	0.105019994	8.06265e-06	AD	Control	227
ENSG00000273269|AC073283.3	-0.430443823	4.90024e-06	AD	Control	227
ENSG00000225078|AL365338.1	0.328984547	1.28232e-06	AD	Control	227
ENSG00000234297|AL592293.2	-0.580237635	3.06673e-05	AD	Control	227
ENSG00000225901|MTND2P9	-0.476226815	3.06673e-05	AD	Control	227
ENSG00000225727|AL139184.1	0.177898221	9.5416e-06	AD	Control	227
ENSG00000233578|EIF4EP1	0.244098878	8.5664e-06	AD	Control	227
ENSG00000148541|FAM13C	0.073370106	5.15395e-06	AD	Control	227
ENSG00000229409|AL117328.1	0.015747073	3.06673e-05	AD	Control	227
ENSG00000242726|RPP21	-0.153757443	2.43375e-05	AD	Control	227
ENSG00000232649|MCCD1P1	-0.089856845	3.06673e-05	AD	Control	227
ENSG00000228440|MTND5P6	-0.11457085	3.06673e-05	AD	Control	227
ENSG00000231650|RFESDP1	-0.377260107	3.06673e-05	AD	Control	227
ENSG00000223601|EBLN1	0.129442962	3.06673e-05	AD	Control	227
ENSG00000228331|RPL17P43	0.04128341	3.06673e-05	AD	Control	227
ENSG00000236339|POM121L13P	0.262574753	1.02373e-05	AD	Control	227
ENSG00000236500|CD24P1	-0.025313528	3.06673e-05	AD	Control	227
ENSG00000237432|RPS7P12	-0.386141642	3.06673e-05	AD	Control	227
ENSG00000123560|PLP1	0.043300032	2.47599e-05	AD	Control	227
ENSG00000236063|ABHD16A	-0.120671029	1.58697e-05	AD	Control	227
ENSG00000237077|AC105399.1	0.938023303	3.06673e-05	AD	Control	227
ENSG00000166595|CIAO2B	-0.122089682	5.75347e-06	AD	Control	227
ENSG00000232357|HSD17B8	-0.16914171	7.57038e-06	AD	Control	227
ENSG00000231276|E2F4P1	0.56813928	1.28201e-06	AD	Control	227
ENSG00000229220|AC096633.1	0.083861071	3.06673e-05	AD	Control	227
ENSG00000226534|AP000552.2	-0.670336996	3.06673e-05	AD	Control	227
ENSG00000169714|CNBP	-0.144126768	3.95175e-06	AD	Control	227
ENSG00000236439|AC099336.2	0.440632162	2.96232e-06	AD	Control	227
ENSG00000144188|TRIM43CP	-0.194928071	3.06673e-05	AD	Control	227
ENSG00000226020|CDK2AP2P3	-0.419469224	3.06673e-05	AD	Control	227
ENSG00000227514|AC107890.1	0.27660448	8.23971e-06	AD	Control	227
ENSG00000229638|RPL4P4	0.182540332	7.19257e-06	AD	Control	227
ENSG00000232599|AL008707.1	-0.061745276	1.78971e-05	AD	Control	227
ENSG00000228163|HLA-DPA1	0.270541348	7.56689e-06	AD	Control	227
ENSG00000233677|DDX39BP1	-0.028994442	3.06673e-05	AD	Control	227
ENSG00000230188|AL158156.1	0.21674055	3.06673e-05	AD	Control	227
ENSG00000223860|MCCD1P1	-0.38339957	3.06673e-05	AD	Control	227
ENSG00000226324|AL358453.1	0.261496364	3.06673e-05	AD	Control	227
ENSG00000223593|AL356806.1	-0.376115571	3.06673e-05	AD	Control	227
ENSG00000237012|C6orf136	-0.168893908	8.24003e-06	AD	Control	227
ENSG00000235827|TUBB8P9	-0.510784497	3.06673e-05	AD	Control	227
ENSG00000255853|AC006065.1	-0.074725914	2.21523e-05	AD	Control	227
ENSG00000229032|AL445685.2	-0.055894146	3.06673e-05	AD	Control	227
ENSG00000234837|AC073464.2	-0.179830341	3.06673e-05	AD	Control	227
ENSG00000236735|RPL31P63	-0.054354246	3.06673e-05	AD	Control	227
ENSG00000227099|HLA-DRB7	-0.304884659	3.06673e-05	AD	Control	227
ENSG00000227399|AL391219.1	-0.366151315	3.06673e-05	AD	Control	227
ENSG00000234383|CTBP2P8	0.277717825	2.70084e-06	AD	Control	227
ENSG00000227207|RPL31P12	-0.250372066	3.06673e-05	AD	Control	227
ENSG00000228706|HCG4	0.314678448	3.06673e-05	AD	Control	227
ENSG00000229222|KRT18P4	0.116775979	1.62962e-05	AD	Control	227
ENSG00000234680|VN2R3P	-0.272115137	1.49092e-05	AD	Control	227
ENSG00000236317|AC104333.2	-0.246964122	3.06673e-05	AD	Control	227
ENSG00000235001|EIF4A1P2	-0.455295714	3.06673e-05	AD	Control	227
ENSG00000229202|PRR3	0.023922015	2.64028e-05	AD	Control	227
ENSG00000234814|SVIL2P	-0.156174979	1.36066e-05	AD	Control	227
ENSG00000231206|HNRNPA1P25	0.009407153	2.98436e-05	AD	Control	227
ENSG00000233436|BTBD18	0.176680324	6.3213e-06	AD	Control	227
ENSG00000234424|AL353743.4	0.0287259	2.75048e-05	AD	Control	227
ENSG00000236576|AC241520.1	0.264121343	2.84402e-06	AD	Control	227
ENSG00000225189|REREP1Y	0.055232779	3.06673e-05	AD	Control	227
ENSG00000228854|NRM	0.277147403	4.08538e-06	AD	Control	227
ENSG00000227750|HTATSF1P1	-0.354654291	3.06673e-05	AD	Control	227
ENSG00000238161|OR7E117P	0.049657886	3.06673e-05	AD	Control	227
ENSG00000215409|AL355493.1	0.278038608	3.06673e-05	AD	Control	227
ENSG00000236851|DHFRP2	-0.511839993	3.06673e-05	AD	Control	227
ENSG00000224740|FLOT1	-0.145267756	8.3647e-06	AD	Control	227
ENSG00000285772|AC000120.2	0.269444333	8.20713e-06	AD	Control	227
ENSG00000228594|FNDC10	-0.130246395	3.22356e-06	AD	Control	227
ENSG00000233841|HLA-C	1.068680574	3.45896e-06	AD	Control	227
ENSG00000224227|OR2L1P	0.018023516	2.88935e-05	AD	Control	227
ENSG00000237765|FAM200B	-0.155178857	3.0305e-06	AD	Control	227
ENSG00000226841|MCCD1	0.150150629	3.06673e-05	AD	Control	227
ENSG00000223928|NUP35P1	0.247349745	5.05005e-06	AD	Control	227
ENSG00000214908|AL353678.1	0.498655612	3.06673e-05	AD	Control	227
ENSG00000225025|KIF4CP	-0.195474272	3.06673e-05	AD	Control	227
ENSG00000236843|NRM	0.277147403	4.08538e-06	AD	Control	227
ENSG00000226215|APOM	-0.029468307	3.06673e-05	AD	Control	227
ENSG00000223718|AC093107.1	0.377635007	3.06673e-05	AD	Control	227
ENSG00000122778|KIAA1549	-0.085338972	5.21722e-06	AD	Control	227
ENSG00000166707|ZCCHC18	-0.08858304	1.04173e-05	AD	Control	227
ENSG00000236549|RPS27AP7	0.24204415	5.58801e-06	AD	Control	227
ENSG00000228881|TRIM26	-0.171282459	1.89097e-05	AD	Control	227
ENSG00000232867|AL355433.1	0.490162558	3.06673e-05	AD	Control	227
ENSG00000232089|AC011233.1	-0.226289962	3.06673e-05	AD	Control	227
ENSG00000134216|CHIA	-0.124544212	3.06673e-05	AD	Control	227
ENSG00000229944|EIF4EP2	-0.002106685	3.06673e-05	AD	Control	227
ENSG00000231029|AL031733.1	-0.073569711	3.06673e-05	AD	Control	227
ENSG00000224172|AC091799.1	0.223201049	3.06673e-05	AD	Control	227
ENSG00000223418|AC004554.1	-0.376330574	3.06673e-05	AD	Control	227
ENSG00000113263|ITK	0.123399622	9.28445e-06	AD	Control	227
ENSG00000225531|AL807761.2	-0.809721691	3.06673e-05	AD	Control	227
ENSG00000235700|CYCSP52	0.186754727	3.06673e-05	AD	Control	227
ENSG00000230230|TRIM26	0.107504462	2.88568e-05	AD	Control	227
ENSG00000235316|DUSP8P5	0.070033238	1.93405e-05	AD	Control	227
ENSG00000219930|GAPDHP67	-0.03895949	3.06673e-05	AD	Control	227
ENSG00000224136|AC007568.1	-0.181569979	3.06673e-05	AD	Control	227
ENSG00000231369|Z97353.1	0.35100224	3.06673e-05	AD	Control	227
ENSG00000235941|HSPA1A	0.821639168	6.67666e-06	AD	Control	227
ENSG00000231011|AC092832.1	-0.140318448	3.06673e-05	AD	Control	227
ENSG00000182347|PDSS1P1	0.355682284	3.37674e-07	AD	Control	227
ENSG00000235605|AL355472.2	0.197228307	6.31665e-06	AD	Control	227
ENSG00000231825|PRRC2A	0.478613122	2.09919e-06	AD	Control	227
ENSG00000228158|TLE1P1	0.191449396	9.75823e-06	AD	Control	227
ENSG00000243317|STMP1	0.024152893	2.07423e-05	AD	Control	227
ENSG00000227129|NEU1	-0.164131324	3.42319e-06	AD	Control	227
ENSG00000236290|EEF1GP7	0.24186573	3.06673e-05	AD	Control	227
ENSG00000167378|IRGQ	-0.174501573	3.92211e-07	AD	Control	227
ENSG00000232631|MTND2P23	-0.091949212	3.06673e-05	AD	Control	227
ENSG00000256274|TAS2R64P	0.274642033	1.51509e-06	AD	Control	227
ENSG00000229567|AL139421.1	-0.240921009	3.06673e-05	AD	Control	227
ENSG00000230502|AL953862.1	-0.349682378	3.06673e-05	AD	Control	227
ENSG00000236567|TCF3P1	0.377317841	1.18766e-06	AD	Control	227
ENSG00000224674|EIF3EP2	0.224202206	4.39042e-06	AD	Control	227
ENSG00000228095|AL354692.1	-0.33051545	3.06673e-05	AD	Control	227
ENSG00000116127|ALMS1	0.058442036	8.67085e-06	AD	Control	227
ENSG00000226247|SUPT4H1P1	-0.042272123	3.06673e-05	AD	Control	227
ENSG00000240592|EGFL8	0.054647732	2.34173e-05	AD	Control	227
ENSG00000225672|CCNT2P1	-0.241277691	3.06673e-05	AD	Control	227
ENSG00000182487|NCF1B	0.185516258	1.24958e-05	AD	Control	227
ENSG00000231123|SPATA20P1	0.604313756	3.06673e-05	AD	Control	227
ENSG00000231112|MTHFD2P3	-0.184898811	3.06673e-05	AD	Control	227
ENSG00000224055|GAPDHP55	0.270633525	1.64553e-06	AD	Control	227
ENSG00000223639|CLIC1	0.195431174	6.46298e-06	AD	Control	227
ENSG00000224437|PIGUP1	0.350523086	5.83677e-06	AD	Control	227
ENSG00000236595|MED15P5	0.092069969	3.06673e-05	AD	Control	227
ENSG00000226989|AL049758.1	0.499034575	2.80324e-06	AD	Control	227
ENSG00000236893|ASS1P7	-0.083195689	3.06673e-05	AD	Control	227
ENSG00000234382|AL513174.1	-0.740806715	3.06673e-05	AD	Control	227
ENSG00000226642|ACTG1P12	0.074792459	1.98089e-05	AD	Control	227
ENSG00000249663|CR759790.1	0.318840493	3.06673e-05	AD	Control	227
ENSG00000204818|ADGRF5P2	0.689790161	3.06673e-05	AD	Control	227
ENSG00000228196|PTPN2P1	0.414978521	1.67435e-06	AD	Control	227
ENSG00000237749|AL034379.1	0.12528752	3.06673e-05	AD	Control	227
ENSG00000237252|AC233981.1	-0.380438571	3.06673e-05	AD	Control	227
ENSG00000224312|MCCD1P2	-0.066638011	3.06673e-05	AD	Control	227
ENSG00000232037|AL590556.1	-0.507226841	3.06673e-05	AD	Control	227
ENSG00000213721|HMGN2P30	-0.197174135	3.06673e-05	AD	Control	227
ENSG00000224401|RPL7P57	0.337418915	1.9674e-06	AD	Control	227
ENSG00000236060|HSPB1P1	0.128890192	3.06673e-05	AD	Control	227
ENSG00000224537|MEP1AP4	-0.443978688	3.06673e-05	AD	Control	227
ENSG00000232141|ETF1P1	0.10340548	3.06673e-05	AD	Control	227
ENSG00000184465|WDR27	0.110972635	4.57436e-06	AD	Control	227
ENSG00000233671|AC083899.2	0.155373887	9.66963e-06	AD	Control	227
ENSG00000238040|SALL4P2	0.969692654	8.29684e-08	AD	Control	227
ENSG00000213857|AL080243.1	0.565668154	3.06673e-05	AD	Control	227
ENSG00000235992|GRAMD4P2	-0.223010496	3.06673e-05	AD	Control	227
ENSG00000072952|MRVI1	0.286021403	1.05807e-06	AD	Control	227
ENSG00000233080|LINC01399	-0.096467315	3.06673e-05	AD	Control	227
ENSG00000235750|KIAA0040	0.15578733	1.54663e-05	AD	Control	227
ENSG00000161888|SPC24	0.017677711	2.63318e-05	AD	Control	227
ENSG00000154198|CYP4Z2P	0.235968802	3.06673e-05	AD	Control	227
ENSG00000237515|SHISA9	0.005499981	2.91883e-05	AD	Control	227
ENSG00000223752|ATAT1	0.05415396	2.69912e-05	AD	Control	227
ENSG00000133246|PRAM1	0.196755895	4.54837e-06	AD	Control	227
ENSG00000231618|PPT2	0.06285471	2.16713e-05	AD	Control	227
ENSG00000248633|WRBP1	0.090827717	3.06673e-05	AD	Control	227
ENSG00000235294|RPL7AP25	0.028416658	3.06673e-05	AD	Control	227
ENSG00000229473|RGS17P1	0.461008171	1.98398e-06	AD	Control	227
ENSG00000239497|LY6G5B	0.392018895	2.50181e-05	AD	Control	227
ENSG00000180284|AL049610.1	-0.343652914	3.06673e-05	AD	Control	227
ENSG00000228691|NEU1	-0.164131324	3.42319e-06	AD	Control	227
ENSG00000238205|MPC1L	-0.053560496	3.06673e-05	AD	Control	227
ENSG00000237444|AP001342.1	-0.040331302	3.06673e-05	AD	Control	227
ENSG00000169067|ACTBL2	-0.34762104	3.06673e-05	AD	Control	227
ENSG00000226540|GAPDHP73	0.012345366	3.06673e-05	AD	Control	227
ENSG00000234328|TNXA	0.414242007	3.06673e-05	AD	Control	227
ENSG00000234167|ELOBP4	0.669074308	3.06673e-05	AD	Control	227
ENSG00000253313|C1orf210	0.087608416	2.12168e-05	AD	Control	227
ENSG00000238067|XKRYP1	-0.523375609	3.06673e-05	AD	Control	227
ENSG00000226216|RPS12P5	0.207374322	1.5272e-05	AD	Control	227
ENSG00000234080|AL596275.1	0.07791241	3.06673e-05	AD	Control	227
ENSG00000185189|NRBP2	0.090703739	9.00821e-06	AD	Control	227
ENSG00000213032|NDUFA3P3	-0.341136609	3.06673e-05	AD	Control	227
ENSG00000237514|PTP4A1P7	0.091841542	3.06673e-05	AD	Control	227
ENSG00000225991|RPL23AP34	0.226972063	4.70914e-06	AD	Control	227
ENSG00000131747|TOP2A	0.159784301	2.16672e-05	AD	Control	227
ENSG00000285162|AC004593.3	0.272608797	2.47746e-06	AD	Control	227
ENSG00000231765|PPP1R11P2	-0.204478304	7.57038e-06	AD	Control	227
ENSG00000243958|PSMB9	0.08997969	2.68774e-05	AD	Control	227
ENSG00000213347|MXD3	0.122923175	1.29285e-05	AD	Control	227
ENSG00000228807|MRPS18CP6	1.049664376	3.06673e-05	AD	Control	227
ENSG00000223824|AC019178.2	-0.529127734	3.06673e-05	AD	Control	227
ENSG00000238090|AC006195.1	0.237219199	6.46298e-06	AD	Control	227
ENSG00000213856|VDAC1P2	-0.510337021	3.06673e-05	AD	Control	227
ENSG00000232346|Z74021.1	-0.080806936	3.06673e-05	AD	Control	227
ENSG00000231702|AL645608.3	-0.306519307	3.06673e-05	AD	Control	227
ENSG00000224140|TNXA	0.414242007	3.06673e-05	AD	Control	227
ENSG00000229685|HLA-DPA1	0.307917431	2.69952e-06	AD	Control	227
ENSG00000237124|MTND2P11	0.135643932	1.90928e-05	AD	Control	227
ENSG00000225423|TNPO1P1	0.23197187	2.34042e-06	AD	Control	227
ENSG00000214243|AC004980.2	0.267356877	4.15866e-06	AD	Control	227
ENSG00000224107|ETDB	-0.002200007	3.06673e-05	AD	Control	227
ENSG00000234020|CHIAP3	0.236779742	3.06673e-05	AD	Control	227
ENSG00000234720|ATP5F1AP8	-0.444145393	3.06673e-05	AD	Control	227
ENSG00000170298|LGALS9B	0.104199328	3.06673e-05	AD	Control	227
ENSG00000224632|Z73361.1	0.708407753	3.06673e-05	AD	Control	227
ENSG00000087087|SRRT	0.045644237	1.61481e-05	AD	Control	227
ENSG00000234270|RPL36P20	-0.065127514	3.06673e-05	AD	Control	227
ENSG00000243501|AL365232.1	0.117136348	2.34587e-05	AD	Control	227
ENSG00000230295|GTF2IP23	0.171263977	1.15082e-05	AD	Control	227
ENSG00000234671|MTCYBP5	0.190555898	3.06673e-05	AD	Control	227
ENSG00000215311|NPM1P12	-0.275882366	3.06673e-05	AD	Control	227
ENSG00000169136|ATF5	-0.035348545	2.22696e-05	AD	Control	227
ENSG00000174611|KY	0.082381424	6.12598e-06	AD	Control	227
ENSG00000226359|ACTG1P24	-0.009143264	3.06673e-05	AD	Control	227
ENSG00000237922|AL450309.1	-0.06340841	3.06673e-05	AD	Control	227
ENSG00000184423|RPL23AP38	-0.182742379	3.06673e-05	AD	Control	227
ENSG00000230685|CLIC1	0.179654765	1.35532e-05	AD	Control	227
ENSG00000231726|HMGN2P38	0.253717983	4.91829e-06	AD	Control	227
ENSG00000089335|ZNF302	0.360485664	9.81492e-07	AD	Control	227
ENSG00000174353|STAG3L3	0.06204488	1.44438e-05	AD	Control	227
ENSG00000227412|STK33P1	0.151818007	3.06673e-05	AD	Control	227
ENSG00000231684|EIF1P3	-0.24242137	3.06673e-05	AD	Control	227
ENSG00000185078|AC093698.1	-0.420825434	3.06673e-05	AD	Control	227
ENSG00000185946|RNPC3	0.045667062	1.63713e-05	AD	Control	227
ENSG00000226573|AC003071.2	-0.289338922	3.06673e-05	AD	Control	227
ENSG00000236672|C6orf10	0.474675418	3.06673e-05	AD	Control	227
ENSG00000232554|RSU1P2	0.180386111	8.58271e-06	AD	Control	227
ENSG00000227465|GPN3P1	-0.220698876	3.06673e-05	AD	Control	227
ENSG00000184319|RPL23AP82	0.070405527	5.65097e-06	AD	Control	227
ENSG00000172799|ZBTB8OSP2	0.103278886	3.06673e-05	AD	Control	227
ENSG00000234071|AC010099.3	0.51344284	3.06673e-05	AD	Control	227
ENSG00000239650|GUSBP4	-0.000332155	3.06032e-05	AD	Control	227
ENSG00000171316|CHD7	0.170319826	2.63748e-06	AD	Control	227
ENSG00000235088|AL031667.2	0.282677474	2.52863e-06	AD	Control	227
ENSG00000237951|PPIL1P1	-0.037846302	3.06673e-05	AD	Control	227
ENSG00000155052|CNTNAP5	-0.145799374	1.28375e-06	AD	Control	227
ENSG00000228217|PNRC2P1	-0.288502296	3.06673e-05	AD	Control	227
ENSG00000237317|AL022400.1	0.369671676	3.33664e-06	AD	Control	227
ENSG00000232420|IL9RP2	0.029491867	3.06673e-05	AD	Control	227
ENSG00000227404|KRT8P20	-0.514379061	3.06673e-05	AD	Control	227
ENSG00000213781|PSMC1P2	-0.589481744	3.06673e-05	AD	Control	227
ENSG00000229469|OR2H5P	0.0469466	3.06673e-05	AD	Control	227
ENSG00000232000|CLCN3P1	0.088239794	1.19122e-05	AD	Control	227
ENSG00000234667|ACTBP13	0.243820282	6.47492e-06	AD	Control	227
ENSG00000227473|TSSK5P	0.107391614	1.33134e-05	AD	Control	227
ENSG00000225469|AL023773.1	-0.021127417	3.06673e-05	AD	Control	227
