gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000258639|AL359212.1	-0.241198058	3.06673e-05	AD	Control	233
ENSG00000259056|DUXAP1	-0.147319342	3.06673e-05	AD	Control	233
ENSG00000258420|AC012414.1	-0.795237539	3.06673e-05	AD	Control	233
ENSG00000258482|TRAV15	-0.125094556	3.06673e-05	AD	Control	233
ENSG00000258758|AL137100.1	-1.232477037	3.06673e-05	AD	Control	233
ENSG00000258762|MTND4P33	0.018087769	3.06673e-05	AD	Control	233
ENSG00000259086|AL136298.3	0.023660411	3.06673e-05	AD	Control	233
ENSG00000258995|PARP1P2	-0.331567165	3.06673e-05	AD	Control	233
ENSG00000258500|AL845552.1	0.127830372	3.50555e-06	AD	Control	233
ENSG00000258796|AL133241.1	0.170339793	8.95606e-06	AD	Control	233
ENSG00000258997|NF1P2	-0.40958704	3.06673e-05	AD	Control	233
ENSG00000258591|PPIAP4	-0.223920737	3.06673e-05	AD	Control	233
ENSG00000258877|ATP5F1AP4	-0.472650808	3.06673e-05	AD	Control	233
ENSG00000258494|OR11J5P	0.086182028	3.06673e-05	AD	Control	233
ENSG00000258872|FDPSP3	-0.260131253	3.06673e-05	AD	Control	233
ENSG00000258712|CXADRP2	-0.29124176	3.06673e-05	AD	Control	233
ENSG00000198211|AC092143.1	0.613496025	3.06673e-05	AD	Control	233
ENSG00000259010|AL049869.1	0.16538335	3.06673e-05	AD	Control	233
ENSG00000258550|OR7E106P	-0.596900344	3.06673e-05	AD	Control	233
ENSG00000258632|AC135626.1	0.377925253	3.06673e-05	AD	Control	233
ENSG00000258541|OR4K4P	-0.223314941	3.06673e-05	AD	Control	233
ENSG00000258802|AL139317.2	0.281913392	3.06673e-05	AD	Control	233
ENSG00000258848|GRAMD4P6	-1.372873553	3.06673e-05	AD	Control	233
ENSG00000285135|OR4Q1P	-0.171066891	3.06673e-05	AD	Control	233
ENSG00000258966|GTF3AP2	0.153701869	3.06673e-05	AD	Control	233
ENSG00000258797|AC023310.3	-0.378499765	3.06673e-05	AD	Control	233
ENSG00000258799|ZNF519P2	-0.136640362	3.06673e-05	AD	Control	233
ENSG00000258468|OR11G1P	-0.879634267	3.06673e-05	AD	Control	233
ENSG00000258477|PPIAP6	-0.011640517	3.06673e-05	AD	Control	233
ENSG00000258648|UBE2CP1	-0.165273727	6.39366e-06	AD	Control	233
ENSG00000258759|AL049779.2	0.054221925	3.06673e-05	AD	Control	233
ENSG00000258787|AC091078.2	-0.035238979	3.06673e-05	AD	Control	233
ENSG00000258527|ASB9P1	0.009291373	3.06673e-05	AD	Control	233
ENSG00000258585|ZNF519P3	-0.124320757	3.06673e-05	AD	Control	233
ENSG00000258739|ENO1P2	-0.352600234	3.06673e-05	AD	Control	233
ENSG00000259092|TRAV30	0.002540865	3.06673e-05	AD	Control	233
ENSG00000258960|AL391261.3	-0.543947808	3.06673e-05	AD	Control	233
ENSG00000258509|AL049870.1	-0.427555775	3.06673e-05	AD	Control	233
ENSG00000258965|AC044913.1	-0.476221707	3.06673e-05	AD	Control	233
ENSG00000258925|NPM1P5	-0.11783069	3.06673e-05	AD	Control	233
ENSG00000258581|AL157871.3	0.273565399	3.06673e-05	AD	Control	233
ENSG00000258951|KRT18P7	0.104330202	1.29986e-05	AD	Control	233
ENSG00000259089|GRAMD4P5	-0.391060678	3.06673e-05	AD	Control	233
ENSG00000259144|RANBP20P	-0.577045075	3.06673e-05	AD	Control	233
ENSG00000225185|PPIAP8	0.124365533	3.06673e-05	AD	Control	233
ENSG00000258990|MPPE1P1	-0.157590194	3.06673e-05	AD	Control	233
ENSG00000258972|NDUFB8P1	-0.042360534	3.06673e-05	AD	Control	233
ENSG00000259154|DUX4L17	-0.643378641	3.06673e-05	AD	Control	233
ENSG00000258665|AC068831.3	0.724731522	3.06673e-05	AD	Control	233
ENSG00000180189|HMGB1P14	0.13591615	9.35367e-06	AD	Control	233
ENSG00000258991|DUX4L19	-0.609399857	1.30267e-05	AD	Control	233
ENSG00000258679|AC121758.1	-0.097697087	8.58556e-06	AD	Control	233
ENSG00000258613|RPL21P7	0.442159794	3.06673e-05	AD	Control	233
ENSG00000259122|TVP23BP1	0.022005423	3.06673e-05	AD	Control	233
ENSG00000258812|TRAV33	-0.213356685	3.06673e-05	AD	Control	233
ENSG00000258948|KRT8P1	-0.007200897	2.96973e-05	AD	Control	233
ENSG00000258923|MTND5P35	0.361296547	3.06673e-05	AD	Control	233
ENSG00000258835|TRAV28	-0.153888825	3.06673e-05	AD	Control	233
ENSG00000258611|AC087641.1	0.246859303	3.06673e-05	AD	Control	233
ENSG00000258790|AL121594.1	-0.163095706	7.1703e-06	AD	Control	233
ENSG00000258628|AC126603.1	-0.023312609	2.76813e-05	AD	Control	233
ENSG00000258764|AL049874.4	0.055242865	3.06673e-05	AD	Control	233
ENSG00000259050|CHORDC2P	-0.047937982	3.06673e-05	AD	Control	233
ENSG00000259021|TPRX1P1	0.090492167	3.06673e-05	AD	Control	233
ENSG00000227729|RD3L	0.787903539	3.06673e-05	AD	Control	233
ENSG00000258778|AL161670.2	0.050603473	3.06673e-05	AD	Control	233
ENSG00000285405|OR11J6P	-0.617102625	3.06673e-05	AD	Control	233
ENSG00000259043|BRD7P1	-0.488778309	3.06673e-05	AD	Control	233
ENSG00000258771|BCAR1P2	-1.775986619	3.06673e-05	AD	Control	233
ENSG00000258767|AC060814.2	-0.944753736	3.06673e-05	AD	Control	233
ENSG00000258566|AC007376.1	-0.013498194	3.06673e-05	AD	Control	233
ENSG00000259151|CAP2P1	0.132017288	8.53288e-06	AD	Control	233
ENSG00000259164|AC007375.1	-0.185644882	3.06673e-05	AD	Control	233
ENSG00000258570|AC110027.1	0.02387307	3.06673e-05	AD	Control	233
ENSG00000258446|AL133153.1	-0.380470854	3.06673e-05	AD	Control	233
ENSG00000258870|EIF4EBP1P1	0.125435599	3.06673e-05	AD	Control	233
ENSG00000259261|IGHV4OR15-8	-0.009679242	3.06673e-05	AD	Control	233
ENSG00000100918|REC8	0.176552393	2.28572e-06	AD	Control	233
ENSG00000259507|AC103968.1	-0.487923882	3.06673e-05	AD	Control	233
ENSG00000259369|AC009997.1	-0.112729015	3.06673e-05	AD	Control	233
ENSG00000259556|AC090971.3	0.026865773	2.677e-05	AD	Control	233
ENSG00000259770|AC015871.1	-1.143229008	3.06673e-05	AD	Control	233
ENSG00000259728|LINC00933	0.004963333	2.9538e-05	AD	Control	233
ENSG00000273749|CYFIP1	0.149603298	4.38807e-07	AD	Control	233
ENSG00000259749|NCAPGP2	-0.32127428	3.06673e-05	AD	Control	233
ENSG00000259688|AC019288.1	-0.102026274	3.06673e-05	AD	Control	233
ENSG00000259674|AC092868.1	-0.532136292	3.06673e-05	AD	Control	233
ENSG00000218052|ADAMTS7P4	0.151646805	1.02829e-05	AD	Control	233
ENSG00000278662|GOLGA6L10	-0.063065362	2.40863e-05	AD	Control	233
ENSG00000259619|AC010867.1	0.036140985	2.39229e-05	AD	Control	233
ENSG00000259339|TGIF1P1	-0.089334073	3.06673e-05	AD	Control	233
ENSG00000259227|AC087699.1	-0.467488247	3.06673e-05	AD	Control	233
ENSG00000235370|DNM1P51	0.051967538	1.87686e-05	AD	Control	233
ENSG00000259581|TYRO3P	-0.018215889	2.74794e-05	AD	Control	233
ENSG00000259547|CYCSP2	-0.143538128	3.06673e-05	AD	Control	233
ENSG00000259404|EFL1P1	-0.090204162	1.29224e-05	AD	Control	233
ENSG00000259511|UBE2Q2L	0.064359081	1.46778e-05	AD	Control	233
ENSG00000259699|HMGB1P8	0.181461224	3.4112e-06	AD	Control	233
ENSG00000259512|HNRNPA1P5	0.161638034	3.06673e-05	AD	Control	233
ENSG00000259295|CSPG4P12	0.117858549	4.65776e-06	AD	Control	233
ENSG00000259324|OR11K1P	-0.171240696	3.06673e-05	AD	Control	233
ENSG00000259371|AL136295.3	-0.411292027	3.06673e-05	AD	Control	233
ENSG00000259247|TTTY25P	-2.447306035	3.06673e-05	AD	Control	233
ENSG00000259257|AC037479.1	0.00769924	2.95902e-05	AD	Control	233
ENSG00000259315|ACTG1P17	-0.033907564	2.30379e-05	AD	Control	233
ENSG00000259477|AC012653.1	-0.434016672	3.06673e-05	AD	Control	233
ENSG00000259529|AL136295.5	0.196046643	2.79197e-06	AD	Control	233
ENSG00000229212|AC044860.1	0.008557553	2.88483e-05	AD	Control	233
ENSG00000259665|AC021231.3	0.112388896	3.06673e-05	AD	Control	233
ENSG00000259585|RBM17P4	-0.041265878	3.06673e-05	AD	Control	233
ENSG00000259399|TGIF2-RAB5IF	0.569047325	3.06673e-05	AD	Control	233
ENSG00000259429|UBE2Q2P2	0.223719647	6.32084e-06	AD	Control	233
ENSG00000259479|SORD2P	0.031510344	2.78408e-05	AD	Control	233
ENSG00000259490|IGHV3OR15-7	-0.202037859	3.06673e-05	AD	Control	233
ENSG00000259658|AC027559.1	0.08895495	1.25354e-05	AD	Control	233
ENSG00000259413|AC011270.1	0.106424007	3.06673e-05	AD	Control	233
ENSG00000259601|AC092079.1	-0.050971654	3.06673e-05	AD	Control	233
ENSG00000225766|DHRS4L1	0.153393092	3.06673e-05	AD	Control	233
ENSG00000259388|AC025040.2	-0.209134029	3.06673e-05	AD	Control	233
ENSG00000197978|GOLGA6L9	0.146969042	9.41875e-06	AD	Control	233
ENSG00000259440|NPM1P43	0.115093275	1.08266e-05	AD	Control	233
ENSG00000259393|AC025918.2	-0.011966165	3.06673e-05	AD	Control	233
ENSG00000278537|IGKV2OR2-8	-1.032658006	3.06673e-05	AD	Control	233
ENSG00000259671|MTCYBP23	0.003740252	3.06673e-05	AD	Control	233
ENSG00000272887|CSPG4P5	0.033151104	3.06673e-05	AD	Control	233
ENSG00000259569|AC013489.2	0.019160864	3.06673e-05	AD	Control	233
ENSG00000259557|HMGN1P26	-0.031034611	3.06673e-05	AD	Control	233
ENSG00000259622|AC026956.1	-0.037474998	3.06673e-05	AD	Control	233
ENSG00000259421|AL022318.2	-0.239940241	3.06673e-05	AD	Control	233
ENSG00000259183|MED28P6	0.220695789	2.51197e-06	AD	Control	233
ENSG00000259316|AC087632.1	-0.192650046	3.61345e-06	AD	Control	233
ENSG00000259337|IGHV1OR15-2	-0.190636261	3.06673e-05	AD	Control	233
ENSG00000259657|PIGHP1	0.0089231	3.06673e-05	AD	Control	233
ENSG00000259742|AC090888.3	0.041511595	3.06673e-05	AD	Control	233
ENSG00000259470|KRT8P9	-0.166032972	3.06673e-05	AD	Control	233
ENSG00000285253|AC090517.4	0.094416918	1.01802e-06	AD	Control	233
ENSG00000259236|GOLGA8VP	0.371722177	3.06673e-05	AD	Control	233
ENSG00000119660|DPPA5P4	-0.321691552	3.06673e-05	AD	Control	233
ENSG00000259414|AC242376.1	0.47287401	3.06673e-05	AD	Control	233
ENSG00000259186|MRPS15P1	-0.315000946	3.06673e-05	AD	Control	233
ENSG00000259338|AC051619.2	-0.24532055	3.06673e-05	AD	Control	233
ENSG00000259626|MTND3P12	-0.039342467	3.06673e-05	AD	Control	233
ENSG00000259696|AC104759.1	-0.426268923	3.06673e-05	AD	Control	233
ENSG00000259706|HSP90B2P	-0.083372804	1.26311e-05	AD	Control	233
ENSG00000257109|OR4F28P	-0.678086223	3.06673e-05	AD	Control	233
ENSG00000259686|HNRNPA1P71	0.115248689	3.06673e-05	AD	Control	233
ENSG00000248472|DDX11L9	-0.04662444	3.06673e-05	AD	Control	233
ENSG00000259677|AC027176.2	0.309210489	3.06673e-05	AD	Control	233
ENSG00000259308|AC024270.1	0.104242747	3.06673e-05	AD	Control	233
ENSG00000259461|ANP32BP3	0.14059725	3.06673e-05	AD	Control	233
ENSG00000259746|HSPE1P3	0.036567854	3.06673e-05	AD	Control	233
ENSG00000255054|AL020996.2	0.175491417	3.06673e-05	AD	Control	233
ENSG00000259318|AL356801.1	-0.129776405	1.32013e-05	AD	Control	233
ENSG00000259600|AC066616.2	-0.174322371	3.06673e-05	AD	Control	233
ENSG00000259350|AC067805.1	-0.170853002	3.06673e-05	AD	Control	233
ENSG00000259228|HNRNPA1P62	-0.027087831	2.64022e-05	AD	Control	233
ENSG00000259246|HMGN2P47	0.211796167	3.06673e-05	AD	Control	233
ENSG00000259586|AC015712.3	-0.099676004	3.06673e-05	AD	Control	233
ENSG00000259612|EEF1A1P22	-0.292043458	3.06673e-05	AD	Control	233
ENSG00000259435|OR4N3P	0.517003033	3.06673e-05	AD	Control	233
ENSG00000259467|NDUFAF4P1	-0.150987927	3.06673e-05	AD	Control	233
ENSG00000181827|RFX7	0.061357652	6.68219e-06	AD	Control	233
ENSG00000259214|AC012414.2	-0.217819047	3.06673e-05	AD	Control	233
ENSG00000259630|AC104046.1	0.249030718	3.06673e-05	AD	Control	233
ENSG00000259207|ITGB3	0.083211574	1.97038e-05	AD	Control	233
ENSG00000259738|ZNF444P1	-0.003069746	3.06673e-05	AD	Control	233
ENSG00000259358|AC026951.1	-0.076141594	1.63729e-05	AD	Control	233
ENSG00000259346|AC105129.2	-0.260420534	3.06673e-05	AD	Control	233
ENSG00000259441|MRPL15P1	-0.189356791	3.06673e-05	AD	Control	233
ENSG00000259516|ANP32AP1	0.268082248	3.06673e-05	AD	Control	233
ENSG00000259502|AL132640.1	-0.078782467	3.06673e-05	AD	Control	233
ENSG00000259614|AC087477.6	-0.424146939	3.06673e-05	AD	Control	233
ENSG00000166716|ZNF592	0.262484234	4.03746e-07	AD	Control	233
ENSG00000259646|AC140725.2	0.012043644	3.06673e-05	AD	Control	233
ENSG00000259743|AC068714.1	-0.537585939	3.06673e-05	AD	Control	233
ENSG00000259195|AC021739.1	-0.114215128	3.06673e-05	AD	Control	233
ENSG00000259751|AC018868.2	-0.221560837	2.68734e-06	AD	Control	233
ENSG00000259573|NMNAT1P5	-0.550708742	3.06673e-05	AD	Control	233
ENSG00000230183|CNOT6LP1	-0.005930494	2.99483e-05	AD	Control	233
ENSG00000259538|UBE2Q2P11	0.275834708	3.06673e-05	AD	Control	233
ENSG00000259192|AC109631.1	-0.038605747	2.37773e-05	AD	Control	233
ENSG00000259648|AL132640.2	0.081157402	3.06673e-05	AD	Control	233
ENSG00000259239|AC021755.1	-0.790548641	3.06673e-05	AD	Control	233
ENSG00000259425|AC011767.1	0.058253692	1.83125e-05	AD	Control	233
ENSG00000259304|AC090888.2	-0.450622354	3.06673e-05	AD	Control	233
ENSG00000259558|MESTP2	-0.348467158	3.06673e-05	AD	Control	233
ENSG00000259535|RPL21P12	0.034584628	3.06673e-05	AD	Control	233
ENSG00000259513|CYCSP38	0.096719111	3.06673e-05	AD	Control	233
ENSG00000259217|AC068867.1	-0.032853962	3.06673e-05	AD	Control	233
ENSG00000259452|AC009269.1	-0.974421017	3.06673e-05	AD	Control	233
ENSG00000259609|AC027807.1	-0.064147178	3.06673e-05	AD	Control	233
ENSG00000259593|MTND5P40	-0.4023814	3.06673e-05	AD	Control	233
ENSG00000259317|AC044860.3	0.310273138	3.06673e-05	AD	Control	233
ENSG00000259389|H3F3AP1	0.048360876	3.06673e-05	AD	Control	233
ENSG00000259216|AC084757.1	0.05751649	3.06673e-05	AD	Control	233
ENSG00000235390|AC051619.1	0.106999945	1.00079e-05	AD	Control	233
ENSG00000270356|IGHV1OR15-4	-0.125094581	3.06673e-05	AD	Control	233
ENSG00000259707|AC105339.4	0.145954617	1.04935e-05	AD	Control	233
ENSG00000259428|HMGB3P26	-0.07390965	3.06673e-05	AD	Control	233
ENSG00000214344|OR4F13P	0.142083918	1.02878e-05	AD	Control	233
ENSG00000259565|KRT8P23	-0.234970085	3.06673e-05	AD	Control	233
ENSG00000259571|BLID	0.151479633	9.10095e-06	AD	Control	233
ENSG00000259405|ISCA1P4	-0.346583482	3.06673e-05	AD	Control	233
ENSG00000259273|AC027176.1	-0.524571603	3.06673e-05	AD	Control	233
ENSG00000259695|AC090164.1	-0.041536054	3.06673e-05	AD	Control	233
ENSG00000259232|AC105129.1	-0.008526913	3.06673e-05	AD	Control	233
ENSG00000259300|TUBBP8	-0.220342779	3.06673e-05	AD	Control	233
ENSG00000259500|KRT8P24	-0.271888821	3.06673e-05	AD	Control	233
ENSG00000259632|AC090971.4	0.130582261	3.06673e-05	AD	Control	233
ENSG00000259259|NPM1P42	-0.363581447	3.06673e-05	AD	Control	233
ENSG00000259562|AC090607.2	0.037110373	2.29184e-05	AD	Control	233
ENSG00000259394|AC079328.1	-0.627378923	3.06673e-05	AD	Control	233
ENSG00000259419|HNRNPCP3	-0.028129382	2.56814e-05	AD	Control	233
ENSG00000259330|INAFM2	-0.060241969	1.45582e-05	AD	Control	233
ENSG00000259173|AC090515.3	-0.099331678	3.06673e-05	AD	Control	233
ENSG00000259229|AC026826.2	-0.282888524	3.06673e-05	AD	Control	233
ENSG00000259509|AC073941.2	0.104346894	3.06673e-05	AD	Control	233
ENSG00000259531|AC022306.1	0.073483066	3.06673e-05	AD	Control	233
ENSG00000259449|NIFKP8	-0.301576415	3.06673e-05	AD	Control	233
ENSG00000259374|NDUFB4P11	-0.065799217	3.06673e-05	AD	Control	233
ENSG00000259750|AC092868.3	-0.455182971	3.06673e-05	AD	Control	233
ENSG00000259299|AC061965.1	-0.170105096	3.06673e-05	AD	Control	233
ENSG00000259722|AC087465.1	0.104994658	3.06673e-05	AD	Control	233
ENSG00000259493|AC023968.2	-0.083226071	3.06673e-05	AD	Control	233
ENSG00000259464|SNRPCP18	-1.068717127	3.06673e-05	AD	Control	233
ENSG00000259753|AC068234.1	0.558712955	3.06673e-05	AD	Control	233
ENSG00000259545|AC013452.1	0.15355359	3.06673e-05	AD	Control	233
ENSG00000259726|CSPG4P11	0.122763808	7.87965e-06	AD	Control	233
ENSG00000259633|UBE2Q2P8	0.087909348	3.06673e-05	AD	Control	233
ENSG00000259433|AC051619.3	0.234498084	5.76382e-06	AD	Control	233
ENSG00000259570|AC243562.1	0.198404636	3.06673e-05	AD	Control	233
ENSG00000259769|AC127381.1	-0.50535064	3.06673e-05	AD	Control	233
ENSG00000259335|HNRNPMP1	0.210571456	2.76638e-06	AD	Control	233
ENSG00000276318|GTF2IP8	0.00406197	3.06673e-05	AD	Control	233
ENSG00000259379|MTND5P32	0.331305825	3.06673e-05	AD	Control	233
ENSG00000259208|AC023968.1	0.169844301	3.06673e-05	AD	Control	233
ENSG00000277318|IGHV2-5	-0.202755109	3.06673e-05	AD	Control	233
ENSG00000259660|DNM1P47	0.294487498	1.10111e-06	AD	Control	233
ENSG00000259417|CTXND1	0.073935924	1.59698e-05	AD	Control	233
ENSG00000259550|HNRNPA1P74	0.204221914	3.06673e-05	AD	Control	233
ENSG00000259637|DNM1P38	-0.660837979	3.06673e-05	AD	Control	233
ENSG00000259262|NDUFA3P4	-0.110702439	3.06673e-05	AD	Control	233
ENSG00000259333|AC127029.1	-0.214964469	3.06673e-05	AD	Control	233
ENSG00000166923|GREM1	0.074370983	1.30843e-05	AD	Control	233
ENSG00000259466|NPM1P47	-0.258099978	3.06673e-05	AD	Control	233
ENSG00000259465|AHCYP7	-0.595222829	3.06673e-05	AD	Control	233
ENSG00000259710|NUTF2P6	0.096087192	3.06673e-05	AD	Control	233
ENSG00000259411|HNRNPA1P45	-0.069608915	3.06673e-05	AD	Control	233
ENSG00000259258|AC013553.1	0.037483866	3.06673e-05	AD	Control	233
ENSG00000259454|WBP1LP5	-0.353292808	3.06673e-05	AD	Control	233
ENSG00000259191|AC027237.1	-0.117068869	3.06673e-05	AD	Control	233
ENSG00000259691|FKBP1AP2	0.120557673	3.06673e-05	AD	Control	233
ENSG00000259496|AC021818.2	-0.041454238	3.06673e-05	AD	Control	233
ENSG00000259525|GCSHP2	-0.352320648	3.06673e-05	AD	Control	233
ENSG00000259286|AC087639.1	-0.021366506	3.06673e-05	AD	Control	233
ENSG00000259270|AC044860.2	0.072501151	3.06673e-05	AD	Control	233
ENSG00000259266|AC022523.2	0.028447965	3.06673e-05	AD	Control	233
ENSG00000173867|AC013489.1	-0.113767542	2.23883e-05	AD	Control	233
ENSG00000259378|DCAF13P3	-0.066036921	1.84392e-05	AD	Control	233
ENSG00000259698|FAM30C	0.297682312	3.06673e-05	AD	Control	233
ENSG00000259301|AC084759.1	-0.086967562	3.06673e-05	AD	Control	233
ENSG00000259683|AC243562.2	0.152656032	1.22913e-05	AD	Control	233
ENSG00000259381|AC090695.1	-0.120378552	1.26335e-05	AD	Control	233
ENSG00000259231|AC090888.1	-0.170955596	3.06673e-05	AD	Control	233
ENSG00000259489|KRT18P47	-0.233697336	3.06673e-05	AD	Control	233
ENSG00000259505|AC009268.1	0.132297337	1.44425e-05	AD	Control	233
ENSG00000259651|MTCO3P23	-0.073413166	3.06673e-05	AD	Control	233
ENSG00000259608|AC104229.1	-0.060379218	3.06673e-05	AD	Control	233
ENSG00000259179|UBE2CP4	-0.509200319	3.06673e-05	AD	Control	233
ENSG00000259392|AC090877.1	0.266502094	3.06673e-05	AD	Control	233
ENSG00000259522|AL136295.4	-0.043428992	3.06673e-05	AD	Control	233
ENSG00000259205|PRKXP1	0.543470574	5.12768e-07	AD	Control	233
ENSG00000259427|DPPA5P2	-0.312715251	3.06673e-05	AD	Control	233
ENSG00000259592|PRELID1P4	-0.166975076	3.06673e-05	AD	Control	233
ENSG00000261395|HSPE1P5	0.145344852	3.06673e-05	AD	Control	233
ENSG00000260445|AC011904.1	0.312880741	3.06673e-05	AD	Control	233
ENSG00000260851|AC010542.3	0.108838865	3.06673e-05	AD	Control	233
ENSG00000260300|AC009119.2	-0.090729143	1.36155e-05	AD	Control	233
ENSG00000197774|EME2	0.093542548	1.04177e-05	AD	Control	233
ENSG00000261147|AC091167.2	0.321193853	4.01656e-06	AD	Control	233
ENSG00000166446|CDYL2	-0.070884451	8.29542e-06	AD	Control	233
ENSG00000168676|KCTD19	0.114405537	1.13494e-05	AD	Control	233
ENSG00000260928|SPCS2P1	-0.594977219	3.06673e-05	AD	Control	233
ENSG00000261587|TMEM249	-0.03120327	3.06673e-05	AD	Control	233
ENSG00000260382|AC087481.1	0.239537162	3.06673e-05	AD	Control	233
ENSG00000176761|ZNF285B	0.090157757	1.844e-05	AD	Control	233
ENSG00000166104|AC126323.1	-0.453396201	3.06673e-05	AD	Control	233
ENSG00000261760|AC140479.4	-0.335108339	3.06673e-05	AD	Control	233
ENSG00000261719|AC137761.2	-1.241148882	3.06673e-05	AD	Control	233
ENSG00000261371|PECAM1	0.435985532	5.22372e-08	AD	Control	233
ENSG00000261263|AC138907.5	-0.296895171	3.06673e-05	AD	Control	233
ENSG00000260674|AC026826.3	-0.496367725	3.06673e-05	AD	Control	233
ENSG00000261084|PPP1R1AP2	0.055586387	3.06673e-05	AD	Control	233
ENSG00000260128|ULK4P2	0.044908783	3.06673e-05	AD	Control	233
ENSG00000260734|TLE7	-0.882230299	3.06673e-05	AD	Control	233
ENSG00000260991|AC120498.5	0.120385649	3.06673e-05	AD	Control	233
ENSG00000260284|TPSP2	-0.735328818	3.06673e-05	AD	Control	233
ENSG00000167962|ZNF598	0.186225588	5.14961e-06	AD	Control	233
ENSG00000259856|RAB43P1	0.194012484	3.06673e-05	AD	Control	233
ENSG00000261635|AC103988.1	0.027706886	3.06673e-05	AD	Control	233
ENSG00000261245|AC093520.2	0.451369864	3.06673e-05	AD	Control	233
ENSG00000260649|AC133485.4	-0.098124193	3.06673e-05	AD	Control	233
ENSG00000259874|AC034105.2	-0.394299041	3.06673e-05	AD	Control	233
ENSG00000259916|AL845331.2	-0.148480239	3.06673e-05	AD	Control	233
ENSG00000260427|AGGF1P9	-0.245723505	3.06673e-05	AD	Control	233
ENSG00000261272|MUC22	-0.612214058	3.06673e-05	AD	Control	233
ENSG00000261611|AC010547.4	-0.391710714	3.15016e-07	AD	Control	233
ENSG00000261536|ABHD17AP9	-0.504192976	3.06673e-05	AD	Control	233
ENSG00000257017|HP	0.038626566	2.38344e-05	AD	Control	233
ENSG00000261524|ABCB10P3	0.981676577	3.06673e-05	AD	Control	233
ENSG00000262243|CES1	0.124111565	3.06673e-05	AD	Control	233
ENSG00000261456|TUBB8	-0.228958769	3.06673e-05	AD	Control	233
ENSG00000260230|FRRS1L	-0.059527716	1.07108e-05	AD	Control	233
ENSG00000270401|AC140658.5	-0.384759808	3.06673e-05	AD	Control	233
ENSG00000260266|PPIAP46	-0.01728978	2.69395e-05	AD	Control	233
ENSG00000260799|KRT8P50	-0.105538223	1.72046e-05	AD	Control	233
ENSG00000154099|DNAAF1	0.064875175	1.58493e-05	AD	Control	233
ENSG00000260341|C2orf69P2	-0.423604836	3.06673e-05	AD	Control	233
ENSG00000261081|AC025678.2	-0.040042482	3.06673e-05	AD	Control	233
ENSG00000214581|ZNF971P	-0.15058381	3.06673e-05	AD	Control	233
ENSG00000261341|AC010325.1	0.042919154	2.15714e-05	AD	Control	233
ENSG00000260459|FTLP14	-0.195104355	3.06673e-05	AD	Control	233
ENSG00000260860|AC126773.3	0.014047159	3.06673e-05	AD	Control	233
ENSG00000259966|AC137800.1	-0.123155574	3.06673e-05	AD	Control	233
ENSG00000260438|AC018552.1	-0.737790055	3.06673e-05	AD	Control	233
ENSG00000277639|AC007906.2	0.047901208	2.11637e-05	AD	Control	233
ENSG00000260691|ANKRD20A1	0.062753045	1.97599e-05	AD	Control	233
ENSG00000261594|TPBGL	0.014422614	2.90734e-05	AD	Control	233
ENSG00000261419|AC145285.4	-0.028005432	3.06673e-05	AD	Control	233
ENSG00000282804|AL512428.1	0.032225702	3.06673e-05	AD	Control	233
ENSG00000261599|HERC2P8	0.244843391	1.66943e-06	AD	Control	233
ENSG00000261127|AC133548.2	-0.271041973	5.27725e-06	AD	Control	233
ENSG00000260386|LINC01225	-0.741219309	3.06673e-05	AD	Control	233
ENSG00000281348|AC120114.4	0.2561179	3.06673e-05	AD	Control	233
ENSG00000261089|CDC37P2	-0.798172024	3.06673e-05	AD	Control	233
ENSG00000260571|BNIP3P5	0.266389927	3.06673e-05	AD	Control	233
ENSG00000260012|AC007494.1	-0.035038346	2.56874e-05	AD	Control	233
ENSG00000260105|AOC4P	-0.172778614	3.06673e-05	AD	Control	233
ENSG00000260234|AC020636.2	-0.328164713	3.06673e-05	AD	Control	233
ENSG00000260731|KRT8P22	-0.586377412	3.06673e-05	AD	Control	233
ENSG00000260994|AGGF1P7	-0.27932513	3.06673e-05	AD	Control	233
ENSG00000260010|ZNF720P1	-0.315219811	3.06673e-05	AD	Control	233
ENSG00000261377|PDCD6IPP2	-0.132705143	2.60621e-06	AD	Control	233
ENSG00000261511|CYP3A137P	-0.281809432	3.06673e-05	AD	Control	233
ENSG00000260678|AC093249.3	0.101624768	3.06673e-05	AD	Control	233
ENSG00000261527|AC026464.5	-0.053549398	3.06673e-05	AD	Control	233
ENSG00000261259|AC142086.5	0.072394801	3.06673e-05	AD	Control	233
ENSG00000261667|LY6L	-1.100894607	3.06673e-05	AD	Control	233
ENSG00000048471|SNX29	0.06152174	1.16487e-05	AD	Control	233
ENSG00000260844|AC055876.4	-0.206640263	3.06673e-05	AD	Control	233
ENSG00000261209|SULT1C2P2	-0.532644292	3.06673e-05	AD	Control	233
ENSG00000261725|AC007225.2	0.002682015	3.06673e-05	AD	Control	233
ENSG00000260903|XKR7	-0.001738419	3.02678e-05	AD	Control	233
ENSG00000260157|AC233702.1	-0.094761232	1.80775e-05	AD	Control	233
ENSG00000261575|AC005829.1	-0.245114957	3.06673e-05	AD	Control	233
ENSG00000260389|WBP11P1	-0.07661759	1.69764e-05	AD	Control	233
ENSG00000260224|UBL5P4	0.129672792	3.06673e-05	AD	Control	233
ENSG00000197943|PLCG2	-0.050103485	2.15737e-05	AD	Control	233
ENSG00000260908|AC009093.3	-0.014001177	2.95091e-05	AD	Control	233
