ensembl_id,is_upregulated_in_AD,brain_region,study
ENSG00000198816,True,Frontal Lobe,Panitch_et_al
ENSG00000150281,True,Frontal Lobe,Panitch_et_al
ENSG00000124126,True,Frontal Lobe,Panitch_et_al
ENSG00000227438,True,Frontal Lobe,Panitch_et_al
ENSG00000205978,True,Frontal Lobe,Panitch_et_al
ENSG00000248714,True,Frontal Lobe,Panitch_et_al
ENSG00000259073,True,Frontal Lobe,Panitch_et_al
ENSG00000119630,True,Frontal Lobe,Panitch_et_al
ENSG00000123143,True,Frontal Lobe,Panitch_et_al
ENSG00000169397,True,Frontal Lobe,Panitch_et_al
ENSG00000184669,True,Frontal Lobe,Panitch_et_al
ENSG00000237512,True,Frontal Lobe,Panitch_et_al
ENSG00000068976,True,Frontal Lobe,Panitch_et_al
ENSG00000204070,True,Frontal Lobe,Panitch_et_al
ENSG00000011426,True,Frontal Lobe,Panitch_et_al
ENSG00000164406,True,Frontal Lobe,Panitch_et_al
ENSG00000158825,True,Frontal Lobe,Panitch_et_al
ENSG00000148411,True,Frontal Lobe,Panitch_et_al
ENSG00000233893,True,Frontal Lobe,Panitch_et_al
ENSG00000053702,True,Frontal Lobe,Panitch_et_al
ENSG00000170439,True,Frontal Lobe,Panitch_et_al
ENSG00000181090,True,Frontal Lobe,Panitch_et_al
ENSG00000062822,True,Frontal Lobe,Panitch_et_al
ENSG00000236559,True,Frontal Lobe,Panitch_et_al
ENSG00000146834,True,Frontal Lobe,Panitch_et_al
ENSG00000168874,True,Frontal Lobe,Panitch_et_al
ENSG00000269961,True,Frontal Lobe,Panitch_et_al
ENSG00000198952,True,Frontal Lobe,Panitch_et_al
ENSG00000112511,True,Frontal Lobe,Panitch_et_al
ENSG00000117280,True,Frontal Lobe,Panitch_et_al
ENSG00000137693,True,Frontal Lobe,Panitch_et_al
ENSG00000251045,True,Frontal Lobe,Panitch_et_al
ENSG00000166289,True,Frontal Lobe,Panitch_et_al
ENSG00000196576,True,Frontal Lobe,Panitch_et_al
ENSG00000117266,True,Frontal Lobe,Panitch_et_al
ENSG00000175215,True,Frontal Lobe,Panitch_et_al
ENSG00000173548,True,Frontal Lobe,Panitch_et_al
ENSG00000237424,True,Frontal Lobe,Panitch_et_al
ENSG00000124615,True,Frontal Lobe,Panitch_et_al
ENSG00000258086,True,Frontal Lobe,Panitch_et_al
ENSG00000292149,True,Frontal Lobe,Panitch_et_al
ENSG00000102221,True,Frontal Lobe,Panitch_et_al
ENSG00000112139,True,Frontal Lobe,Panitch_et_al
ENSG00000257702,True,Frontal Lobe,Panitch_et_al
ENSG00000165886,True,Frontal Lobe,Panitch_et_al
ENSG00000166188,True,Frontal Lobe,Panitch_et_al
ENSG00000118515,True,Frontal Lobe,Panitch_et_al
ENSG00000172081,True,Frontal Lobe,Panitch_et_al
ENSG00000103126,True,Frontal Lobe,Panitch_et_al
ENSG00000185340,True,Frontal Lobe,Panitch_et_al
ENSG00000291796,True,Frontal Lobe,Panitch_et_al
ENSG00000104415,True,Frontal Lobe,Panitch_et_al
ENSG00000281887,True,Frontal Lobe,Panitch_et_al
ENSG00000212712,True,Frontal Lobe,Panitch_et_al
ENSG00000273129,True,Frontal Lobe,Panitch_et_al
ENSG00000032444,True,Frontal Lobe,Panitch_et_al
ENSG00000197956,True,Frontal Lobe,Panitch_et_al
ENSG00000080573,True,Frontal Lobe,Panitch_et_al
ENSG00000184371,True,Frontal Lobe,Panitch_et_al
ENSG00000132688,True,Frontal Lobe,Panitch_et_al
ENSG00000280563,True,Frontal Lobe,Panitch_et_al
ENSG00000132522,True,Frontal Lobe,Panitch_et_al
ENSG00000105559,True,Frontal Lobe,Panitch_et_al
ENSG00000176387,True,Frontal Lobe,Panitch_et_al
ENSG00000167994,True,Frontal Lobe,Panitch_et_al
ENSG00000179627,True,Frontal Lobe,Panitch_et_al
ENSG00000236188,True,Frontal Lobe,Panitch_et_al
ENSG00000187961,True,Frontal Lobe,Panitch_et_al
ENSG00000175832,True,Frontal Lobe,Panitch_et_al
ENSG00000166444,True,Frontal Lobe,Panitch_et_al
ENSG00000142039,True,Frontal Lobe,Panitch_et_al
ENSG00000102547,True,Frontal Lobe,Panitch_et_al
ENSG00000081913,True,Frontal Lobe,Panitch_et_al
ENSG00000154832,True,Frontal Lobe,Panitch_et_al
ENSG00000269019,True,Frontal Lobe,Panitch_et_al
ENSG00000143303,True,Frontal Lobe,Panitch_et_al
ENSG00000011114,True,Frontal Lobe,Panitch_et_al
ENSG00000187867,True,Frontal Lobe,Panitch_et_al
ENSG00000167193,True,Frontal Lobe,Panitch_et_al
ENSG00000115596,True,Frontal Lobe,Panitch_et_al
ENSG00000259116,True,Frontal Lobe,Panitch_et_al
ENSG00000237853,True,Frontal Lobe,Panitch_et_al
ENSG00000146535,True,Frontal Lobe,Panitch_et_al
ENSG00000241985,True,Frontal Lobe,Panitch_et_al
ENSG00000165821,True,Frontal Lobe,Panitch_et_al
ENSG00000165632,True,Frontal Lobe,Panitch_et_al
ENSG00000205476,True,Frontal Lobe,Panitch_et_al
ENSG00000273265,True,Frontal Lobe,Panitch_et_al
ENSG00000108784,True,Frontal Lobe,Panitch_et_al
ENSG00000166224,True,Frontal Lobe,Panitch_et_al
ENSG00000240429,True,Frontal Lobe,Panitch_et_al
ENSG00000101868,True,Frontal Lobe,Panitch_et_al
ENSG00000274847,True,Frontal Lobe,Panitch_et_al
ENSG00000034152,True,Frontal Lobe,Panitch_et_al
ENSG00000196405,True,Frontal Lobe,Panitch_et_al
ENSG00000117592,True,Frontal Lobe,Panitch_et_al
ENSG00000258498,True,Frontal Lobe,Panitch_et_al
ENSG00000226237,True,Frontal Lobe,Panitch_et_al
ENSG00000160801,True,Frontal Lobe,Panitch_et_al
ENSG00000169715,True,Frontal Lobe,Panitch_et_al
ENSG00000228058,True,Frontal Lobe,Panitch_et_al
ENSG00000166333,True,Frontal Lobe,Panitch_et_al
ENSG00000160796,True,Frontal Lobe,Panitch_et_al
ENSG00000137809,True,Frontal Lobe,Panitch_et_al
ENSG00000016391,True,Frontal Lobe,Panitch_et_al
ENSG00000168890,True,Frontal Lobe,Panitch_et_al
ENSG00000111087,True,Frontal Lobe,Panitch_et_al
ENSG00000186834,True,Frontal Lobe,Panitch_et_al
ENSG00000175591,True,Frontal Lobe,Panitch_et_al
ENSG00000187535,True,Frontal Lobe,Panitch_et_al
ENSG00000177732,True,Frontal Lobe,Panitch_et_al
ENSG00000111907,True,Frontal Lobe,Panitch_et_al
ENSG00000166130,True,Frontal Lobe,Panitch_et_al
ENSG00000160862,True,Frontal Lobe,Panitch_et_al
ENSG00000236028,True,Frontal Lobe,Panitch_et_al
ENSG00000136732,True,Frontal Lobe,Panitch_et_al
ENSG00000198429,True,Frontal Lobe,Panitch_et_al
ENSG00000105983,True,Frontal Lobe,Panitch_et_al
ENSG00000167173,True,Frontal Lobe,Panitch_et_al
ENSG00000166508,True,Frontal Lobe,Panitch_et_al
ENSG00000097007,True,Frontal Lobe,Panitch_et_al
ENSG00000256940,True,Frontal Lobe,Panitch_et_al
ENSG00000168672,True,Frontal Lobe,Panitch_et_al
ENSG00000087510,True,Frontal Lobe,Panitch_et_al
ENSG00000184634,True,Frontal Lobe,Panitch_et_al
ENSG00000257950,True,Frontal Lobe,Panitch_et_al
ENSG00000106624,True,Frontal Lobe,Panitch_et_al
ENSG00000197892,True,Frontal Lobe,Panitch_et_al
ENSG00000225472,True,Frontal Lobe,Panitch_et_al
ENSG00000213398,True,Frontal Lobe,Panitch_et_al
ENSG00000094916,True,Frontal Lobe,Panitch_et_al
ENSG00000160410,True,Frontal Lobe,Panitch_et_al
ENSG00000103710,True,Frontal Lobe,Panitch_et_al
ENSG00000223355,True,Frontal Lobe,Panitch_et_al
ENSG00000117318,True,Frontal Lobe,Panitch_et_al
ENSG00000204120,True,Frontal Lobe,Panitch_et_al
ENSG00000267280,True,Frontal Lobe,Panitch_et_al
ENSG00000277496,True,Frontal Lobe,Panitch_et_al
ENSG00000141524,True,Frontal Lobe,Panitch_et_al
ENSG00000178209,True,Frontal Lobe,Panitch_et_al
ENSG00000140497,True,Frontal Lobe,Panitch_et_al
ENSG00000168309,True,Frontal Lobe,Panitch_et_al
ENSG00000136114,True,Frontal Lobe,Panitch_et_al
ENSG00000092621,True,Frontal Lobe,Panitch_et_al
ENSG00000109501,True,Frontal Lobe,Panitch_et_al
ENSG00000223817,True,Frontal Lobe,Panitch_et_al
ENSG00000156218,True,Frontal Lobe,Panitch_et_al
ENSG00000011304,True,Frontal Lobe,Panitch_et_al
ENSG00000197245,True,Frontal Lobe,Panitch_et_al
ENSG00000165185,True,Frontal Lobe,Panitch_et_al
ENSG00000176124,True,Frontal Lobe,Panitch_et_al
ENSG00000291387,True,Frontal Lobe,Panitch_et_al
ENSG00000168067,True,Frontal Lobe,Panitch_et_al
ENSG00000170275,True,Frontal Lobe,Panitch_et_al
ENSG00000157657,True,Frontal Lobe,Panitch_et_al
ENSG00000187630,True,Frontal Lobe,Panitch_et_al
ENSG00000125817,True,Frontal Lobe,Panitch_et_al
ENSG00000102362,True,Frontal Lobe,Panitch_et_al
ENSG00000182175,True,Frontal Lobe,Panitch_et_al
ENSG00000105552,True,Frontal Lobe,Panitch_et_al
ENSG00000283979,True,Frontal Lobe,Panitch_et_al
ENSG00000101849,True,Frontal Lobe,Panitch_et_al
ENSG00000167117,True,Frontal Lobe,Panitch_et_al
ENSG00000116117,True,Frontal Lobe,Panitch_et_al
ENSG00000261481,True,Frontal Lobe,Panitch_et_al
ENSG00000166912,True,Frontal Lobe,Panitch_et_al
ENSG00000134769,True,Frontal Lobe,Panitch_et_al
ENSG00000165959,True,Frontal Lobe,Panitch_et_al
ENSG00000229847,True,Frontal Lobe,Panitch_et_al
ENSG00000205364,True,Frontal Lobe,Panitch_et_al
ENSG00000143842,True,Frontal Lobe,Panitch_et_al
ENSG00000204682,True,Frontal Lobe,Panitch_et_al
ENSG00000251632,True,Frontal Lobe,Panitch_et_al
ENSG00000179855,True,Frontal Lobe,Panitch_et_al
ENSG00000132329,True,Frontal Lobe,Panitch_et_al
ENSG00000183153,True,Frontal Lobe,Panitch_et_al
ENSG00000155313,True,Frontal Lobe,Panitch_et_al
ENSG00000184809,True,Frontal Lobe,Panitch_et_al
ENSG00000251154,True,Frontal Lobe,Panitch_et_al
ENSG00000143409,True,Frontal Lobe,Panitch_et_al
ENSG00000141096,True,Frontal Lobe,Panitch_et_al
ENSG00000260944,True,Frontal Lobe,Panitch_et_al
ENSG00000100364,True,Frontal Lobe,Panitch_et_al
ENSG00000267281,True,Frontal Lobe,Panitch_et_al
ENSG00000186298,True,Frontal Lobe,Panitch_et_al
ENSG00000134453,True,Frontal Lobe,Panitch_et_al
ENSG00000149922,True,Frontal Lobe,Panitch_et_al
ENSG00000255857,True,Frontal Lobe,Panitch_et_al
ENSG00000276482,True,Frontal Lobe,Panitch_et_al
ENSG00000152049,True,Frontal Lobe,Panitch_et_al
ENSG00000155366,True,Frontal Lobe,Panitch_et_al
ENSG00000212643,True,Frontal Lobe,Panitch_et_al
ENSG00000128849,True,Frontal Lobe,Panitch_et_al
ENSG00000184486,True,Frontal Lobe,Panitch_et_al
ENSG00000137177,True,Frontal Lobe,Panitch_et_al
ENSG00000009954,True,Frontal Lobe,Panitch_et_al
ENSG00000088827,True,Frontal Lobe,Panitch_et_al
ENSG00000177426,True,Frontal Lobe,Panitch_et_al
ENSG00000157978,True,Frontal Lobe,Panitch_et_al
ENSG00000275911,True,Frontal Lobe,Panitch_et_al
ENSG00000263627,True,Frontal Lobe,Panitch_et_al
ENSG00000158246,True,Frontal Lobe,Panitch_et_al
ENSG00000175970,True,Frontal Lobe,Panitch_et_al
ENSG00000254703,True,Frontal Lobe,Panitch_et_al
ENSG00000115282,True,Frontal Lobe,Panitch_et_al
ENSG00000150760,True,Frontal Lobe,Panitch_et_al
ENSG00000124570,True,Frontal Lobe,Panitch_et_al
ENSG00000130717,True,Frontal Lobe,Panitch_et_al
ENSG00000180357,True,Frontal Lobe,Panitch_et_al
ENSG00000106211,True,Frontal Lobe,Panitch_et_al
ENSG00000233639,True,Frontal Lobe,Panitch_et_al
ENSG00000180423,True,Frontal Lobe,Panitch_et_al
ENSG00000123933,True,Frontal Lobe,Panitch_et_al
ENSG00000125734,True,Frontal Lobe,Panitch_et_al
ENSG00000167202,True,Frontal Lobe,Panitch_et_al
ENSG00000246695,True,Frontal Lobe,Panitch_et_al
ENSG00000154222,True,Frontal Lobe,Panitch_et_al
ENSG00000108830,True,Frontal Lobe,Panitch_et_al
ENSG00000105698,True,Frontal Lobe,Panitch_et_al
ENSG00000235665,True,Frontal Lobe,Panitch_et_al
ENSG00000163346,True,Frontal Lobe,Panitch_et_al
ENSG00000136451,True,Frontal Lobe,Panitch_et_al
ENSG00000138080,True,Frontal Lobe,Panitch_et_al
ENSG00000135365,True,Frontal Lobe,Panitch_et_al
ENSG00000092607,True,Frontal Lobe,Panitch_et_al
ENSG00000117122,True,Frontal Lobe,Panitch_et_al
ENSG00000137507,True,Frontal Lobe,Panitch_et_al
ENSG00000259804,True,Frontal Lobe,Panitch_et_al
ENSG00000171161,True,Frontal Lobe,Panitch_et_al
ENSG00000124215,True,Frontal Lobe,Panitch_et_al
ENSG00000236915,True,Frontal Lobe,Panitch_et_al
ENSG00000162337,True,Frontal Lobe,Panitch_et_al
ENSG00000188511,True,Frontal Lobe,Panitch_et_al
ENSG00000285070,True,Frontal Lobe,Panitch_et_al
ENSG00000123080,True,Frontal Lobe,Panitch_et_al
ENSG00000174243,True,Frontal Lobe,Panitch_et_al
ENSG00000173156,True,Frontal Lobe,Panitch_et_al
ENSG00000198885,True,Frontal Lobe,Panitch_et_al
ENSG00000101040,True,Frontal Lobe,Panitch_et_al
ENSG00000089327,True,Frontal Lobe,Panitch_et_al
ENSG00000010810,True,Frontal Lobe,Panitch_et_al
ENSG00000227175,True,Frontal Lobe,Panitch_et_al
ENSG00000108691,True,Frontal Lobe,Panitch_et_al
ENSG00000111339,True,Frontal Lobe,Panitch_et_al
ENSG00000128309,True,Frontal Lobe,Panitch_et_al
ENSG00000231889,True,Frontal Lobe,Panitch_et_al
ENSG00000169871,True,Frontal Lobe,Panitch_et_al
ENSG00000261832,True,Frontal Lobe,Panitch_et_al
ENSG00000284638,True,Frontal Lobe,Panitch_et_al
ENSG00000250073,True,Frontal Lobe,Panitch_et_al
ENSG00000184304,True,Frontal Lobe,Panitch_et_al
ENSG00000186918,True,Frontal Lobe,Panitch_et_al
ENSG00000260852,True,Frontal Lobe,Panitch_et_al
ENSG00000135097,True,Frontal Lobe,Panitch_et_al
ENSG00000173511,True,Frontal Lobe,Panitch_et_al
ENSG00000249710,True,Frontal Lobe,Panitch_et_al
ENSG00000145901,True,Frontal Lobe,Panitch_et_al
ENSG00000088881,True,Frontal Lobe,Panitch_et_al
ENSG00000292345,True,Frontal Lobe,Panitch_et_al
ENSG00000170242,True,Frontal Lobe,Panitch_et_al
ENSG00000130517,True,Frontal Lobe,Panitch_et_al
ENSG00000261054,True,Frontal Lobe,Panitch_et_al
ENSG00000165804,True,Frontal Lobe,Panitch_et_al
ENSG00000112561,True,Frontal Lobe,Panitch_et_al
ENSG00000166164,True,Frontal Lobe,Panitch_et_al
ENSG00000249307,True,Frontal Lobe,Panitch_et_al
ENSG00000181274,True,Frontal Lobe,Panitch_et_al
ENSG00000145555,True,Frontal Lobe,Panitch_et_al
ENSG00000104881,True,Frontal Lobe,Panitch_et_al
ENSG00000236790,True,Frontal Lobe,Panitch_et_al
ENSG00000237742,True,Frontal Lobe,Panitch_et_al
ENSG00000177045,True,Frontal Lobe,Panitch_et_al
ENSG00000188060,True,Frontal Lobe,Panitch_et_al
ENSG00000254211,True,Frontal Lobe,Panitch_et_al
ENSG00000235106,True,Frontal Lobe,Panitch_et_al
ENSG00000144655,True,Frontal Lobe,Panitch_et_al
ENSG00000177119,True,Frontal Lobe,Panitch_et_al
ENSG00000166484,True,Frontal Lobe,Panitch_et_al
ENSG00000136770,True,Frontal Lobe,Panitch_et_al
ENSG00000071054,True,Frontal Lobe,Panitch_et_al
ENSG00000105329,True,Frontal Lobe,Panitch_et_al
ENSG00000054654,True,Frontal Lobe,Panitch_et_al
ENSG00000177283,True,Frontal Lobe,Panitch_et_al
ENSG00000258738,True,Frontal Lobe,Panitch_et_al
ENSG00000255986,True,Frontal Lobe,Panitch_et_al
ENSG00000121966,True,Frontal Lobe,Panitch_et_al
ENSG00000099203,True,Frontal Lobe,Panitch_et_al
ENSG00000135447,True,Frontal Lobe,Panitch_et_al
ENSG00000101972,True,Frontal Lobe,Panitch_et_al
ENSG00000237738,True,Frontal Lobe,Panitch_et_al
ENSG00000179818,True,Frontal Lobe,Panitch_et_al
ENSG00000227170,True,Frontal Lobe,Panitch_et_al
ENSG00000100146,True,Frontal Lobe,Panitch_et_al
ENSG00000280916,True,Frontal Lobe,Panitch_et_al
ENSG00000104518,True,Frontal Lobe,Panitch_et_al
ENSG00000142327,True,Frontal Lobe,Panitch_et_al
ENSG00000105397,True,Frontal Lobe,Panitch_et_al
ENSG00000247675,True,Frontal Lobe,Panitch_et_al
ENSG00000092850,True,Frontal Lobe,Panitch_et_al
ENSG00000181444,True,Frontal Lobe,Panitch_et_al
ENSG00000091879,True,Frontal Lobe,Panitch_et_al
ENSG00000274523,True,Frontal Lobe,Panitch_et_al
ENSG00000124003,True,Frontal Lobe,Panitch_et_al
ENSG00000126458,True,Frontal Lobe,Panitch_et_al
ENSG00000137269,True,Frontal Lobe,Panitch_et_al
ENSG00000223923,True,Frontal Lobe,Panitch_et_al
ENSG00000106636,True,Frontal Lobe,Panitch_et_al
ENSG00000141639,True,Frontal Lobe,Panitch_et_al
ENSG00000178252,True,Frontal Lobe,Panitch_et_al
ENSG00000186951,True,Frontal Lobe,Panitch_et_al
ENSG00000107815,True,Frontal Lobe,Panitch_et_al
ENSG00000149639,True,Frontal Lobe,Panitch_et_al
ENSG00000187922,True,Frontal Lobe,Panitch_et_al
ENSG00000087903,True,Frontal Lobe,Panitch_et_al
ENSG00000068001,True,Frontal Lobe,Panitch_et_al
ENSG00000177303,True,Frontal Lobe,Panitch_et_al
ENSG00000261801,True,Frontal Lobe,Panitch_et_al
ENSG00000196935,True,Frontal Lobe,Panitch_et_al
ENSG00000166016,True,Frontal Lobe,Panitch_et_al
ENSG00000173530,True,Frontal Lobe,Panitch_et_al
