gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
IQSEC3|ENSG00000262607	-0.648518652	3.88e-05	39	Control	AD
LIX1L|ENSG00000271601	0.387983127	3.92e-05	39	Control	AD
RGL2|ENSG00000237441	0.611409617	3.93e-05	39	Control	AD
PLOD2|ENSG00000152952	0.549111697	3.94e-05	39	Control	AD
MLEC|ENSG00000110917	0.551788883	3.97e-05	39	Control	AD
ZNF726|ENSG00000213967	-0.506261581	3.98e-05	39	Control	AD
MICB|ENSG00000204516	0.921443006	3.99e-05	39	Control	AD
LINC01003|ENSG00000261455	-0.656387548	4.04e-05	39	Control	AD
IL18|ENSG00000150782	0.71417913	4.07e-05	39	Control	AD
DLEC1|ENSG00000008226	1.251138939	4.12e-05	39	Control	AD
ZNF573|126231	-0.309889196	4.14e-05	39	Control	AD
PAQR6|ENSG00000160781	-0.706930076	4.18e-05	39	Control	AD
ETV4|ENSG00000175832	1.169979011	4.23e-05	39	Control	AD
FLJ45513|ENSG00000204584	-0.997749965	4.23e-05	39	Control	AD
ACTBP7|ENSG00000185607	-1.145838603	4.24e-05	39	Control	AD
RPH3A|ENSG00000089169	-1.880585846	4.26e-05	39	Control	AD
PPP1CC|ENSG00000186298	0.49103657	4.33e-05	39	Control	AD
CARD6|ENSG00000132357	0.770239268	4.35e-05	39	Control	AD
SAMD4A|ENSG00000020577	0.756986252	4.35e-05	39	Control	AD
GOLIM4|ENSG00000173905	0.537895152	4.37e-05	39	Control	AD
KHDRBS1|ENSG00000121774	-0.384430459	4.46e-05	39	Control	AD
ACAP2|ENSG00000114331	0.307364532	4.46e-05	39	Control	AD
LINC02232|ENSG00000250125	-1.56538142	4.53e-05	39	Control	AD
IER3|ENSG00000230128	1.059473682	4.56e-05	39	Control	AD
ITPR2|ENSG00000123104	0.36235039	4.58e-05	39	Control	AD
H2BC13|ENSG00000185130	-1.157182092	4.72e-05	39	Control	AD
CHMP2A|ENSG00000130724	-0.314183155	4.73e-05	39	Control	AD
LOC100132249|ENSG00000279561	-0.943410046	4.78e-05	39	Control	AD
	-0.671238552	4.8e-05	39	Control	AD
CD84|ENSG00000066294	1.077732384	4.82e-05	39	Control	AD
COL1A2|ENSG00000164692	1.450916123	4.82e-05	39	Control	AD
GUF1|ENSG00000151806	-0.387210612	4.89e-05	39	Control	AD
PNMA3|ENSG00000183837	-0.938730443	4.91e-05	39	Control	AD
TNPO1|ENSG00000083312	0.278859005	4.91e-05	39	Control	AD
TMEM271|ENSG00000273238	-0.489203018	4.96e-05	39	Control	AD
LINC01094|ENSG00000251442	0.960202657	5.01e-05	39	Control	AD
NFE2L1-DT|ENSG00000263412	0.912850639	5.01e-05	39	Control	AD
HCG11|ENSG00000228223	0.444468866	5.03e-05	39	Control	AD
RAMP2-AS1|ENSG00000197291	0.955653185	5.03e-05	39	Control	AD
PFKL|ENSG00000141959	-0.354850635	5.1e-05	39	Control	AD
	0.774894556	5.11e-05	39	Control	AD
PLXNB1|ENSG00000164050	0.684719514	5.14e-05	39	Control	AD
	-0.758027451	5.14e-05	39	Control	AD
AKR1C2|ENSG00000151632	1.187388556	5.16e-05	39	Control	AD
SMIM10L2A|ENSG00000178947	-0.633773352	5.17e-05	39	Control	AD
SLC27A4|ENSG00000167114	-0.393298846	5.18e-05	39	Control	AD
ANAPC15|ENSG00000110200	-0.496519213	5.27e-05	39	Control	AD
VSTM2A-OT1|ENSG00000224223	-0.818114637	5.37e-05	39	Control	AD
SPACDR|ENSG00000185955	1.699507303	5.42e-05	39	Control	AD
ALDOC|ENSG00000109107	-0.467576278	5.42e-05	39	Control	AD
PRDM2|ENSG00000116731	-0.430600903	5.43e-05	39	Control	AD
NRGN|ENSG00000154146	-0.621283686	5.44e-05	39	Control	AD
DAAM1|ENSG00000100592	0.368218219	5.45e-05	39	Control	AD
STAG2|ENSG00000101972	0.410143659	5.45e-05	39	Control	AD
