MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
SLC6A2|ENSG00000103546	ad	control	62.00	0.169	0.8661	?????++?
IRAG1|ENSG00000072952	ad	control	279.00	-0.627	0.5309	-----++-
SHISAL2A|ENSG00000182183	ad	control	62.00	0.844	0.3987	?????++?
XAB2|ENSG00000076924	ad	control	279.00	-0.943	0.3458	----+-+-
TH|ENSG00000180176	ad	control	62.00	-2.574	0.01004	?????--?
CEP44|ENSG00000164118	ad	control	279.00	1.591	0.1116	+++++--+
CABLES1|ENSG00000134508	ad	control	279.00	-0.040	0.9682	-----+++
ISL2|ENSG00000159556	ad	control	31.00	0.106	0.9158	?????+??
RPL21P20|ENSG00000227311	ad	control	62.00	-0.396	0.6918	?????--?
RUSF1-DT|ENSG00000260625	ad	control	62.00	-0.095	0.9242	?????--?
TRPM7|ENSG00000092439	ad	control	279.00	-0.446	0.6557	-----+++
CEP95|ENSG00000258890	ad	control	279.00	-0.513	0.6081	----++++
LMAN2L|ENSG00000114988	ad	control	279.00	-2.018	0.04359	+-------
SNORA17B|ENSG00000280496	ad	control	106.00	0.883	0.377	???????+
PHTF2|ENSG00000006576	ad	control	279.00	0.669	0.5036	+++++--+
INTS8|ENSG00000164941	ad	control	279.00	-1.772	0.07646	-----+-+
PGBD1|ENSG00000137338	ad	control	279.00	1.617	0.1058	+++++---
ARHGEF9|ENSG00000131089	ad	control	173.00	2.592	0.009544	+++++--?
RFXANK|ENSG00000064490	ad	control	279.00	-1.718	0.08581	-----+--
ENTPD3|ENSG00000168032	ad	control	173.00	1.550	0.1212	+++++--?
SOCS6|ENSG00000170677	ad	control	279.00	-3.149	0.001637	-----+++
RHOT1P2|ENSG00000203616	ad	control	168.00	-0.130	0.8969	?????---
POLR2E|ENSG00000099817	ad	control	279.00	0.843	0.3993	+++++---
CDRT15P3|ENSG00000274362	ad	control	31.00	-0.060	0.9518	??????-?
ACRV1|ENSG00000134940	ad	control	62.00	-1.651	0.09881	?????--?
HRG-AS1|ENSG00000197099	ad	control	62.00	-0.918	0.3588	?????--?
NACC2|ENSG00000148411	ad	control	279.00	-1.989	0.0467	-----++-
CES2|ENSG00000172831	ad	control	173.00	1.876	0.0606	+++++--?
SELENOS|ENSG00000131871	ad	control	279.00	-0.312	0.7552	++++---+
STING1|ENSG00000184584	ad	control	279.00	0.349	0.7269	+++++-+-
ABHD12|ENSG00000100997	ad	control	279.00	0.130	0.8967	-++++---
LINC02026|ENSG00000214146	ad	control	62.00	-0.063	0.9496	?????+-?
GPRC5D|ENSG00000111291	ad	control	62.00	-0.125	0.9006	?????--?
UXS1|ENSG00000115652	ad	control	279.00	0.640	0.5224	+++++---
SYNJ2BP-COX16|ENSG00000258644	ad	control	207.00	0.103	0.9183	????+--+
BEX3|ENSG00000166681	ad	control	279.00	3.348	0.0008137	+++++--+
ALOX15P2|ENSG00000188101	ad	control	62.00	-0.200	0.8412	?????--?
USP8|ENSG00000138592	ad	control	279.00	1.144	0.2525	----++++
SNX29|ENSG00000048471	ad	control	279.00	0.130	0.8967	----+++-
IL17RC|ENSG00000163702	ad	control	279.00	-0.515	0.6064	+-+-+---
SIGLEC17P|ENSG00000171101	ad	control	62.00	-0.807	0.4194	?????--?
LOC105372173|ENSG00000263594	ad	control	31.00	-0.175	0.861	??????-?
PDCD4|ENSG00000150593	ad	control	173.00	0.111	0.9116	-----++?
UBE2B|ENSG00000119048	ad	control	279.00	0.739	0.4598	+++++--+
LINC01607|ENSG00000272138	ad	control	62.00	-0.655	0.5128	?????-+?
SMPD2|ENSG00000135587	ad	control	279.00	-1.556	0.1197	------+-
MACC1-AS1|ENSG00000228598	ad	control	31.00	-0.072	0.9426	??????-?
GAD1|ENSG00000128683	ad	control	279.00	3.138	0.001701	+++++--+
MSH3|ENSG00000113318	ad	control	279.00	2.109	0.03497	-+++++++
KLF2P3|ENSG00000223349	ad	control	31.00	0.400	0.6895	?????+??
GTSF1|ENSG00000170627	ad	control	62.00	2.297	0.02162	?????++?
FLVCR1|ENSG00000162769	ad	control	173.00	-1.319	0.1871	+++----?
TRBC1|ENSG00000211751	ad	control	62.00	0.922	0.3566	?????++?
RPL21P4|ENSG00000240828	ad	control	62.00	0.352	0.7248	?????++?
TP53INP1|ENSG00000164938	ad	control	279.00	-3.259	0.001117	------+-
RRAS2|ENSG00000133818	ad	control	279.00	-2.165	0.03038	-----+-+
RB1|ENSG00000139687	ad	control	173.00	-3.522	0.0004278	+------?
F11R|ENSG00000158769	ad	control	279.00	-1.074	0.283	-----+++
CTPS1|ENSG00000171793	ad	control	279.00	2.518	0.01179	+++++--+
SMIM39|ENSG00000284479	ad	control	72.00	-0.097	0.9231	+++-????
LOC375196|ENSG00000269210	ad	control	101.00	-1.365	0.1722	????+--?
CDR2-DT|ENSG00000260790	ad	control	137.00	0.123	0.902	??????-+
MASTL|ENSG00000120539	ad	control	279.00	1.818	0.06905	+++++---
ZBTB14|ENSG00000198081	ad	control	279.00	0.762	0.4463	-----+++
HSPA4L|ENSG00000164070	ad	control	279.00	-0.620	0.5355	+++++--+
PKMYT1|ENSG00000127564	ad	control	279.00	-0.452	0.6511	--+++--+
COTL1|ENSG00000103187	ad	control	279.00	-2.020	0.04339	+-------
CDHR2|ENSG00000074276	ad	control	173.00	-1.063	0.2877	-++-+--?
ZNF709|ENSG00000242852	ad	control	279.00	0.989	0.3228	-++++-++
SMIM22|ENSG00000267795	ad	control	134.00	0.005	0.9963	-+--?++?
BCL10-AS1|ENSG00000223653	ad	control	62.00	0.432	0.6658	?????-+?
SUB1P4|ENSG00000260247	ad	control	106.00	-0.307	0.759	???????-
SERINC3|ENSG00000132824	ad	control	279.00	2.247	0.02463	++++-+++
PKIA|ENSG00000171033	ad	control	173.00	2.210	0.0271	+++++--?
SLC30A9|ENSG00000014824	ad	control	279.00	4.241	2.227e-05	++++++++
MTHFR|ENSG00000177000	ad	control	279.00	-3.112	0.001856	----+---
ZNF554|ENSG00000172006	ad	control	279.00	0.887	0.3749	+++++--+
PLVAP|ENSG00000130300	ad	control	134.00	-1.713	0.08674	++-+?--?
SERBP1P1|ENSG00000213740	ad	control	62.00	1.424	0.1545	?????++?
TAS2R30|ENSG00000256188	ad	control	248.00	1.677	0.09351	-++-+?-+
LINC00161|ENSG00000226935	ad	control	62.00	-0.640	0.5225	?????--?
MTATP6P22|ENSG00000249580	ad	control	31.00	0.232	0.8168	??????+?
IL13|ENSG00000169194	ad	control	62.00	-0.540	0.5894	?????--?
B4GAT1-DT|ENSG00000255468	ad	control	168.00	-0.578	0.5635	?????--+
LOC100996361|ENSG00000266365	ad	control	106.00	0.493	0.622	???????+
SPRN|ENSG00000203772	ad	control	279.00	-0.921	0.3571	-++-+---
LOC101927727|ENSG00000262003	ad	control	62.00	-0.509	0.6104	?????+-?
TXNIP|ENSG00000265972	ad	control	279.00	-1.038	0.2991	-----+++
ARL17A|ENSG00000185829	ad	control	279.00	-4.102	4.101e-05	------+-
RNPS1P1|ENSG00000250896	ad	control	62.00	-0.193	0.8472	?????+-?
PRDX5|ENSG00000126432	ad	control	279.00	2.562	0.01041	+++++---
RN7SKP299|ENSG00000271765	ad	control	62.00	-0.186	0.8526	?????--?
CYCSP23|ENSG00000253495	ad	control	137.00	-0.704	0.4815	??????+-
UNC5D|ENSG00000156687	ad	control	279.00	2.281	0.02255	+++++--+
ALPK2|ENSG00000198796	ad	control	62.00	-1.258	0.2085	?????--?
SLAMF7|ENSG00000026751	ad	control	62.00	0.262	0.7933	?????-+?
LINC01821|ENSG00000225539	ad	control	134.00	-1.211	0.2259	-++-?--?
LINC01537|ENSG00000227467	ad	control	178.00	-2.351	0.0187	----???-
TOMM40P4|ENSG00000213222	ad	control	101.00	2.161	0.03072	????+-+?
BHLHA15|ENSG00000180535	ad	control	62.00	1.530	0.126	?????++?
LINC00882|ENSG00000242759	ad	control	279.00	1.272	0.2034	-++++--+
MPPED1|ENSG00000186732	ad	control	279.00	1.345	0.1786	+++++---
LINC02149|ENSG00000249332	ad	control	62.00	0.320	0.7492	?????-+?
KCNK4-CATSPERZ|ENSG00000257069	ad	control	207.00	-0.842	0.3995	????+---
LINC02389|ENSG00000255693	ad	control	173.00	3.511	0.0004457	+++++--?
7SK|ENSG00000274303	ad	control	31.00	-0.091	0.9279	??????-?
BUD13-DT|ENSG00000226645	ad	control	62.00	0.009	0.9929	?????+-?
YY1P1|ENSG00000230661	ad	control	106.00	-1.177	0.239	???????-
LINC01562|ENSG00000203356	ad	control	62.00	2.033	0.04202	?????++?
PDZRN3-AS1|ENSG00000239677	ad	control	168.00	0.314	0.7533	?????+++
H3P4|ENSG00000213244	ad	control	101.00	0.071	0.9436	????-++?
ADPRHL1|ENSG00000153531	ad	control	279.00	0.778	0.4364	+++++---
EGLN3|ENSG00000129521	ad	control	173.00	-0.928	0.3534	--+----?
CAV1|ENSG00000105974	ad	control	279.00	-1.400	0.1616	-----++-
SLC22A14|ENSG00000144671	ad	control	173.00	-0.901	0.3674	-++-+--?
LOC101929124|ENSG00000260599	ad	control	62.00	-0.003	0.9973	?????+-?
LINC00900|ENSG00000246100	ad	control	173.00	1.456	0.1455	++++++-?
SSBL5P|ENSG00000236048	ad	control	31.00	-0.032	0.9744	??????-?
ARHGDIB|ENSG00000111348	ad	control	279.00	-3.871	0.0001085	--------
AACSP1|ENSG00000250420	ad	control	62.00	-0.153	0.8781	?????+-?
EXD3|ENSG00000187609	ad	control	279.00	-2.714	0.006658	----+---
GAPDHP23|ENSG00000235595	ad	control	168.00	0.044	0.9646	?????+-+
ECT2|ENSG00000114346	ad	control	279.00	1.018	0.3085	+++++--+
MICA|ENSG00000183214	ad	control	173.00	-2.191	0.02845	-------?
ASB2|ENSG00000278693	ad	control	279.00	0.904	0.3658	+++++--+
FSTL3|ENSG00000070404	ad	control	279.00	-3.123	0.001791	--------
GRXCR2|ENSG00000204928	ad	control	31.00	0.215	0.8298	??????+?
MEIS2|ENSG00000134138	ad	control	279.00	-2.552	0.01071	---+---+
ARHGEF12|ENSG00000196914	ad	control	279.00	-0.097	0.9226	-----+++
LTF|ENSG00000012223	ad	control	207.00	0.657	0.511	????+++-
ATP6|ENSG00000198899	ad	control	279.00	0.028	0.9773	----+++-
FAM236A|ENSG00000275520	ad	control	31.00	-0.009	0.9932	??????-?
MBD1|ENSG00000141644	ad	control	279.00	-0.061	0.9512	-----+++
SLX9|ENSG00000160256	ad	control	279.00	2.154	0.03127	+++++++-
SPATA7|ENSG00000042317	ad	control	279.00	2.907	0.003648	++++-+++
LOC101929586|ENSG00000259175	ad	control	207.00	1.426	0.1538	????++++
LINC00906|ENSG00000267339	ad	control	62.00	2.546	0.01088	?????++?
KSR1|ENSG00000141068	ad	control	279.00	-3.057	0.002239	-----++-
ATXN8OS|ENSG00000230223	ad	control	62.00	-2.145	0.03198	?????--?
CASK|ENSG00000147044	ad	control	279.00	0.588	0.5565	++++---+
BICDL2|ENSG00000162069	ad	control	62.00	-2.787	0.005321	?????--?
CGNL1|ENSG00000128849	ad	control	279.00	-1.067	0.2861	-----++-
FAM240B|ENSG00000283329	ad	control	62.00	1.281	0.2003	?????++?
MSH4|ENSG00000057468	ad	control	173.00	-1.357	0.1748	----++-?
SPATA9|ENSG00000145757	ad	control	62.00	-1.025	0.3054	?????--?
FNDC1|ENSG00000164694	ad	control	62.00	-0.740	0.459	?????+-?
APBA2|ENSG00000276495	ad	control	279.00	2.011	0.04433	+++++---
XPO4|ENSG00000132953	ad	control	279.00	2.511	0.01203	+++++--+
JAZF1-AS1|ENSG00000234336	ad	control	207.00	0.627	0.5308	????+--+
SIPA1L3|ENSG00000105738	ad	control	279.00	-3.849	0.0001185	--------
TNFAIP2|ENSG00000185215	ad	control	279.00	-3.162	0.001565	----+---
MROH2B|ENSG00000171495	ad	control	62.00	-0.199	0.8422	?????--?
RGS7BP|ENSG00000186479	ad	control	279.00	2.809	0.004968	+++++--+
MIR3117|ENSG00000264720	ad	control	62.00	-0.682	0.4953	?????--?
SURF2|ENSG00000148291	ad	control	279.00	0.125	0.9002	+++++---
CATSPER3|ENSG00000152705	ad	control	62.00	-0.099	0.9215	?????-+?
LOC100421093|ENSG00000217060	ad	control	106.00	0.030	0.976	???????+
LINC02101|ENSG00000248132	ad	control	31.00	0.232	0.8168	??????+?
ZFPM2|ENSG00000169946	ad	control	173.00	-0.639	0.5228	-++++--?
RNF216|ENSG00000011275	ad	control	173.00	-4.752	2.012e-06	-------?
DHX35|ENSG00000101452	ad	control	173.00	4.117	3.834e-05	+++++-+?
SCIMP|ENSG00000161929	ad	control	279.00	-2.356	0.01846	-------+
LAMC1|ENSG00000135862	ad	control	279.00	-3.785	0.000154	--------
CHRD|ENSG00000090539	ad	control	279.00	0.545	0.5856	+++++---
ASAH1-AS1|ENSG00000245281	ad	control	168.00	0.917	0.3593	?????+++
NRIP3|ENSG00000175352	ad	control	173.00	2.895	0.003796	+++++--?
CFAP221|ENSG00000163075	ad	control	279.00	1.597	0.1102	+++++--+
RLIG1|ENSG00000133641	ad	control	279.00	1.377	0.1686	++++---+
LYPD9P|ENSG00000229703	ad	control	62.00	-0.184	0.854	?????--?
JMY|ENSG00000152409	ad	control	279.00	2.817	0.004843	-+++++++
MVB12A|ENSG00000141971	ad	control	279.00	-3.224	0.001263	-----++-
OSBP2|ENSG00000184792	ad	control	173.00	0.621	0.5348	--+-+-+?
ELOA-AS1|ENSG00000236810	ad	control	62.00	0.226	0.8213	?????-+?
LINC01800|ENSG00000234572	ad	control	62.00	-0.140	0.8885	?????+-?
KRT18P19|ENSG00000213601	ad	control	62.00	0.142	0.8874	?????++?
RNU6ATAC12P|ENSG00000252351	ad	control	31.00	0.338	0.7353	??????+?
LFNG|ENSG00000106003	ad	control	279.00	-3.921	8.813e-05	--------
NFXL1|ENSG00000170448	ad	control	279.00	1.955	0.05057	----++++
SLC1A4|ENSG00000115902	ad	control	279.00	-0.245	0.8067	++++---+
TXNP1|ENSG00000232823	ad	control	31.00	0.191	0.8481	?????+??
SNORD115-27|ENSG00000201300	ad	control	31.00	-0.009	0.9932	??????-?
GPC3|ENSG00000147257	ad	control	62.00	0.870	0.3843	?????-+?
SNORD31B|ENSG00000201847	ad	control	31.00	-0.090	0.9285	??????-?
INSM2|ENSG00000168348	ad	control	173.00	1.007	0.3139	+++++--?
RNVU1-15|ENSG00000207205	ad	control	106.00	0.181	0.856	???????+
TLE6|ENSG00000104953	ad	control	62.00	-2.290	0.02204	?????--?
ND3|ENSG00000198840	ad	control	279.00	-1.560	0.1188	-----++-
IGHV4-39|ENSG00000211959	ad	control	62.00	-0.485	0.628	?????--?
DHX38|ENSG00000140829	ad	control	279.00	0.154	0.8778	-----+++
RGP1|ENSG00000107185	ad	control	173.00	2.572	0.01012	----+++?
PNRC2|ENSG00000189266	ad	control	279.00	-1.210	0.2263	-----+++
CHST5|ENSG00000135702	ad	control	173.00	-2.813	0.004905	-------?
CIP2A|ENSG00000163507	ad	control	279.00	1.790	0.07353	+++++--+
CBARP|ENSG00000099625	ad	control	279.00	-1.355	0.1753	----+---
LPCAT4|ENSG00000176454	ad	control	173.00	0.854	0.3932	+++++--?
CES4A|ENSG00000172824	ad	control	279.00	1.310	0.1903	+++++--+
PRSS33|ENSG00000103355	ad	control	62.00	-0.243	0.8078	?????-+?
GNLY|ENSG00000115523	ad	control	240.00	-1.255	0.2096	----?+++
RAI1|ENSG00000108557	ad	control	279.00	-1.938	0.05264	----+--+
CERT1|ENSG00000113163	ad	control	279.00	1.524	0.1274	++++-+++
RNF112|ENSG00000128482	ad	control	279.00	1.344	0.1791	+++++--+
CCNA1|ENSG00000133101	ad	control	279.00	1.125	0.2606	+++++--+
CRACD|ENSG00000109265	ad	control	279.00	-0.624	0.5329	-----+++
THOC3|ENSG00000051596	ad	control	173.00	-0.190	0.8489	++++---?
C1orf146|ENSG00000203910	ad	control	62.00	-0.053	0.9579	?????--?
CFAP44-AS1|ENSG00000243849	ad	control	62.00	0.216	0.8292	?????+-?
GOT2P6|ENSG00000214745	ad	control	31.00	-0.016	0.9873	??????-?
LOC105375754|ENSG00000286010	ad	control	62.00	0.169	0.8659	?????+-?
HMGN2P5|ENSG00000234664	ad	control	207.00	0.367	0.7139	????+---
AURKAP1|ENSG00000213033	ad	control	62.00	0.038	0.97	?????+-?
MGME1|ENSG00000125871	ad	control	279.00	-0.959	0.3378	++-+--++
UAP1-DT|ENSG00000259788	ad	control	137.00	0.390	0.6962	??????-+
HNRNPA1P14|ENSG00000227638	ad	control	176.00	0.317	0.751	????+?+-
ALG1L14P|ENSG00000250268	ad	control	62.00	-0.816	0.4143	?????--?
CCDC192|ENSG00000230561	ad	control	168.00	0.232	0.8169	?????-++
ASIP|ENSG00000101440	ad	control	62.00	-0.123	0.9019	?????+-?
ARVCF|ENSG00000099889	ad	control	279.00	-1.231	0.2185	-----+--
RPL7P56|ENSG00000231164	ad	control	31.00	0.347	0.7283	??????+?
ZFHX4-AS1|ENSG00000253661	ad	control	207.00	0.116	0.9077	????+---
LOC124900350|ENSG00000212270	ad	control	31.00	-0.009	0.9932	??????-?
KNG1|ENSG00000113889	ad	control	62.00	-0.724	0.4693	?????--?
LOC124901296|ENSG00000272907	ad	control	62.00	-1.032	0.3023	?????--?
NIF3L1|ENSG00000196290	ad	control	279.00	3.323	0.000889	+++++++-
EGR1|ENSG00000120738	ad	control	279.00	1.428	0.1533	+++++--+
ISYNA1|ENSG00000105655	ad	control	279.00	-3.904	9.47e-05	-----++-
RNF32-DT|ENSG00000182648	ad	control	279.00	-0.806	0.4202	-+-+----
ACOT1|ENSG00000184227	ad	control	279.00	-2.399	0.01644	----+---
CDCA2|ENSG00000184661	ad	control	62.00	0.903	0.3664	?????++?
FOXCUT|ENSG00000280916	ad	control	168.00	0.431	0.6668	?????+++
SNPH|ENSG00000101298	ad	control	279.00	-1.671	0.09481	--+-+---
NEMP2-DT|ENSG00000233654	ad	control	62.00	2.153	0.03133	?????++?
WNK3|ENSG00000196632	ad	control	279.00	0.992	0.3211	+++++--+
LOC100420514|ENSG00000251352	ad	control	62.00	-0.048	0.9615	?????--?
MYH9-DT|ENSG00000223695	ad	control	168.00	-0.590	0.5555	?????-+-
LGALSL-DT|ENSG00000223935	ad	control	168.00	0.084	0.9334	?????--+
GLUD1P3|ENSG00000250959	ad	control	62.00	-0.116	0.908	?????--?
COG5|ENSG00000284369	ad	control	279.00	-1.076	0.2821	++-----+
C2orf49-DT|ENSG00000272994	ad	control	173.00	4.171	3.034e-05	+++++++?
RPLP1|ENSG00000137818	ad	control	279.00	-2.785	0.005357	-----++-
CCT5|ENSG00000150753	ad	control	279.00	-0.867	0.3859	++++----
ZNF490|ENSG00000188033	ad	control	279.00	-0.461	0.6449	-++-+--+
TSACC|ENSG00000163467	ad	control	62.00	-0.476	0.634	?????+-?
HERC2P6|ENSG00000261418	ad	control	31.00	0.021	0.9831	??????+?
VCPIP1|ENSG00000175073	ad	control	279.00	1.481	0.1386	++++---+
PACERR|ENSG00000273129	ad	control	168.00	-0.651	0.515	?????---
MYF6|ENSG00000111046	ad	control	31.00	-0.698	0.4854	??????-?
ABCB1|ENSG00000085563	ad	control	279.00	-0.869	0.3851	-----++-
BMS1P16|ENSG00000258684	ad	control	62.00	0.090	0.928	?????-+?
SPATA31D5P|ENSG00000240632	ad	control	62.00	0.351	0.7256	?????++?
DLX1|ENSG00000292098	ad	control	207.00	0.397	0.6914	????+--+
IGF1R|ENSG00000140443	ad	control	173.00	-2.864	0.00418	-----++?
SND1-DT|ENSG00000240790	ad	control	106.00	0.648	0.517	???????+
H1-10|ENSG00000184897	ad	control	279.00	-1.933	0.05323	----+-+-
ZNF641|ENSG00000167528	ad	control	279.00	0.973	0.3305	-----+++
PPIAP75|ENSG00000271131	ad	control	62.00	0.137	0.8911	?????-+?
OTOG|ENSG00000188162	ad	control	62.00	-1.372	0.1702	?????--?
FRK|ENSG00000111816	ad	control	279.00	1.344	0.1788	++++-++-
LPXN|ENSG00000110031	ad	control	279.00	-0.585	0.5585	-+-+----
RPS16|ENSG00000105193	ad	control	279.00	-1.582	0.1136	-----++-
PARP14|ENSG00000173193	ad	control	279.00	-0.848	0.3964	-----+--
SERPIND1|ENSG00000099937	ad	control	279.00	-1.088	0.2765	-----++-
ZNF638|ENSG00000075292	ad	control	279.00	-0.109	0.9133	----++++
CMSS1|ENSG00000184220	ad	control	279.00	1.776	0.07567	+++++--+
NVL|ENSG00000143748	ad	control	279.00	2.283	0.02245	----++++
ZNF37A|ENSG00000075407	ad	control	279.00	0.043	0.9657	-----++-
FOXN3-AS1|ENSG00000258920	ad	control	62.00	0.235	0.8146	?????+-?
KRT16P1|ENSG00000214856	ad	control	31.00	0.343	0.7313	??????+?
LOC124900193|ENSG00000245146	ad	control	101.00	2.612	0.009007	????+++?
DCST1|ENSG00000163357	ad	control	62.00	0.671	0.5021	?????++?
FAM3C|ENSG00000196937	ad	control	279.00	1.412	0.158	+++++--+
SHANK2|ENSG00000162105	ad	control	173.00	1.845	0.06506	+++++--?
SKOR1-AS1|ENSG00000245719	ad	control	62.00	-0.093	0.9257	?????--?
FHAD1|ENSG00000142621	ad	control	173.00	0.630	0.5288	+++++--?
NUBPL|ENSG00000151413	ad	control	173.00	3.005	0.002657	+++-+++?
ATE1-AS1|ENSG00000293468	ad	control	106.00	-0.295	0.768	???????-
DMAP1|ENSG00000178028	ad	control	279.00	1.324	0.1855	+++++---
KPNB1-DT|ENSG00000263766	ad	control	168.00	0.806	0.4205	?????+++
DCHS1-AS1|ENSG00000255390	ad	control	168.00	-0.804	0.4215	?????+--
SLC3A1|ENSG00000138079	ad	control	173.00	0.609	0.5422	----+-+?
IBTK|ENSG00000005700	ad	control	279.00	3.834	0.0001258	++++++++
PABPC1L2A|ENSG00000186288	ad	control	279.00	-0.600	0.5487	+++-++--
MHENCR|ENSG00000232442	ad	control	101.00	-0.415	0.6782	????--+?
BLZF1|ENSG00000117475	ad	control	279.00	0.998	0.3181	-+++++-+
MIR4688|ENSG00000264102	ad	control	31.00	0.008	0.9937	??????+?
GLB1L3|ENSG00000166105	ad	control	279.00	1.505	0.1324	+++++--+
LOC105375421|ENSG00000284523	ad	control	62.00	-1.853	0.06382	?????--?
NRSN2-AS1|ENSG00000225377	ad	control	207.00	-0.760	0.4474	????---+
ZFP92|ENSG00000189420	ad	control	279.00	-2.231	0.02566	--------
HYDIN|ENSG00000157423	ad	control	279.00	-3.747	0.0001789	-----+--
PCDHA10|ENSG00000291659	ad	control	173.00	0.802	0.4228	--+--++?
TRNG|ENSG00000210164	ad	control	62.00	0.413	0.6796	?????-+?
BMAL1|ENSG00000133794	ad	control	279.00	-1.482	0.1384	-------+
APBA1|ENSG00000276497	ad	control	279.00	0.938	0.3485	+++++---
SOWAHA|ENSG00000198944	ad	control	279.00	-0.981	0.3265	----++-+
OR6J1|ENSG00000255804	ad	control	62.00	0.398	0.6903	?????+-?
TXNDC12|ENSG00000117862	ad	control	173.00	-0.155	0.8767	++-+---?
STK16|ENSG00000115661	ad	control	279.00	0.432	0.6658	+----+++
SLC4A1APP1|ENSG00000232060	ad	control	62.00	0.575	0.5655	?????+-?
KHNYN|ENSG00000100441	ad	control	279.00	-1.904	0.05696	-----++-
LOC101927179|ENSG00000282917	ad	control	62.00	0.125	0.9002	?????-+?
LINC00297|ENSG00000224329	ad	control	31.00	0.023	0.9818	??????+?
PLPPR4|ENSG00000117600	ad	control	279.00	1.170	0.2422	+++++--+
DDHD1-DT|ENSG00000258731	ad	control	168.00	0.461	0.6451	?????-++
RPL7AP15|ENSG00000236806	ad	control	31.00	-0.107	0.915	??????-?
LINC00964|ENSG00000249816	ad	control	62.00	0.139	0.8894	?????-+?
LINC03099|ENSG00000236393	ad	control	31.00	-0.141	0.8881	?????-??
SPC24|ENSG00000161888	ad	control	168.00	-0.034	0.973	?????-++
PRRX2|ENSG00000167157	ad	control	62.00	-1.065	0.2869	?????--?
SLC16A12|ENSG00000152779	ad	control	62.00	0.022	0.9828	?????-+?
HS6ST1|ENSG00000136720	ad	control	279.00	-4.276	1.903e-05	--------
BLOC1S4|ENSG00000186222	ad	control	279.00	-3.347	0.0008159	--------
MIR1244-2|ENSG00000283498	ad	control	62.00	-0.218	0.8277	?????--?
CEROX1|ENSG00000260807	ad	control	173.00	-0.039	0.9692	----+++?
BTBD3-AS1|ENSG00000236526	ad	control	207.00	0.194	0.8465	????++-+
Metazoa_SRP|ENSG00000283438	ad	control	62.00	-0.301	0.7637	?????+-?
Y_RNA|ENSG00000252254	ad	control	31.00	0.008	0.9939	??????+?
GATA5|ENSG00000130700	ad	control	62.00	0.039	0.969	?????-+?
LOC128092249|ENSG00000286224	ad	control	31.00	-0.118	0.906	??????-?
SP4|ENSG00000105866	ad	control	279.00	-1.398	0.1623	-----+++
LOC101927131|ENSG00000262999	ad	control	106.00	-0.430	0.667	???????-
CST2|ENSG00000170369	ad	control	62.00	-0.191	0.8483	?????--?
MATCAP2|ENSG00000164542	ad	control	279.00	-0.286	0.7749	-+++---+
REG4|ENSG00000134193	ad	control	62.00	-0.079	0.9368	?????--?
MTND5P14|ENSG00000230225	ad	control	31.00	0.051	0.9595	??????+?
CALCOCO1|ENSG00000012822	ad	control	279.00	-0.270	0.7869	----+++-
AUTS2|ENSG00000158321	ad	control	173.00	-2.661	0.007796	------+?
LINC01727|ENSG00000279082	ad	control	173.00	-0.223	0.8236	+-+++--?
SNORD115-29|ENSG00000199704	ad	control	31.00	0.743	0.4577	??????+?
GLIPR1L2|ENSG00000180481	ad	control	279.00	-0.097	0.9231	----+-++
TBC1D9|ENSG00000109436	ad	control	279.00	3.737	0.0001862	+++++--+
GNPNAT1|ENSG00000100522	ad	control	279.00	-0.968	0.3331	-++--+-+
PFDN1P1|ENSG00000225026	ad	control	62.00	-1.437	0.1508	?????--?
L1CAM-AS1|ENSG00000273769	ad	control	168.00	-0.261	0.7941	?????-+-
CARS1-AS1|ENSG00000247473	ad	control	62.00	0.153	0.878	?????-+?
RPL29P14|ENSG00000241112	ad	control	137.00	0.358	0.7202	??????++
SRPRB|ENSG00000144867	ad	control	279.00	-1.133	0.2572	++++---+
DUT-AS1|ENSG00000259488	ad	control	207.00	-0.004	0.9968	????+--+
FAM47E-STBD1|ENSG00000272414	ad	control	207.00	-0.316	0.7523	????-+-+
B9D1|ENSG00000108641	ad	control	279.00	-0.586	0.5577	+---+--+
ZBTB46-AS2|ENSG00000229299	ad	control	62.00	-1.242	0.2142	?????--?
LINC02937|ENSG00000230537	ad	control	62.00	0.918	0.3588	?????++?
ZNF525|ENSG00000203326	ad	control	279.00	-0.738	0.4602	-----+++
LYSMD4|ENSG00000183060	ad	control	279.00	3.284	0.001023	+++++++-
GZMB|ENSG00000100453	ad	control	62.00	-0.443	0.6579	?????-+?
SLC45A4-AS1|ENSG00000254019	ad	control	106.00	-0.607	0.544	???????-
C10orf95-AS1|ENSG00000269609	ad	control	207.00	0.192	0.8479	????+--+
ZNF252P|ENSG00000196922	ad	control	101.00	0.862	0.3889	????-++?
GAS2L2|ENSG00000270765	ad	control	134.00	-3.416	0.0006354	----?--?
LINC02812|ENSG00000230138	ad	control	62.00	-0.013	0.9896	?????+-?
SNORA79B|ENSG00000222489	ad	control	62.00	-0.559	0.5763	?????--?
SNORA12|ENSG00000212464	ad	control	168.00	0.828	0.4079	?????+-+
KLK15|ENSG00000174562	ad	control	31.00	-0.015	0.9883	?????-??
CRYZL1|ENSG00000205758	ad	control	279.00	2.636	0.008393	++++++++
LINC01315|ENSG00000229891	ad	control	279.00	-0.425	0.6707	----+++-
