MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
MANEA|ENSG00000172469	ad	control	70.00	-2.753	0.005904	--?
TPT1P4|ENSG00000217027	ad	control	31.00	1.016	0.3096	?+?
MCL1|ENSG00000143384	ad	control	176.00	0.550	0.5822	-++
RPS15AP6|ENSG00000233072	ad	control	137.00	0.012	0.9907	?-+
ZNF778-DT|ENSG00000259877	ad	control	176.00	0.485	0.6277	+--
ARL16|ENSG00000214087	ad	control	176.00	-0.215	0.8299	+--
ARL14EP-DT|ENSG00000254532	ad	control	137.00	1.290	0.1971	?++
ZC3H12D|ENSG00000178199	ad	control	176.00	-0.872	0.383	---
RPS12P12|ENSG00000220920	ad	control	106.00	-0.237	0.813	??-
RAB3IL1|ENSG00000167994	ad	control	176.00	-2.685	0.007245	-+-
DHRS4|ENSG00000284807	ad	control	70.00	1.311	0.1897	++?
PILRB|ENSG00000121716	ad	control	70.00	0.646	0.5186	++?
GIPR|ENSG00000010310	ad	control	31.00	1.834	0.06661	?+?
RNF5P1|ENSG00000253570	ad	control	31.00	0.709	0.4786	?+?
PKIB|ENSG00000135549	ad	control	176.00	1.446	0.1483	+-+
HSBP1|ENSG00000230989	ad	control	176.00	0.279	0.7803	-++
Y_RNA|ENSG00000206651	ad	control	31.00	0.231	0.817	?+?
NECAP1P1|ENSG00000178503	ad	control	106.00	-0.222	0.824	??-
BCORL1|ENSG00000085185	ad	control	176.00	-1.820	0.06875	---
KLHL28|ENSG00000179454	ad	control	176.00	-0.618	0.5367	--+
POMZP3|ENSG00000276464	ad	control	176.00	-0.777	0.4373	-+-
SLC46A1|ENSG00000076351	ad	control	176.00	-2.995	0.002745	---
CROCC|ENSG00000058453	ad	control	176.00	-1.543	0.1228	-+-
GK5|ENSG00000175066	ad	control	176.00	0.629	0.5292	+-+
HRH3|ENSG00000101180	ad	control	176.00	-1.439	0.1503	---
SNORA11F|ENSG00000221164	ad	control	31.00	-0.335	0.7375	?-?
H1-4|ENSG00000168298	ad	control	176.00	0.642	0.521	++-
ABHD17AP4|ENSG00000229107	ad	control	31.00	0.231	0.8171	?+?
SLC35F3|ENSG00000183780	ad	control	176.00	0.780	0.4355	+-+
TMEM30A|ENSG00000112697	ad	control	70.00	-0.726	0.4681	+-?
BNAT1|ENSG00000273796	ad	control	31.00	-0.619	0.536	?-?
LOC102724594|ENSG00000275895	ad	control	70.00	-0.267	0.7892	+-?
CANT1|ENSG00000171302	ad	control	176.00	-3.657	0.0002555	---
ZNF225-AS1|ENSG00000186019	ad	control	70.00	-1.028	0.3038	-+?
CPSF1P1|ENSG00000214076	ad	control	145.00	0.188	0.8512	+?-
LINC03052|ENSG00000272913	ad	control	70.00	0.555	0.5789	+-?
HLA-DMB|ENSG00000241674	ad	control	176.00	-1.863	0.06249	---
STMN4|ENSG00000015592	ad	control	176.00	0.921	0.3572	+-+
CLK2|ENSG00000261893	ad	control	70.00	0.572	0.5671	-+?
CD276|ENSG00000103855	ad	control	176.00	-2.641	0.008277	---
KAT5|ENSG00000172977	ad	control	176.00	0.302	0.7628	-+-
LINC01266|ENSG00000224957	ad	control	31.00	0.676	0.4988	?+?
DNAJB6P7|ENSG00000243508	ad	control	31.00	-0.009	0.9932	?-?
ELOVL6|ENSG00000170522	ad	control	176.00	-0.105	0.9161	+-+
SEZ6|ENSG00000063015	ad	control	176.00	-0.388	0.698	+--
DCLK3|ENSG00000163673	ad	control	176.00	-0.363	0.7168	+-+
KRT18P39|ENSG00000224791	ad	control	31.00	-0.159	0.8734	?-?
GGACT|ENSG00000134864	ad	control	70.00	-0.689	0.4909	--?
Y_RNA|ENSG00000202533	ad	control	31.00	-0.328	0.743	?-?
ACAP2|ENSG00000114331	ad	control	70.00	-3.023	0.002504	-+?
FUT5|ENSG00000130383	ad	control	31.00	0.271	0.7865	?+?
KIF19|ENSG00000196169	ad	control	176.00	0.393	0.6943	++-
SULT2A1|ENSG00000105398	ad	control	137.00	-0.087	0.9303	?+-
RPL21P97|ENSG00000239470	ad	control	31.00	0.105	0.9163	?+?
SRD5A3|ENSG00000128039	ad	control	70.00	1.235	0.2169	++?
CARD14|ENSG00000141527	ad	control	70.00	-0.795	0.4264	-+?
SYT5|ENSG00000129990	ad	control	176.00	0.442	0.6587	+-+
AIF1L|ENSG00000126878	ad	control	176.00	-0.145	0.8844	++-
USP15|ENSG00000135655	ad	control	176.00	1.689	0.09127	+-+
NPPB|ENSG00000120937	ad	control	31.00	-0.065	0.9478	?-?
RBM39P1|ENSG00000214019	ad	control	31.00	-0.009	0.9925	?-?
EEA1|ENSG00000102189	ad	control	176.00	1.161	0.2454	+++
POLR2KP1|ENSG00000258284	ad	control	31.00	-0.157	0.8754	?-?
LINC02327|ENSG00000258038	ad	control	31.00	-0.378	0.7055	?-?
OR2L3|ENSG00000198128	ad	control	137.00	0.613	0.5396	?++
LINC02003|ENSG00000264026	ad	control	31.00	-0.203	0.8394	?-?
AMMECR1LP1|ENSG00000233273	ad	control	137.00	-0.046	0.9631	?-+
CATIP-AS1|ENSG00000225062	ad	control	31.00	-1.132	0.2577	?-?
SNTG2-AS1|ENSG00000235688	ad	control	31.00	-1.952	0.05089	?-?
GKN2|ENSG00000183607	ad	control	31.00	0.021	0.9831	?+?
LINC00562|ENSG00000260388	ad	control	31.00	-0.816	0.4145	?-?
FLJ46284|ENSG00000248858	ad	control	70.00	0.154	0.8777	-+?
OR51E1|ENSG00000180785	ad	control	31.00	0.419	0.6753	?+?
CXCL16|ENSG00000161921	ad	control	176.00	-2.681	0.007343	---
SDR9C7|ENSG00000170426	ad	control	31.00	0.593	0.5531	?+?
ARHGAP11B|ENSG00000274734	ad	control	31.00	1.111	0.2667	?+?
MEA1|ENSG00000124733	ad	control	176.00	-0.491	0.6234	+--
HNRNPA1P16|ENSG00000262333	ad	control	31.00	2.101	0.03567	?+?
LINC00547|ENSG00000275226	ad	control	106.00	0.006	0.995	??+
ESYT1|ENSG00000139641	ad	control	176.00	-0.220	0.8257	+--
MZB1|ENSG00000170476	ad	control	31.00	-1.016	0.3095	?-?
PPP4R2P1|ENSG00000250848	ad	control	31.00	0.018	0.9857	?+?
GTF2H5|ENSG00000272047	ad	control	176.00	2.285	0.02233	+++
GLUD2|ENSG00000182890	ad	control	176.00	0.267	0.7894	+-+
NOS2P3|ENSG00000230528	ad	control	31.00	-0.413	0.6795	?-?
TUBB6|ENSG00000176014	ad	control	176.00	-0.711	0.477	---
LINC01779|ENSG00000225342	ad	control	70.00	0.799	0.4241	+-?
H3-3B|ENSG00000132475	ad	control	176.00	1.070	0.2848	+++
FAM76A|ENSG00000009780	ad	control	176.00	0.471	0.6375	+-+
USP31|ENSG00000103404	ad	control	70.00	1.557	0.1196	-+?
SEPTIN7P3|ENSG00000226102	ad	control	137.00	0.906	0.3651	?++
EARS2|ENSG00000103356	ad	control	176.00	-1.517	0.1293	---
MRPL37P1|ENSG00000266946	ad	control	31.00	0.803	0.4219	?+?
LETM2|ENSG00000165046	ad	control	176.00	-1.596	0.1106	---
LINC02318|ENSG00000258390	ad	control	31.00	0.525	0.5994	?+?
GABBR2|ENSG00000136928	ad	control	176.00	0.315	0.7527	+-+
SRRM2-AS1|ENSG00000205913	ad	control	176.00	0.032	0.9746	+--
C4A|ENSG00000244207	ad	control	176.00	-1.973	0.0485	---
MGAT4A|ENSG00000071073	ad	control	176.00	-0.578	0.5633	-++
C18orf32|ENSG00000177576	ad	control	176.00	1.456	0.1453	+++
PLSCR1|ENSG00000188313	ad	control	176.00	0.414	0.6791	+-+
FTH1P12|ENSG00000213362	ad	control	31.00	0.027	0.9786	?+?
ZZEF1|ENSG00000074755	ad	control	176.00	0.241	0.8097	++-
PFDN4|ENSG00000101132	ad	control	176.00	1.301	0.1931	+-+
RXFP1|ENSG00000171509	ad	control	176.00	0.959	0.3378	+-+
ELL|ENSG00000105656	ad	control	176.00	-1.132	0.2575	---
PRDM5|ENSG00000138738	ad	control	176.00	-0.386	0.6997	--+
ZNF696|ENSG00000185730	ad	control	176.00	0.019	0.9845	++-
RPL10P4|ENSG00000238003	ad	control	31.00	-0.009	0.9925	?-?
PRR23C|ENSG00000233701	ad	control	106.00	-0.020	0.984	??-
PCK2|ENSG00000285241	ad	control	176.00	-1.684	0.0921	---
RBM38-AS1|ENSG00000218018	ad	control	137.00	-1.097	0.2725	?+-
ARRDC3-AS1|ENSG00000281357	ad	control	176.00	0.037	0.9701	+-+
RPL21P88|ENSG00000238263	ad	control	31.00	-0.009	0.9925	?-?
SELPLG|ENSG00000110876	ad	control	176.00	-1.435	0.1513	-+-
TBX3-AS1|ENSG00000257817	ad	control	31.00	-0.175	0.861	?-?
LINC03015|ENSG00000242474	ad	control	31.00	3.515	0.00044	?+?
LINC02983|ENSG00000234432	ad	control	70.00	-1.284	0.199	--?
EIF3EP3|ENSG00000277998	ad	control	31.00	0.616	0.5381	?+?
BECN1P2|ENSG00000219669	ad	control	106.00	-0.107	0.915	??-
PUS10|ENSG00000162927	ad	control	176.00	1.371	0.1704	+-+
LOC102723663|ENSG00000285906	ad	control	31.00	-1.353	0.1762	?-?
RPL26P37|ENSG00000235175	ad	control	31.00	0.214	0.8307	?+?
RPL21P60|ENSG00000240729	ad	control	137.00	-0.025	0.9803	?-0
PSPC1P1|ENSG00000227879	ad	control	137.00	-0.769	0.4418	?-+
PLOD3|ENSG00000106397	ad	control	176.00	-1.405	0.1601	-+-
Metazoa_SRP|ENSG00000278250	ad	control	31.00	0.564	0.5726	?+?
RNF138|ENSG00000134758	ad	control	176.00	0.924	0.3554	-++
MTRFR|ENSG00000130921	ad	control	176.00	-0.619	0.5358	--+
UPF3AP3|ENSG00000234709	ad	control	31.00	0.523	0.6009	?+?
SART1|ENSG00000175467	ad	control	176.00	0.196	0.8446	-+-
N4BP2L2|ENSG00000244754	ad	control	176.00	1.453	0.1462	+++
LINC02568|ENSG00000259459	ad	control	31.00	-1.783	0.07453	?-?
GATA2|ENSG00000179348	ad	control	70.00	-0.611	0.541	-+?
EEF2K|ENSG00000103319	ad	control	176.00	-1.361	0.1734	--+
GRB10|ENSG00000106070	ad	control	176.00	1.751	0.07987	+++
IGHJ3P|ENSG00000237111	ad	control	31.00	-0.077	0.9383	?-?
KLHL23|ENSG00000213160	ad	control	70.00	-2.060	0.03936	--?
MTARC1|ENSG00000186205	ad	control	70.00	-1.535	0.1247	--?
PTCHD3P3|ENSG00000219700	ad	control	106.00	0.436	0.663	??+
HSPD1P1|ENSG00000213430	ad	control	31.00	-0.004	0.9964	?-?
NOTCH4|ENSG00000206312	ad	control	176.00	-0.103	0.9181	-+-
RPS10P2|ENSG00000213950	ad	control	137.00	0.639	0.5228	?++
HSDL2-AS1|ENSG00000230185	ad	control	137.00	0.837	0.4027	?-+
LOC100507250|ENSG00000247363	ad	control	31.00	1.200	0.23	?+?
BOLA2-SMG1P6|ENSG00000261740	ad	control	176.00	0.889	0.3739	+-+
USP27X|ENSG00000273820	ad	control	70.00	0.954	0.3399	+-?
ZAP70|ENSG00000115085	ad	control	31.00	-0.004	0.9967	?-?
CYP2G2P|ENSG00000268101	ad	control	106.00	0.148	0.882	??+
EIF1AY|ENSG00000198692	ad	control	137.00	0.255	0.799	?++
LINC02716|ENSG00000205106	ad	control	70.00	-1.110	0.267	--?
NAV2-IT1|ENSG00000255270	ad	control	31.00	0.198	0.8432	?+?
RPS26P31|ENSG00000235459	ad	control	31.00	1.442	0.1493	?+?
DPY19L2P1|ENSG00000189212	ad	control	176.00	1.164	0.2444	+-+
TSPAN5|ENSG00000168785	ad	control	70.00	1.414	0.1573	++?
SLCO3A1|ENSG00000176463	ad	control	176.00	-0.006	0.9948	-+-
GPRASP3|ENSG00000198908	ad	control	70.00	1.475	0.1403	++?
TTC9-DT|ENSG00000245466	ad	control	137.00	0.303	0.762	?-+
CYTH1|ENSG00000108669	ad	control	176.00	0.781	0.435	++-
PTP4A2|ENSG00000184007	ad	control	176.00	0.463	0.6435	++-
BCL2L2|ENSG00000129473	ad	control	70.00	2.512	0.012	++?
PLB1|ENSG00000163803	ad	control	176.00	0.082	0.935	+-+
SUPT3H|ENSG00000196284	ad	control	176.00	2.804	0.005048	+++
PPIL4|ENSG00000131013	ad	control	176.00	1.238	0.2159	+++
C19orf25|ENSG00000119559	ad	control	176.00	-2.187	0.02871	---
TTF2|ENSG00000116830	ad	control	70.00	-0.669	0.5037	-+?
INCA1|ENSG00000196388	ad	control	31.00	-1.402	0.161	?-?
ZNF99|ENSG00000213973	ad	control	70.00	2.415	0.01573	+-?
RPL21P131|ENSG00000232429	ad	control	31.00	0.351	0.7258	?+?
ZNF571-AS1|ENSG00000267470	ad	control	176.00	1.589	0.112	+++
PPP1CB-DT|ENSG00000226833	ad	control	137.00	0.510	0.61	?-+
LINC02150|ENSG00000248150	ad	control	31.00	0.224	0.8228	?+?
CLDN10-AS1|ENSG00000223392	ad	control	106.00	-0.108	0.914	??-
SLC7A6|ENSG00000103064	ad	control	176.00	-0.729	0.4662	---
GTF3C3|ENSG00000119041	ad	control	176.00	-0.475	0.6345	+-+
FJX1|ENSG00000179431	ad	control	176.00	-1.319	0.187	+--
RGS5-AS1|ENSG00000232892	ad	control	137.00	0.773	0.4393	?-+
CHP1|ENSG00000187446	ad	control	70.00	-0.441	0.6589	+-?
ZNF311|ENSG00000223687	ad	control	31.00	2.226	0.02601	?+?
SSU72|ENSG00000160075	ad	control	176.00	-0.277	0.782	+--
PDCD6IPP2|ENSG00000261377	ad	control	176.00	0.439	0.6607	++-
ZBTB45P1|ENSG00000225108	ad	control	39.00	2.349	0.01884	+??
ENHO|ENSG00000168913	ad	control	176.00	0.482	0.6295	+--
SLC25A5|ENSG00000005022	ad	control	70.00	0.121	0.9035	+-?
MIR762|ENSG00000211591	ad	control	31.00	-0.733	0.4638	?-?
TRPV1|ENSG00000196689	ad	control	176.00	0.298	0.7654	++-
OPTC|ENSG00000188770	ad	control	31.00	0.201	0.8403	?+?
ZNF669|ENSG00000188295	ad	control	176.00	1.028	0.3039	+-+
YPEL2|ENSG00000175155	ad	control	176.00	0.516	0.6058	-++
TTL|ENSG00000114999	ad	control	176.00	0.615	0.5384	-+-
CCT4P2|ENSG00000225569	ad	control	137.00	-0.434	0.6641	?--
SERPINE3|ENSG00000253309	ad	control	31.00	0.688	0.4915	?+?
RNU4-2|ENSG00000202538	ad	control	137.00	1.350	0.1772	?++
LINC01535|ENSG00000226686	ad	control	176.00	-0.136	0.892	+--
RGS10|ENSG00000148908	ad	control	176.00	-0.831	0.4058	-+-
LINC01783|ENSG00000291392	ad	control	31.00	0.010	0.992	?+?
LINC03092|ENSG00000267327	ad	control	31.00	0.652	0.5147	?+?
FBXL8|ENSG00000135722	ad	control	70.00	0.169	0.866	+-?
LOC155060|ENSG00000290600	ad	control	106.00	-0.152	0.879	??-
ALDH1A3|ENSG00000184254	ad	control	70.00	2.493	0.01268	+-?
ENPP7P8|ENSG00000255319	ad	control	137.00	0.549	0.5832	?++
RPSA|ENSG00000168028	ad	control	176.00	0.837	0.4028	-++
IRF9|ENSG00000213928	ad	control	176.00	0.127	0.8991	+--
PLA2G4B|ENSG00000243708	ad	control	70.00	-1.046	0.2955	--?
LOC124906712|ENSG00000246792	ad	control	31.00	-0.984	0.325	?-?
DNAJC27|ENSG00000115137	ad	control	70.00	0.373	0.709	+-?
LOC100240735|ENSG00000291180	ad	control	106.00	0.291	0.771	??+
LRRCC1|ENSG00000133739	ad	control	176.00	1.383	0.1666	++-
SPRED3|ENSG00000188766	ad	control	176.00	1.634	0.1023	+-+
SRD5A3-AS1|ENSG00000249700	ad	control	176.00	1.959	0.05016	+++
RNF175|ENSG00000145428	ad	control	176.00	-0.346	0.7292	+-+
LINC02022|ENSG00000232746	ad	control	31.00	0.089	0.9294	?+?
CA7|ENSG00000168748	ad	control	176.00	-1.491	0.1359	---
PSORS1C3|ENSG00000204528	ad	control	31.00	-0.148	0.8826	?-?
GPN2|ENSG00000142751	ad	control	176.00	-1.620	0.1052	---
NANOS1|ENSG00000188613	ad	control	176.00	-1.647	0.09962	---
TMEM39A|ENSG00000176142	ad	control	176.00	-0.730	0.4651	-+-
BPIFB5P|ENSG00000233146	ad	control	106.00	0.122	0.903	??+
GSTA9P|ENSG00000243236	ad	control	106.00	0.080	0.936	??+
CGGBP1|ENSG00000163320	ad	control	176.00	0.476	0.6342	-++
AMOTL1|ENSG00000166025	ad	control	176.00	1.169	0.2423	-++
AP1AR-DT|ENSG00000260526	ad	control	176.00	1.556	0.1198	+-+
PRRT1|ENSG00000229071	ad	control	176.00	-1.155	0.2482	+--
KRT18P37|ENSG00000253943	ad	control	31.00	0.074	0.9408	?+?
RAB14|ENSG00000119396	ad	control	176.00	-0.397	0.6917	--+
KDM3B|ENSG00000120733	ad	control	176.00	0.764	0.4448	-++
DPH6-DT|ENSG00000248079	ad	control	176.00	0.755	0.4505	-++
MYH4|ENSG00000264424	ad	control	31.00	-0.435	0.6635	?-?
HTT|ENSG00000197386	ad	control	70.00	0.227	0.8205	+-?
KCNC4-DT|ENSG00000224965	ad	control	137.00	-0.955	0.3394	?--
DNM1P28|ENSG00000261792	ad	control	106.00	-0.262	0.793	??-
EMP3|ENSG00000142227	ad	control	176.00	-2.080	0.03757	-+-
SYTL1|ENSG00000142765	ad	control	70.00	-0.660	0.5092	-+?
SHANK2-AS3|ENSG00000171671	ad	control	106.00	0.220	0.826	??+
RNY1P11|ENSG00000200629	ad	control	31.00	-0.008	0.9936	?-?
ADRA2B|ENSG00000274286	ad	control	31.00	0.911	0.3625	?+?
LOC441666|ENSG00000291065	ad	control	106.00	-0.009	0.993	??-
SNHG21|ENSG00000250988	ad	control	176.00	0.234	0.8152	+-+
CTAGE6|ENSG00000271321	ad	control	31.00	-0.011	0.9916	?-?
SMPD4P1|ENSG00000223553	ad	control	31.00	-1.325	0.185	?-?
ZBED3-AS1|ENSG00000250802	ad	control	176.00	-0.284	0.7766	++-
HLA-C|ENSG00000225691	ad	control	176.00	-0.200	0.8418	+--
CPOX|ENSG00000080819	ad	control	176.00	1.009	0.3128	++-
PCYT1A|ENSG00000161217	ad	control	176.00	-1.248	0.2121	-+-
SRD5A2|ENSG00000277893	ad	control	31.00	-0.527	0.5985	?-?
NBPF14|ENSG00000270629	ad	control	176.00	-0.233	0.8158	-+-
PAQR8|ENSG00000170915	ad	control	176.00	-0.928	0.3534	-+-
IL32|ENSG00000008517	ad	control	176.00	-0.446	0.6559	-+-
TSPAN7|ENSG00000156298	ad	control	176.00	0.980	0.3269	+-+
RGS4|ENSG00000117152	ad	control	70.00	0.840	0.4007	+-?
PLPPR5|ENSG00000117598	ad	control	176.00	0.725	0.4685	+-+
NRN1L|ENSG00000188038	ad	control	31.00	0.683	0.4949	?+?
SNRPCP1|ENSG00000238001	ad	control	31.00	-0.051	0.9591	?-?
SH3RF2|ENSG00000156463	ad	control	176.00	-0.423	0.672	+-+
GARRE1|ENSG00000166398	ad	control	176.00	-0.129	0.8971	-+-
LINC01547|ENSG00000183250	ad	control	70.00	0.675	0.4997	+-?
ERCC4|ENSG00000175595	ad	control	176.00	-0.598	0.5499	-++
ATP8B4|ENSG00000104043	ad	control	70.00	-1.346	0.1783	--?
C1QTNF8|ENSG00000184471	ad	control	31.00	-0.247	0.8049	?-?
XIST|ENSG00000229807	ad	control	176.00	0.470	0.6382	+--
INMT-MINDY4|ENSG00000254959	ad	control	106.00	0.228	0.82	??+
RNASE2|ENSG00000169385	ad	control	137.00	-0.710	0.4776	?-+
TGFB2-AS1|ENSG00000232480	ad	control	31.00	0.157	0.8755	?+?
DHRS3|ENSG00000162496	ad	control	176.00	-1.873	0.06109	---
BCL10|ENSG00000142867	ad	control	176.00	-1.065	0.2868	--+
C18orf54|ENSG00000166845	ad	control	176.00	0.270	0.7872	-++
PTTG1|ENSG00000164611	ad	control	70.00	-1.475	0.1403	+-?
SLFN11|ENSG00000172716	ad	control	176.00	-0.568	0.5702	-++
GABRA4|ENSG00000109158	ad	control	176.00	0.849	0.396	+-+
OCEL1|ENSG00000099330	ad	control	176.00	0.457	0.6478	++-
ARPIN-AP3S2|ENSG00000250021	ad	control	176.00	0.360	0.7192	--+
LCN9|ENSG00000148386	ad	control	31.00	-1.017	0.3091	?-?
SANBR|ENSG00000162929	ad	control	176.00	1.204	0.2285	++-
LINC01764|ENSG00000267308	ad	control	31.00	-0.374	0.7087	?-?
RIT1|ENSG00000143622	ad	control	70.00	-0.912	0.3618	-+?
RN7SKP251|ENSG00000276309	ad	control	31.00	0.008	0.9936	?+?
RN7SL817P|ENSG00000241791	ad	control	31.00	-0.009	0.9925	?-?
PPP6R3|ENSG00000110075	ad	control	176.00	0.823	0.4104	-++
ATOH7|ENSG00000179774	ad	control	70.00	0.045	0.9641	+-?
ZDHHC14|ENSG00000175048	ad	control	176.00	-1.610	0.1074	+--
TPD52|ENSG00000076554	ad	control	70.00	3.199	0.001379	++?
IL3RA|ENSG00000185291	ad	control	176.00	-0.296	0.7672	-+-
PTPRZ1|ENSG00000106278	ad	control	176.00	-0.892	0.3722	+--
NIPAL4|ENSG00000172548	ad	control	70.00	1.944	0.05195	++?
MAN1B1|ENSG00000177239	ad	control	70.00	-0.143	0.886	+-?
FAM193A|ENSG00000125386	ad	control	176.00	0.779	0.4357	++-
SLC12A5|ENSG00000124140	ad	control	70.00	0.833	0.4049	+-?
ANKRD18CP|ENSG00000159712	ad	control	70.00	-0.854	0.3931	+-?
FAM72C|ENSG00000263513	ad	control	31.00	0.326	0.7448	?+?
COX3|ENSG00000198938	ad	control	70.00	3.375	0.0007373	++?
LINC01011|ENSG00000244041	ad	control	176.00	0.944	0.3449	+++
FDPSP4|ENSG00000254793	ad	control	31.00	-1.529	0.1261	?-?
CCDC168|ENSG00000175820	ad	control	70.00	0.635	0.5252	++?
YTHDF1P1|ENSG00000251389	ad	control	31.00	-0.085	0.9326	?-?
IGBP1P1|ENSG00000226677	ad	control	31.00	0.262	0.7934	?+?
SIRT6|ENSG00000077463	ad	control	176.00	-0.731	0.465	+--
ING4|ENSG00000111653	ad	control	176.00	-0.552	0.5811	-++
RPL21P35|ENSG00000231494	ad	control	31.00	-0.009	0.9932	?-?
RPL5P1|ENSG00000241061	ad	control	137.00	0.282	0.7782	?+-
FCER1A|ENSG00000179639	ad	control	31.00	1.796	0.07248	?+?
RNU1-146P|ENSG00000200885	ad	control	31.00	0.023	0.9818	?+?
SOST|ENSG00000167941	ad	control	31.00	-0.154	0.8778	?-?
FMR1-AS1|ENSG00000268066	ad	control	31.00	-0.059	0.9528	?-?
HMGN2P20|ENSG00000232963	ad	control	106.00	0.203	0.839	??+
RNU4ATAC18P|ENSG00000251988	ad	control	31.00	0.829	0.4071	?+?
RNF222|ENSG00000189051	ad	control	106.00	0.167	0.867	??+
MCOLN2|ENSG00000153898	ad	control	31.00	-0.031	0.9753	?-?
LINP1|ENSG00000223784	ad	control	31.00	-0.011	0.9916	?-?
RNU6ATAC8P|ENSG00000221387	ad	control	31.00	-0.011	0.9916	?-?
FBXW11P1|ENSG00000230870	ad	control	31.00	0.269	0.7883	?+?
CEP170B|ENSG00000099814	ad	control	176.00	0.847	0.3972	+--
SEC11A|ENSG00000140612	ad	control	176.00	-0.872	0.3833	-+-
XIAP|ENSG00000101966	ad	control	176.00	0.019	0.9846	--+
TRNA|ENSG00000210127	ad	control	31.00	0.609	0.5426	?+?
LENG9|ENSG00000278312	ad	control	70.00	-2.382	0.01722	--?
IP6K3|ENSG00000161896	ad	control	176.00	0.068	0.9455	-+-
TAP1|ENSG00000224212	ad	control	70.00	-0.624	0.5326	--?
LNX1-AS1|ENSG00000250930	ad	control	106.00	0.634	0.526	??+
TRPV5|ENSG00000127412	ad	control	137.00	0.134	0.8933	?+-
RPS3P7|ENSG00000243101	ad	control	137.00	-0.719	0.472	?+-
FEM1AP2|ENSG00000265296	ad	control	31.00	-0.877	0.3803	?-?
CISD2|ENSG00000145354	ad	control	176.00	1.211	0.2258	+-+
CASQ1|ENSG00000143318	ad	control	176.00	0.810	0.4181	+-+
LINC01974|ENSG00000262031	ad	control	31.00	-0.106	0.9155	?-?
HSPE1-MOB4|ENSG00000270757	ad	control	137.00	0.111	0.9118	?+-
CMPK2|ENSG00000134326	ad	control	176.00	1.651	0.0987	+-+
GHR|ENSG00000112964	ad	control	70.00	0.309	0.7576	+-?
LOC124900183|ENSG00000201863	ad	control	31.00	-0.551	0.5815	?-?
PIK3R5-DT|ENSG00000266389	ad	control	137.00	-1.001	0.3168	?--
SWSAP1|ENSG00000173928	ad	control	137.00	-0.896	0.3702	?--
TMEM35B|ENSG00000243749	ad	control	176.00	-0.254	0.7995	--+
SEPTIN7P4|ENSG00000240651	ad	control	106.00	0.102	0.919	??+
LINC01091|ENSG00000249464	ad	control	31.00	-0.530	0.5964	?-?
LINC02237|ENSG00000253434	ad	control	31.00	-0.009	0.9925	?-?
NPEPPSP1|ENSG00000274487	ad	control	70.00	3.910	9.23e-05	++?
HOXC10|ENSG00000180818	ad	control	31.00	0.553	0.5802	?+?
ZNF546|ENSG00000281526	ad	control	176.00	1.537	0.1242	+++
PTP4A3|ENSG00000291470	ad	control	70.00	-0.737	0.4612	-+?
VIM-AS1|ENSG00000229124	ad	control	137.00	0.623	0.5331	?++
KIR2DL3|ENSG00000284504	ad	control	31.00	0.132	0.8952	?+?
LRG1|ENSG00000171236	ad	control	31.00	0.185	0.8533	?+?
PPP1R15B|ENSG00000158615	ad	control	70.00	-0.634	0.526	-+?
CDK20|ENSG00000156345	ad	control	176.00	0.816	0.4144	+-+
HGD|ENSG00000113924	ad	control	31.00	-1.446	0.1482	?-?
FAF2|ENSG00000113194	ad	control	176.00	-0.494	0.6214	--+
CEP43|ENSG00000213066	ad	control	176.00	1.403	0.1607	+-+
TRIM4|ENSG00000146833	ad	control	176.00	-0.192	0.848	-+-
TMEM40|ENSG00000088726	ad	control	31.00	-1.032	0.302	?-?
AADACL2-AS1|ENSG00000242908	ad	control	31.00	-0.009	0.9932	?-?
OMA1|ENSG00000162600	ad	control	176.00	1.598	0.11	+++
TAB3|ENSG00000157625	ad	control	70.00	1.218	0.2231	++?
LINC02471|ENSG00000223914	ad	control	31.00	0.174	0.8616	?+?
KMT2A|ENSG00000118058	ad	control	176.00	1.752	0.07972	+++
HCN3|ENSG00000143630	ad	control	176.00	-1.021	0.3072	+--
ERP27|ENSG00000139055	ad	control	31.00	-1.234	0.2172	?-?
LOC101930420|ENSG00000283544	ad	control	31.00	0.059	0.9527	?+?
ZNF532|ENSG00000074657	ad	control	176.00	-0.307	0.7585	-+-
FOXP1-DT|ENSG00000270562	ad	control	176.00	0.294	0.7687	+-+
GSEC|ENSG00000280832	ad	control	70.00	-1.605	0.1084	--?
SNORA31|ENSG00000199477	ad	control	137.00	1.006	0.3146	?++
RAB26|ENSG00000167964	ad	control	176.00	-0.981	0.3268	+--
HSD11B1|ENSG00000117594	ad	control	70.00	0.935	0.3497	-+?
SLC3A2|ENSG00000168003	ad	control	176.00	-1.477	0.1396	---
AGPAT2|ENSG00000169692	ad	control	176.00	-1.054	0.2919	---
BZW1|ENSG00000082153	ad	control	70.00	-1.562	0.1182	--?
LINC01506|ENSG00000234506	ad	control	31.00	-0.637	0.5242	?-?
KLHDC8B|ENSG00000185909	ad	control	176.00	-2.550	0.01078	---
RPL12P21|ENSG00000242683	ad	control	31.00	1.438	0.1504	?+?
LTN1|ENSG00000291534	ad	control	176.00	1.137	0.2556	+++
KCNQ3|ENSG00000184156	ad	control	176.00	0.640	0.5223	+-+
TEN1-CDK3|ENSG00000261408	ad	control	176.00	1.673	0.09425	+-+
ATG13|ENSG00000175224	ad	control	176.00	2.092	0.0364	+++
