MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
ZNF788P|ENSG00000214189	ad	control	101.0	-3.485	0.0004913	????---?	0.012257966985230236
TPM2|ENSG00000198467	ad	control	279.0	-2.909	0.003625	-----+++	0.04488244176013805
UQCRFS1|ENSG00000169021	ad	control	173.0	2.941	0.003275	+++++--?	0.041918619153674834
HMGB3|ENSG00000029993	ad	control	279.0	3.169	0.001532	+++++--+	0.02540057770075101
GPR137C|ENSG00000180998	ad	control	279.0	3.625	0.0002888	+++++--+	0.00852732510288066
FBLN1|ENSG00000077942	ad	control	279.0	-4.242	2.218e-05	--------	0.0017690361111111113
APOC2|ENSG00000234906	ad	control	142.0	-5.172	2.317e-07	------??	9.925059701492536e-05
ZGLP1|ENSG00000220201	ad	control	173.0	-3.362	0.0007739	----+--?	0.016513702602230482
CHURC1|ENSG00000258289	ad	control	173.0	3.413	0.0006417	++++-++?	0.01454722748815166
P4HA1|ENSG00000122884	ad	control	279.0	-4.114	3.883e-05	--------	0.0024254924078091107
ZNF814|ENSG00000204514	ad	control	279.0	-3.376	0.0007354	--------	0.01590503391107762
AKAP13|ENSG00000170776	ad	control	173.0	-4.739	2.143e-06	-------?	0.0004155682432432432
H2AC8|ENSG00000277075	ad	control	279.0	5.395	6.837e-08	++++++++	5.163734210526316e-05
CCNYL1|ENSG00000163249	ad	control	279.0	2.977	0.002911	++++++++	0.038835687732342014
ZNF114|ENSG00000178150	ad	control	173.0	-3.604	0.0003129	-------?	0.009007251755265797
NPNT|ENSG00000168743	ad	control	279.0	-4.658	3.193e-06	-----++-	0.0004900486631016043
SMO|ENSG00000128602	ad	control	173.0	-4.032	5.528e-05	-----++?	0.0030409904214559387
SLC2A12|ENSG00000146411	ad	control	279.0	-3.643	0.0002697	-------+	0.008202605932203389
PET100|ENSG00000229833	ad	control	279.0	3.647	0.0002658	+++++-++	0.008124025559105432
TRDN|ENSG00000186439	ad	control	173.0	-3.162	0.001568	-----++?	0.025788882521489972
TOP2B|ENSG00000077097	ad	control	173.0	4.326	1.522e-05	+++++++?	0.0014228469055374594
FZD8|ENSG00000177283	ad	control	279.0	-4.147	3.366e-05	--------	0.00227304
INAFM2|ENSG00000259330	ad	control	279.0	-4.263	2.019e-05	-------+	0.0016943070175438597
SDC3|ENSG00000162512	ad	control	279.0	-4.493	7.01e-06	--------	0.0008580689361702128
HDAC10|ENSG00000100429	ad	control	279.0	-3.755	0.0001733	----+---	0.006155067985166872
ZMYND15|ENSG00000141497	ad	control	173.0	-3.929	8.526e-05	+------?	0.003998368078175896
LMNB2|ENSG00000176619	ad	control	279.0	-2.895	0.003791	-----++-	0.046338032367972744
LEF1|ENSG00000138795	ad	control	173.0	-3.382	0.0007197	-----++?	0.015654545454545456
ZNF569|ENSG00000196437	ad	control	279.0	3.436	0.0005906	++++++++	0.013669532258064518
MIRLET7BHG|ENSG00000197182	ad	control	279.0	-3.63	0.0002835	--------	0.008466649323621228
ICA1|ENSG00000003147	ad	control	173.0	2.933	0.003362	+++++--?	0.042543827160493826
TMEM119|ENSG00000183160	ad	control	279.0	-2.955	0.003131	+--+----	0.0407711887477314
PNPLA2|ENSG00000177666	ad	control	279.0	-2.981	0.00287	----+-+-	0.038562265917603
LTBP3|ENSG00000168056	ad	control	173.0	-3.623	0.0002912	------+?	0.00858053388090349
UCHL5|ENSG00000116750	ad	control	279.0	4.179	2.933e-05	++++++-+	0.0020733275862068966
ACADVL|ENSG00000072778	ad	control	279.0	-3.679	0.0002337	--------	0.007411259668508287
RPAP3|ENSG00000005175	ad	control	173.0	3.231	0.001232	++++-++?	0.022030155763239877
HSF1|ENSG00000185122	ad	control	279.0	-3.156	0.001597	------+-	0.026131071835803873
ARHGAP30|ENSG00000186517	ad	control	279.0	-4.153	3.284e-05	+-------	0.002222896226415094
SDHC|ENSG00000143252	ad	control	279.0	2.954	0.003133	++++++++	0.04077873015873016
LCP1|ENSG00000136167	ad	control	173.0	-5.422	5.903e-08	-------?	4.671118918918919e-05
DNAJB14|ENSG00000164031	ad	control	279.0	2.974	0.002938	+++++--+	0.039037314814814816
SMG5|ENSG00000198952	ad	control	279.0	-2.9	0.003735	-----++-	0.04577049530315969
SMTN|ENSG00000183963	ad	control	279.0	-4.946	7.558e-07	------+-	0.00022595270833333333
OTX1|ENSG00000115507	ad	control	173.0	-4.26	2.048e-05	-------?	0.0017061942028985507
HAVCR2|ENSG00000135077	ad	control	279.0	-3.213	0.001315	---+----	0.02297048082775411
IQSEC3|ENSG00000262607	ad	control	173.0	3.061	0.002208	+++++--?	0.0322
SVIP|ENSG00000198168	ad	control	279.0	2.889	0.003861	+++++-++	0.047033404074702884
PIK3AP1|ENSG00000155629	ad	control	279.0	-3.533	0.0004106	--------	0.010921427247451345
NEMP2|ENSG00000189362	ad	control	279.0	2.951	0.003164	++++++++	0.041033348395842745
DNAJC6|ENSG00000116675	ad	control	279.0	2.887	0.003889	+++++--+	0.04730702496826068
TTLL7|ENSG00000137941	ad	control	173.0	3.493	0.0004775	-++++++?	0.012025828220858896
NCF4|ENSG00000100365	ad	control	173.0	-3.95	7.825e-05	------+?	0.003749207011686144
COL5A3|ENSG00000080573	ad	control	279.0	-4.398	1.092e-05	--------	0.0011438102189781022
LINC00943|ENSG00000189238	ad	control	62.0	-4.146	3.387e-05	?????--?	0.0022771803278688525
NOG|ENSG00000183691	ad	control	173.0	-3.632	0.0002808	----+--?	0.008438701570680628
SEMA3D|ENSG00000153993	ad	control	279.0	-3.644	0.0002683	-------+	0.008183007438894793
CARD9|ENSG00000187796	ad	control	173.0	-4.485	7.279e-06	-------?	0.0008668352697095436
ZNF84|ENSG00000198040	ad	control	173.0	3.33	0.0008684	-++-+++?	0.017701051136363635
ZNF503|ENSG00000165655	ad	control	173.0	-3.287	0.001013	-------?	0.019577845117845116
SLC1A5|ENSG00000105281	ad	control	279.0	-4.293	1.763e-05	--------	0.0015731521739130434
TXNDC9|ENSG00000115514	ad	control	279.0	3.313	0.000924	+++++--+	0.018462268615170495
BTK|ENSG00000010671	ad	control	279.0	-3.548	0.0003889	-------+	0.010549555765595464
DIS3|ENSG00000083520	ad	control	279.0	3.406	0.0006601	+++++-++	0.014823841940532084
GJC1|ENSG00000182963	ad	control	173.0	-4.038	5.383e-05	------+?	0.003011541910331384
INVS|ENSG00000119509	ad	control	279.0	-3.763	0.000168	-----++-	0.006043043478260869
ADRA1A|ENSG00000120907	ad	control	173.0	-3.485	0.0004929	-----+-?	0.012279713541666666
MFF|ENSG00000168958	ad	control	173.0	3.406	0.000659	+++++++?	0.014815223179326546
PITPNM2|ENSG00000090975	ad	control	173.0	-3.762	0.0001689	-------?	0.006043043478260869
BEX1|ENSG00000133169	ad	control	173.0	2.918	0.003521	+++++--?	0.04405
RBSN|ENSG00000131381	ad	control	279.0	3.855	0.0001158	++++++++	0.00484469387755102
RAC1|ENSG00000136238	ad	control	173.0	3.066	0.00217	+++++++?	0.03188888888888889
HMG20A|ENSG00000140382	ad	control	279.0	3.562	0.000368	++++++-+	0.010126174496644295
KYAT3|ENSG00000137944	ad	control	279.0	3.062	0.002197	++++---+	0.03208849872773537
TNFSF12|ENSG00000239697	ad	control	173.0	-3.306	0.0009454	------+?	0.018751195577055978
ITGAX|ENSG00000140678	ad	control	279.0	-3.823	0.000132	-----++-	0.005218181818181819
TMEFF1|ENSG00000241697	ad	control	173.0	4.884	1.042e-06	+++++++?	0.0002794897196261682
MORN3|ENSG00000139714	ad	control	279.0	3.469	0.000522	+++++--+	0.012685351397121084
INO80D|ENSG00000114933	ad	control	173.0	-3.839	0.0001235	-------?	0.005024532577903682
ANAPC5|ENSG00000089053	ad	control	279.0	3.54	0.0004005	+++++++-	0.010722341417910447
CLEC16A|ENSG00000038532	ad	control	279.0	-3.495	0.0004749	--------	0.011997913732394366
EIF4EBP1|ENSG00000187840	ad	control	279.0	-4.985	6.185e-07	--------	0.00019294510869565217
ARHGEF10L|ENSG00000074964	ad	control	279.0	-3.542	0.0003968	-----+--	0.010633202614379085
TESK1|ENSG00000107140	ad	control	279.0	-2.87	0.004111	------+-	0.04891612769485904
CNTNAP4|ENSG00000152910	ad	control	279.0	3.197	0.001391	+++++++-	0.023819630071599047
CBX2|ENSG00000173894	ad	control	173.0	-2.937	0.003313	-----++?	0.042178181818181816
ALK|ENSG00000171094	ad	control	173.0	-3.357	0.0007871	----+--?	0.016646845983787767
TCF3|ENSG00000071564	ad	control	173.0	-3.609	0.0003077	-----++?	0.008866455823293174
DSC2|ENSG00000134755	ad	control	173.0	-4.244	2.193e-05	-------?	0.0017629999999999998
GNB1L|ENSG00000185838	ad	control	279.0	-3.113	0.001851	-----+--	0.02895024523160763
WDFY4|ENSG00000128815	ad	control	279.0	-3.955	7.66e-05	+-------	0.003707284991568297
PDGFA|ENSG00000197461	ad	control	173.0	-3.356	0.0007894	-----++?	0.01666791483113069
NCOA7|ENSG00000111912	ad	control	173.0	2.976	0.002924	+++++++?	0.0389776126335346
HLA-DPB1|ENSG00000230708	ad	control	279.0	-2.95	0.003174	-----++-	0.0411258690744921
GOLGA5|ENSG00000066455	ad	control	173.0	3.273	0.001064	+++++++?	0.02015630363036304
DEF6|ENSG00000023892	ad	control	173.0	-3.589	0.0003316	-------?	0.009376275862068965
NRP2|ENSG00000118257	ad	control	173.0	-3.726	0.0001942	------+?	0.006603720379146919
NEPRO|ENSG00000163608	ad	control	279.0	5.014	5.344e-07	++++++++	0.00017428727272727272
ZFAND1|ENSG00000104231	ad	control	279.0	3.928	8.554e-05	++++++++	0.003998368078175896
LINC01003|ENSG00000261455	ad	control	279.0	3.064	0.002183	+++++--+	0.03198167432363451
ATOSB|ENSG00000005238	ad	control	279.0	-3.154	0.00161	--------	0.026253977272727276
TBX18|ENSG00000112837	ad	control	173.0	-4.768	1.862e-06	-----++?	0.0003965627737226277
PSD2|ENSG00000146005	ad	control	173.0	-3.652	0.0002602	-----++?	0.007986887700534758
IGFN1|ENSG00000163395	ad	control	134.0	-3.882	0.0001038	----?--?	0.004520576631259484
VPS41|ENSG00000006715	ad	control	279.0	3.272	0.001069	++++-+++	0.020184407894736845
SAMD4A|ENSG00000020577	ad	control	173.0	-3.273	0.001062	-----++?	0.020131704095112286
LZTR1|ENSG00000099949	ad	control	279.0	-4.472	7.752e-06	------+-	0.0008971064516129032
KCNJ14|ENSG00000182324	ad	control	173.0	-5.254	1.489e-07	----+--?	7.759249999999999e-05
BCAM|ENSG00000187244	ad	control	173.0	-3.404	0.0006633	------+?	0.014866734216679656
NFKB2|ENSG00000077150	ad	control	279.0	-4.24	2.232e-05	------+-	0.0017695690607734806
SNX21|ENSG00000124104	ad	control	279.0	-3.832	0.000127	-----+--	0.005091548117154812
CRACR2A|ENSG00000130038	ad	control	173.0	-3.714	0.0002041	-------?	0.006803333333333334
LRCH4|ENSG00000077454	ad	control	279.0	-4.79	1.67e-06	-----+--	0.0003852757575757576
LILRB1|ENSG00000276452	ad	control	173.0	-5.255	1.48e-07	-------?	7.759249999999999e-05
DHX36|ENSG00000281763	ad	control	279.0	4.104	4.061e-05	++++++++	0.0024903995726495726
FRG1CP|ENSG00000282826	ad	control	101.0	-3.043	0.002346	????---?	0.03371316316316317
C3orf62|ENSG00000188315	ad	control	279.0	-4.092	4.27e-05	-----++-	0.00256916142557652
FAM114A2|ENSG00000055147	ad	control	279.0	-3.189	0.001429	-------+	0.024325207591933566
SLC12A7|ENSG00000276482	ad	control	279.0	-5.252	1.508e-07	--------	7.759249999999999e-05
ATP5PD|ENSG00000167863	ad	control	279.0	3.264	0.001099	+++++--+	0.02060176355323318
GMPS|ENSG00000163655	ad	control	279.0	3.451	0.0005587	++++++-+	0.013229942244224422
DDR1|ENSG00000229767	ad	control	173.0	-3.487	0.0004876	-------?	0.012200627724498692
C1QTNF7|ENSG00000163145	ad	control	173.0	-2.863	0.004191	-------?	0.04949864197530864
AVL9|ENSG00000105778	ad	control	279.0	2.911	0.003606	+++++--+	0.04472292746113989
MUC12-AS1|ENSG00000227053	ad	control	62.0	-3.373	0.0007435	?????--?	0.01603063063063063
MFSD12|ENSG00000161091	ad	control	173.0	-4.318	1.577e-05	-------?	0.0014599967741935483
NEDD8|ENSG00000129559	ad	control	279.0	3.305	0.0009487	+++++--+	0.018795531034482758
STXBP6|ENSG00000168952	ad	control	279.0	3.207	0.001343	+++++--+	0.023317664851784634
MMADHC|ENSG00000168288	ad	control	173.0	3.111	0.001866	+++++--?	0.029089733840304183
ZNF362|ENSG00000160094	ad	control	279.0	-3.683	0.0002301	----+---	0.007345795328142381
GABRE|ENSG00000102287	ad	control	279.0	-3.218	0.001293	-------+	0.022752360515021462
MRI1|ENSG00000037757	ad	control	279.0	-3.356	0.0007909	----+---	0.01666791483113069
NKPD1|ENSG00000179846	ad	control	173.0	-2.879	0.003995	----+--?	0.04808603773584907
DHX57|ENSG00000163214	ad	control	279.0	3.828	0.0001292	++++++-+	0.00513578947368421
SPP1|ENSG00000118785	ad	control	111.0	-4.75	2.03e-06	-----???	0.00040926986301369867
SLC34A3|ENSG00000198569	ad	control	134.0	-3.313	0.0009244	----?--?	0.018462268615170495
DYNC2I2|ENSG00000119333	ad	control	279.0	-3.115	0.001838	-----++-	0.028793995633187772
NHEJ1|ENSG00000187736	ad	control	279.0	-3.255	0.001133	------+-	0.020965248226950353
BRI3|ENSG00000164713	ad	control	173.0	-3.077	0.002088	-----++?	0.031033454168824446
TPM3|ENSG00000143549	ad	control	279.0	3.614	0.0003016	++++++++	0.00874321897073663
SMAGP|ENSG00000170545	ad	control	134.0	-4.592	4.386e-06	----?--?	0.000629391
EPS15|ENSG00000085832	ad	control	173.0	3.543	0.0003962	+++++++?	0.010633202614379085
LRRN4|ENSG00000125872	ad	control	134.0	-3.966	7.302e-05	----?--?	0.0036070120481927715
GPSM3|ENSG00000233490	ad	control	279.0	-4.22	2.441e-05	--------	0.001861335092348285
NCALD|ENSG00000104490	ad	control	279.0	3.031	0.002439	+++++--+	0.034499408575653034
UTP15|ENSG00000164338	ad	control	279.0	3.149	0.001638	+++++--+	0.026544664031620552
APOC1|ENSG00000130208	ad	control	173.0	-4.102	4.105e-05	+------?	0.002501348195329087
MIR29B2CHG|ENSG00000203709	ad	control	173.0	-4.363	1.285e-05	-------?	0.0012673367697594504
VANGL1|ENSG00000173218	ad	control	173.0	-3.237	0.001209	-----+-?	0.021781732580037662
PEAR1|ENSG00000187800	ad	control	173.0	-3.478	0.0005059	-----++?	0.012420299401197606
LINC01414|ENSG00000253554	ad	control	134.0	3.458	0.0005451	++++?++?	0.013058739565943238
RPL23AP92|ENSG00000270723	ad	control	62.0	3.068	0.002158	?????++?	0.03177605128205128
KRBOX5|ENSG00000197302	ad	control	279.0	2.862	0.004207	+++++--+	0.04964675164473684
CD4|ENSG00000010610	ad	control	279.0	-2.864	0.00419	++-+----	0.04949864197530864
VPS33B|ENSG00000184056	ad	control	173.0	2.971	0.002965	+++++--?	0.03923259566620563
DDAH2|ENSG00000213722	ad	control	279.0	-4.173	3.002e-05	--------	0.002106537897310513
LCP2|ENSG00000043462	ad	control	279.0	-3.082	0.002058	+-------	0.030776678813118172
PCSK5|ENSG00000099139	ad	control	279.0	-4.785	1.711e-06	--------	0.0003852757575757576
CMKLR1|ENSG00000174600	ad	control	279.0	-4.213	2.517e-05	--------	0.0019009973684210528
ZNF467|ENSG00000181444	ad	control	173.0	-3.315	0.0009153	-----++?	0.01834435055865922
STXBP5L|ENSG00000145087	ad	control	279.0	2.869	0.004121	+++++--+	0.048949048800661706
GRIK1|ENSG00000171189	ad	control	173.0	3.503	0.0004602	+++++--?	0.011729786856127886
ILVBL|ENSG00000105135	ad	control	173.0	-3.702	0.0002139	------+?	0.00703888
TGFB2|ENSG00000092969	ad	control	173.0	-3.552	0.000383	-------?	0.010428937381404175
LOC105372791|ENSG00000225555	ad	control	62.0	-3.39	0.0006977	?????--?	0.015308860856269113
NTN4|ENSG00000074527	ad	control	173.0	3.138	0.001701	+++++--?	0.02725778894472362
CLEC4G|ENSG00000182566	ad	control	62.0	-2.99	0.002793	?????--?	0.03787803495512518
ZNF486|ENSG00000256229	ad	control	279.0	-3.803	0.0001428	-------+	0.005447298013245032
PCDHA13|ENSG00000239389	ad	control	173.0	-2.968	0.002996	-------?	0.039533425287356316
TRIM56|ENSG00000169871	ad	control	279.0	-2.99	0.00279	-----++-	0.037859574468085105
NEDD4|ENSG00000069869	ad	control	279.0	-3.296	0.0009805	-------+	0.0191691757493188
YIF1A|ENSG00000174851	ad	control	279.0	-3.124	0.001786	--------	0.028319447513812157
LRRIQ3|ENSG00000162620	ad	control	62.0	3.112	0.001859	?????++?	0.029012126155519305
PSMC5|ENSG00000087191	ad	control	279.0	4.484	7.31e-06	+++++++-	0.0008669297520661157
AP5Z1|ENSG00000242802	ad	control	279.0	-3.243	0.001181	--------	0.021575238701464033
FAM131B|ENSG00000159784	ad	control	173.0	3.347	0.000818	+++++-+?	0.016999710354815352
LIPH|ENSG00000163898	ad	control	173.0	-4.734	2.201e-06	-------?	0.00041615
MARCHF3|ENSG00000173926	ad	control	173.0	-3.043	0.002344	------+?	0.03370380761523046
TNFSF13|ENSG00000161955	ad	control	173.0	-3.649	0.0002635	-------?	0.008070917822838848
CLN3|ENSG00000188603	ad	control	279.0	-4.352	1.351e-05	-----+--	0.0013074444444444444
SIN3A|ENSG00000169375	ad	control	279.0	3.383	0.0007169	++-+++++	0.015610796661608499
PTPRD-AS1|ENSG00000225706	ad	control	279.0	2.95	0.003182	+++++++-	0.04121092057761733
KCNQ1|ENSG00000282076	ad	control	173.0	-3.725	0.0001953	-------?	0.006624380165289256
RFNG|ENSG00000169733	ad	control	279.0	-3.146	0.001657	------+-	0.026701796743402582
TATDN1|ENSG00000291730	ad	control	279.0	3.692	0.0002226	+++++++-	0.007194348314606741
FMOD|ENSG00000122176	ad	control	173.0	-3.147	0.001649	-------?	0.026647691441441444
PHC3|ENSG00000173889	ad	control	279.0	-2.98	0.002879	----+--+	0.038615032679738565
UNC13C|ENSG00000137766	ad	control	279.0	3.831	0.0001278	+++++--+	0.005108440111420613
RPL23AP5|ENSG00000236829	ad	control	101.0	3.507	0.0004537	????+++?	0.011595004452359751
S1PR3|ENSG00000213694	ad	control	279.0	-3.165	0.001553	-----+--	0.0255861653272101
MED25|ENSG00000104973	ad	control	173.0	-3.556	0.0003767	-------?	0.010296466666666665
KYAT1|ENSG00000286112	ad	control	279.0	-3.149	0.001636	-----++-	0.026544664031620552
ST6GALNAC4|ENSG00000136840	ad	control	173.0	-3.889	0.0001005	----+--?	0.0044374615384615386
GNB1|ENSG00000078369	ad	control	173.0	3.156	0.001602	+++++--?	0.026197948717948717
PRR5|ENSG00000186654	ad	control	173.0	-4.67	3.018e-06	-------?	0.0004707423913043479
PRR29|ENSG00000224383	ad	control	173.0	-2.914	0.003568	----+--?	0.04440659150043365
MRC2|ENSG00000011028	ad	control	279.0	-3.739	0.0001848	--------	0.006382382671480145
TCP11L1|ENSG00000176148	ad	control	279.0	3.453	0.000555	+++++++-	0.013174937965260546
LRRC58|ENSG00000163428	ad	control	279.0	-3.21	0.001328	-------+	0.023141226472374016
RCN1|ENSG00000049449	ad	control	173.0	-3.063	0.002193	+--+---?	0.032046384928716906
LOC100129931|ENSG00000245748	ad	control	101.0	-3.323	0.0008895	????---?	0.017988028169014084
GPRASP2|ENSG00000158301	ad	control	173.0	2.98	0.002882	+++++--?	0.038615032679738565
GEM|ENSG00000164949	ad	control	173.0	-5.218	1.805e-07	-----++?	8.780254237288136e-05
LRFN4|ENSG00000173621	ad	control	279.0	-3.007	0.002636	----+---	0.03640673724735322
SLC27A1|ENSG00000130304	ad	control	279.0	-3.406	0.0006592	------+-	0.014815223179326546
ARNT|ENSG00000143437	ad	control	173.0	3.054	0.002258	++-++++?	0.03277719919110213
CDC42BPG|ENSG00000171219	ad	control	62.0	6.648	2.975e-11	?????++?	2.1345625e-07
NME4|ENSG00000103202	ad	control	279.0	-3.768	0.0001643	--------	0.00596772040302267
RAD52|ENSG00000002016	ad	control	279.0	-3.444	0.0005732	-----++-	0.01339644951140065
BCAR1|ENSG00000050820	ad	control	279.0	-3.734	0.0001887	-----++-	0.00647291169451074
LOC124905564|ENSG00000292228	ad	control	101.0	3.514	0.0004412	????+++?	0.011387086330935253
ADAP2|ENSG00000184060	ad	control	279.0	-4.482	7.411e-06	--------	0.0008717036885245901
GPR34|ENSG00000171659	ad	control	279.0	-3.255	0.001135	---+----	0.020988724226804124
CHD8|ENSG00000100888	ad	control	279.0	3.545	0.0003931	++++++++	0.010593399061032864
MAP3K13|ENSG00000073803	ad	control	279.0	2.931	0.003382	+++++--+	0.04275920704845815
LOC101927480|ENSG00000245694	ad	control	62.0	4.078	4.548e-05	?????++?	0.002659843813387424
RAB4B|ENSG00000167578	ad	control	173.0	4.866	1.141e-06	+++++-+?	0.00029769727272727276
NR2F1|ENSG00000175745	ad	control	173.0	-5.54	3.022e-08	-------?	2.9503599999999997e-05
SLC22A3|ENSG00000146477	ad	control	173.0	-4.382	1.174e-05	-------?	0.0012054
NINJ1|ENSG00000131669	ad	control	279.0	-4.237	2.269e-05	--------	0.0017890192307692307
PLAAT1|ENSG00000127252	ad	control	279.0	3.223	0.001271	+++++--+	0.02255887445887446
ANO8|ENSG00000074855	ad	control	279.0	-4.31	1.631e-05	--------	0.0014904018987341773
TMEM106A|ENSG00000184988	ad	control	279.0	-3.217	0.001294	------+-	0.022756004901960784
FAM204A|ENSG00000165669	ad	control	279.0	3.12	0.00181	++++++++	0.028526633717737507
ALOX15P1|ENSG00000274114	ad	control	62.0	-3.111	0.001863	?????--?	0.02905875
TRIM23|ENSG00000113595	ad	control	279.0	2.87	0.004109	+++++-++	0.04891612769485904
TSPO|ENSG00000100300	ad	control	279.0	-3.216	0.0013	------+-	0.022847519902020816
TAF12|ENSG00000120656	ad	control	173.0	-3.036	0.002396	-------?	0.034126650124069485
SH2D1A|ENSG00000183918	ad	control	62.0	5.607	2.057e-08	?????++?	2.5667782608695653e-05
SLC25A5P3|ENSG00000213673	ad	control	62.0	3.41	0.0006498	?????++?	0.014696028368794327
PTPDC1|ENSG00000158079	ad	control	173.0	3.838	0.0001238	-++++++?	0.005025544554455445
MRGPRF|ENSG00000172935	ad	control	173.0	-3.492	0.0004801	-----++?	0.012065560420315237
TLDC2|ENSG00000101342	ad	control	279.0	-3.154	0.00161	--------	0.026253977272727276
TYROBP|ENSG00000011600	ad	control	279.0	-3.98	6.88e-05	+-------	0.0034824691358024693
RAB3IL1|ENSG00000167994	ad	control	279.0	-4.246	2.179e-05	-----++-	0.0017606966292134831
CROCC|ENSG00000058453	ad	control	279.0	-4.163	3.142e-05	-----++-	0.002165232613908873
SLC46A1|ENSG00000076351	ad	control	279.0	-3.789	0.000151	---+----	0.005657571801566581
HRH3|ENSG00000101180	ad	control	279.0	-3.293	0.0009911	-----+--	0.019297537313432835
CANT1|ENSG00000171302	ad	control	279.0	-3.694	0.0002209	---+----	0.007179875424688562
HLA-DMB|ENSG00000241674	ad	control	279.0	-3.175	0.001498	+-------	0.02501023851076207
CD276|ENSG00000103855	ad	control	279.0	-4.154	3.272e-05	--------	0.0022200094562647757
ACAP2|ENSG00000114331	ad	control	173.0	-3.497	0.0004712	------+?	0.011945679012345679
SRD5A3|ENSG00000128039	ad	control	173.0	3.105	0.0019	+++++-+?	0.029427562028047465
CARD14|ENSG00000141527	ad	control	173.0	-3.003	0.002672	-----++?	0.036762416107382546
USP15|ENSG00000135655	ad	control	279.0	2.877	0.00402	+++++--+	0.04826545378502719
CXCL16|ENSG00000161921	ad	control	279.0	-5.351	8.763e-08	--------	5.829288888888889e-05
GTF2H5|ENSG00000272047	ad	control	279.0	3.835	0.0001254	++++++++	0.005068985915492958
C18orf32|ENSG00000177576	ad	control	279.0	2.988	0.002807	++++++++	0.03803630783758263
C4A|ENSG00000244207	ad	control	279.0	-3.002	0.002682	--------	0.036864655172413795
ELL|ENSG00000105656	ad	control	279.0	-3.692	0.0002221	--------	0.007194348314606741
LINC03015|ENSG00000242474	ad	control	62.0	3.793	0.0001486	?????++?	0.005604231274638633
LINC02983|ENSG00000234432	ad	control	173.0	-3.96	7.497e-05	-------?	0.003665107142857143
PLOD3|ENSG00000106397	ad	control	279.0	-3.832	0.0001271	------+-	0.005091548117154812
EEF2K|ENSG00000103319	ad	control	279.0	-3.254	0.001137	-------+	0.02099864864864865
TSPAN5|ENSG00000168785	ad	control	173.0	4.288	1.804e-05	+++++++?	0.0015881840490797547
SUPT3H|ENSG00000196284	ad	control	279.0	3.866	0.0001108	++++++++	0.004683298969072164
C19orf25|ENSG00000119559	ad	control	279.0	-4.034	5.479e-05	--------	0.0030409904214559387
ALDH1A3|ENSG00000184254	ad	control	173.0	2.993	0.002763	+++++--?	0.037582037914691946
PLA2G4B|ENSG00000243708	ad	control	173.0	-3.841	0.0001227	-----+-?	0.005013314366998578
NANOS1|ENSG00000188613	ad	control	279.0	-4.296	1.738e-05	-----+--	0.0015685723270440252
EMP3|ENSG00000142227	ad	control	279.0	-4.244	2.2e-05	------+-	0.0017636871508379887
DHRS3|ENSG00000162496	ad	control	279.0	-3.5	0.0004659	--------	0.01183303539823009
RIT1|ENSG00000143622	ad	control	173.0	-2.959	0.00309	------+?	0.04042069279854148
ZDHHC14|ENSG00000175048	ad	control	279.0	-3.371	0.000748	----+---	0.016102097378277152
TPD52|ENSG00000076554	ad	control	173.0	4.273	1.929e-05	+++++++?	0.0016526059701492538
LENG9|ENSG00000278312	ad	control	173.0	-2.908	0.003641	-+-----?	0.044983512699096
CMPK2|ENSG00000134326	ad	control	279.0	3.148	0.001645	+++++--+	0.026613021420518603
SWSAP1|ENSG00000173928	ad	control	240.0	-2.972	0.002957	----?---	0.03921582833410245
NPEPPSP1|ENSG00000274487	ad	control	101.0	4.18	2.917e-05	????+++?	0.0020671086419753086
TAB3|ENSG00000157625	ad	control	173.0	3.995	6.476e-05	+++++++?	0.0033854499089253187
SLC3A2|ENSG00000168003	ad	control	279.0	-3.02	0.002526	--------	0.03532953216374269
KLHDC8B|ENSG00000185909	ad	control	279.0	-3.012	0.002598	+-------	0.03598581081081081
LTN1|ENSG00000291534	ad	control	279.0	3.792	0.0001494	++++++++	0.005619633027522936
NR1H3|ENSG00000025434	ad	control	279.0	-3.247	0.001165	-----+--	0.02139187460012796
NXPE1|ENSG00000095110	ad	control	72.0	-4.261	2.039e-05	----????	0.0017061020408163266
GRN|ENSG00000030582	ad	control	279.0	-3.571	0.0003558	------+-	0.009840394990366088
SIX5|ENSG00000177045	ad	control	173.0	-4.084	4.428e-05	------+?	0.0026129938524590162
LINC02298|ENSG00000257556	ad	control	62.0	-3.867	0.0001103	?????--?	0.004682855029585799
ACAN|ENSG00000157766	ad	control	173.0	-3.023	0.0025	-------?	0.0351027397260274
GRIPAP1|ENSG00000068400	ad	control	279.0	4.779	1.763e-06	++++++++	0.0003852757575757576
SPICE1|ENSG00000163611	ad	control	173.0	-3.183	0.001458	-------?	0.024614470588235297
DYNLT5|ENSG00000152760	ad	control	279.0	3.614	0.0003019	++++-+++	0.00874321897073663
MAP2K3|ENSG00000034152	ad	control	279.0	-3.065	0.00218	--------	0.03198167432363451
HDGF|ENSG00000143321	ad	control	173.0	-3.169	0.001532	-----++?	0.02540057770075101
GALNS|ENSG00000141012	ad	control	279.0	-3.178	0.001483	--------	0.024867755102040815
LRRC56|ENSG00000273831	ad	control	173.0	-2.963	0.003045	----+--?	0.04001442307692307
KDM6B|ENSG00000132510	ad	control	279.0	-3.626	0.0002875	----+---	0.008512360824742268
PXDC1|ENSG00000168994	ad	control	279.0	-3.088	0.002018	------+-	0.030450368033648787
