gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
DRD4|ENSG00000069696	0.383561111	0.217901683	31	Control	AD
PRKAR1A|ENSG00000108946	-0.006653012	0.968606179	31	Control	AD
SMPDL3A|ENSG00000172594	0.455202925	0.035158739	31	Control	AD
TMT1B|ENSG00000170439	0.645913448		31	Control	AD
	-0.331159623	0.29151988	31	Control	AD
CHI3L2|ENSG00000064886	0.815237943	0.006362816	31	Control	AD
SKAP2|ENSG00000005020	0.328979893	0.159923766	31	Control	AD
RALGPS1|ENSG00000136828	-0.147020548	0.501660785	31	Control	AD
SOCS3-DT|ENSG00000266970	0.452776869	0.069216599	31	Control	AD
RTN1|ENSG00000139970	0.332797655	0.291486033	31	Control	AD
RPLP0P9|ENSG00000229119	0.665681843	0.031876108	31	Control	AD
NPY5R|ENSG00000164129	-0.037837647	0.893791266	31	Control	AD
GRIA4|ENSG00000152578	-0.216315331	0.454091841	31	Control	AD
C1orf216|ENSG00000142686	-0.280941895	0.222534009	31	Control	AD
	0.151114006	0.631220645	31	Control	AD
PCDH19|ENSG00000165194	0.367733054	0.217393229	31	Control	AD
TTC3P1|ENSG00000215105	0.115238009	0.70733602	31	Control	AD
RAPGEF2|ENSG00000109756	-0.247871864	0.247531236	31	Control	AD
GYPC|ENSG00000136732	-0.114395192	0.653256854	31	Control	AD
RC3H2|ENSG00000056586	-0.034917046	0.869866756	31	Control	AD
NAPG|ENSG00000134265	0.022936074	0.922278147	31	Control	AD
HAP1|ENSG00000173805	0.769986313	0.013470363	31	Control	AD
NMNAT2|ENSG00000157064	0.271465418	0.389434117	31	Control	AD
DPP8|ENSG00000074603	0.070994857	0.793366127	31	Control	AD
CAMK4|ENSG00000152495	0.185316808	0.53876403	31	Control	AD
KLK7|ENSG00000169035	0.254672837	0.417946774	31	Control	AD
PIP5K1B|ENSG00000107242	0.165594203	0.570351259	31	Control	AD
SYNPR|ENSG00000163630	0.165289572	0.599902438	31	Control	AD
PFN2|ENSG00000070087	0.095948591	0.712688925	31	Control	AD
SIGIRR|ENSG00000185187	0.156915703	0.574654434	31	Control	AD
HLF|ENSG00000108924	-0.003847116	0.990149902	31	Control	AD
FAM20C|ENSG00000282147	0.437622594	0.037039653	31	Control	AD
MDK|ENSG00000110492	1.088826944	0.000342	31	Control	AD
TRIM47|ENSG00000132481	0.411604934	0.131083823	31	Control	AD
ZNF408|ENSG00000175213	-0.045722838	0.831619446	31	Control	AD
NPY1R|ENSG00000164128	-0.027749563	0.929603638	31	Control	AD
ZNF646|ENSG00000167395	-0.099361648	0.521375949	31	Control	AD
PTRH1|ENSG00000187024	0.298153133	0.261398915	31	Control	AD
HSPB7|ENSG00000173641	0.014891268	0.95902613	31	Control	AD
ABHD14B|ENSG00000114779	-0.056724934	0.806434513	31	Control	AD
ZNF672|ENSG00000171161	0.076311146	0.676173537	31	Control	AD
TSKU|ENSG00000182704	0.468639349	0.12754844	31	Control	AD
LRRTM3|ENSG00000198739	0.056561805	0.857777409	31	Control	AD
KLHL7|ENSG00000122550	-0.095560393	0.69325687	31	Control	AD
GNAL|ENSG00000141404	0.074081116	0.739656742	31	Control	AD
INPP4B|ENSG00000109452	0.025859329	0.933084792	31	Control	AD
CD200|ENSG00000091972	0.334776734	0.272300356	31	Control	AD
PGLS|ENSG00000130313	0.212138432	0.329552041	31	Control	AD
FLNA|ENSG00000196924	0.425641768	0.146744696	31	Control	AD
IFNAR2|ENSG00000159110	0.307808455	0.199938826	31	Control	AD
HEMK1|ENSG00000114735	0.129492061	0.583470589	31	Control	AD
PLAT|ENSG00000104368	0.813251605	0.004375947	31	Control	AD
PDE1A|ENSG00000115252	-0.06587611	0.834644428	31	Control	AD
PEX26|ENSG00000215193	-0.021949218	0.892680543	31	Control	AD
FAM225A|ENSG00000231528	0.181951008	0.558092281	31	Control	AD
COL6A3|ENSG00000163359	0.294794599	0.320219851	31	Control	AD
EPOP|ENSG00000273604	-0.266419942	0.312436621	31	Control	AD
SCAMP2|ENSG00000140497	0.055550904	0.82785391	31	Control	AD
ZNF25|ENSG00000175395	0.207341301	0.455142677	31	Control	AD
HDGFL3|ENSG00000166503	-0.140926789	0.492704665	31	Control	AD
ZFP36L2|ENSG00000152518	-0.060004216	0.822922936	31	Control	AD
	0.095674055	0.761390865	31	Control	AD
NEXMIF|ENSG00000050030	0.141279466	0.637134106	31	Control	AD
TCAF1|ENSG00000198420	0.415420982	0.126888139	31	Control	AD
FAXC|ENSG00000146267	0.258181738	0.390671257	31	Control	AD
ATG9A|ENSG00000198925	0.159771413	0.579606391	31	Control	AD
SGTB|ENSG00000197860	0.20544103	0.469951298	31	Control	AD
CINP|ENSG00000100865	0.255428658	0.07554181	31	Control	AD
PPP3CB|ENSG00000107758	0.034736398	0.905358725	31	Control	AD
GADD45B|ENSG00000099860	0.812488637	0.008044604	31	Control	AD
ARFGEF2|ENSG00000124198	0.146846922	0.601386538	31	Control	AD
C2orf69|ENSG00000178074	0.157427633	0.503283743	31	Control	AD
DLGAP1|ENSG00000170579	0.234683506	0.456725694	31	Control	AD
	0.463587943	0.141476114	31	Control	AD
EPDR1|ENSG00000086289	0.268225235	0.395286139	31	Control	AD
WFDC2|ENSG00000101443	0.560520333	0.033860873	31	Control	AD
STMN1|ENSG00000117632	-0.278089889	0.288396441	31	Control	AD
DGKB|ENSG00000136267	0.280130895	0.351462617	31	Control	AD
FAM225B|ENSG00000225684	0.639605007	0.038756225	31	Control	AD
SH3GL2|ENSG00000107295	0.232284892	0.461663908	31	Control	AD
GRM8|ENSG00000179603	0.082362833	0.793585992	31	Control	AD
MTCO2P2|ENSG00000267541	0.321104843	0.279860552	31	Control	AD
TXNRD2|ENSG00000184470	0.195117113	0.306312344	31	Control	AD
CDC40|ENSG00000168438	0.406674229	0.132331603	31	Control	AD
RNF2|ENSG00000121481	0.272023566	0.318572526	31	Control	AD
ABCC12|ENSG00000140798	0.0897686	0.768725466	31	Control	AD
SACS|ENSG00000151835	0.259892508	0.380911786	31	Control	AD
GPC1|ENSG00000063660	0.401561472	0.048011042	31	Control	AD
NCKAP1|ENSG00000061676	-0.106135115	0.693582024	31	Control	AD
ATP6V1C1|ENSG00000155097	0.119477669	0.672077016	31	Control	AD
FOXN3-AS1|ENSG00000258920	0.269511782	0.385550893	31	Control	AD
APRT|ENSG00000198931	0.431682807	0.033181118	31	Control	AD
PTPRM|ENSG00000173482	0.16338192	0.531017092	31	Control	AD
SLC36A4|ENSG00000180773	-0.124576996	0.588105511	31	Control	AD
HPRT1|ENSG00000165704	0.322614271	0.306651443	31	Control	AD
ITFG1|ENSG00000129636	0.373124348	0.228916973	31	Control	AD
NTN4|ENSG00000074527	0.121794932	0.658652657	31	Control	AD
RASGRP2|ENSG00000068831	0.007532999	0.97482419	31	Control	AD
PPP1R14B-AS1|ENSG00000256940	0.575191104	0.051390988	31	Control	AD
C2orf68|ENSG00000168887	-0.04109107	0.86199435	31	Control	AD
LY86-AS1|ENSG00000216863	0.20004043	0.525968031	31	Control	AD
RAB39B|ENSG00000155961	0.039694306	0.892439192	31	Control	AD
CBY1|ENSG00000100211	0.015227851	0.942349674	31	Control	AD
CITED2|ENSG00000164442	0.061900293	0.842476926	31	Control	AD
OLFM3|ENSG00000118733	0.26889436	0.377312922	31	Control	AD
ATRNL1|ENSG00000107518	0.15203758	0.629959167	31	Control	AD
CDC42EP1|ENSG00000128283	-0.117781298	0.602771172	31	Control	AD
CDH12|ENSG00000154162	0.228496619	0.444553495	31	Control	AD
BET1L|ENSG00000177951	0.130534919	0.414550126	31	Control	AD
MAEL|ENSG00000143194	0.336935822	0.283054	31	Control	AD
LNX1|ENSG00000072201	0.257787629	0.410438798	31	Control	AD
C19orf25|ENSG00000119559	0.214227859	0.327189943	31	Control	AD
CACTIN|ENSG00000105298	0.064494867	0.720999622	31	Control	AD
UPF1|ENSG00000005007	0.046476055	0.807881033	31	Control	AD
CSTB|ENSG00000160213	0.265688387	0.24861206	31	Control	AD
LYSMD2|ENSG00000140280	0.022656219	0.936415041	31	Control	AD
RIPK1|ENSG00000137275	-0.082402541	0.753042537	31	Control	AD
ZDBF2|ENSG00000283649	0.168748896	0.560347311	31	Control	AD
FBXO34|ENSG00000178974	0.215079358	0.479818125	31	Control	AD
	0.195598074	0.535097009	31	Control	AD
SSTR1|ENSG00000139874	0.462034848	0.12982489	31	Control	AD
CAB39|ENSG00000135932	0.02988893	0.8727954	31	Control	AD
CROCCP2|ENSG00000215908	0.001558826	0.993335297	31	Control	AD
SMIM32|ENSG00000271824	0.09895521	0.751304191	31	Control	AD
HYAL2|ENSG00000068001	0.489904394	0.105495805	31	Control	AD
SYT4|ENSG00000132872	0.201231656	0.515807352	31	Control	AD
NWD2|ENSG00000174145	0.239095524	0.42807818	31	Control	AD
DPY19L2P4|ENSG00000235436	-0.803609691	0.009347696	31	Control	AD
PSENEN|ENSG00000205155	0.151128916	0.506228382	31	Control	AD
HMGN2|ENSG00000198830	0.485016774	0.04161761	31	Control	AD
PLP2|ENSG00000102007	0.351601026	0.245985458	31	Control	AD
UTRN|ENSG00000152818	-0.186702826	0.355063473	31	Control	AD
SMIM29|ENSG00000186577	0.520988927	0.047791928	31	Control	AD
FABP5|ENSG00000164687	0.621142793	0.044357951	31	Control	AD
SECTM1|ENSG00000141574	0.527066041	0.095092294	31	Control	AD
SCN9A|ENSG00000169432	-0.504774176	0.108250212	31	Control	AD
H1-2|ENSG00000187837	0.133784609	0.664533406	31	Control	AD
MIR4500HG|ENSG00000228824	-0.033512572	0.903363165	31	Control	AD
SPSB1|ENSG00000171621	-0.054226557	0.817093319	31	Control	AD
