gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
BRICD5|ENSG00000182685	0.87678673	0.002962457	18	Control	AD
LRRN4|ENSG00000125872	0.898447445	0.002969262	18	Control	AD
GOLGA6L4|ENSG00000184206	1.178847668	0.002976882	18	Control	AD
NBPF9|ENSG00000269713	0.537877868	0.002994576	18	Control	AD
GTF2IRD1|ENSG00000006704	0.481599434	0.002995639	18	Control	AD
ZFC3H1|ENSG00000133858	0.3344965	0.003052613	18	Control	AD
DNASE1L2|ENSG00000167968	0.746319007	0.003058267	18	Control	AD
ZNF286A|ENSG00000187607	0.362522498	0.003067876	18	Control	AD
CHCHD2|ENSG00000106153	-0.51435634	0.0030714	18	Control	AD
TRAK2|ENSG00000115993	0.418174833	0.003078544	18	Control	AD
PSMD14|ENSG00000115233	-0.576154908	0.00308113	18	Control	AD
	2.238511732	0.003090153	18	Control	AD
PPP4R3A|ENSG00000100796	0.287431054	0.003111438	18	Control	AD
KRTAP5-1|ENSG00000280585	1.124080922	0.003115476	18	Control	AD
FIG4|ENSG00000112367	-0.513012431	0.003132629	18	Control	AD
ACTR2|ENSG00000138071	-0.47739252	0.003149855	18	Control	AD
MDGA1|ENSG00000112139	1.093977864	0.003153806	18	Control	AD
CPLX1|ENSG00000168993	-0.775180057	0.003165649	18	Control	AD
MBTPS2|ENSG00000012174	-0.641611538	0.003166976	18	Control	AD
PAXX|ENSG00000148362	0.65523776	0.003184791	18	Control	AD
SLC26A9|ENSG00000174502	1.093536116	0.003186673	18	Control	AD
KAT2A|ENSG00000108773	0.427235742	0.003217331	18	Control	AD
QRICH2|ENSG00000129646	0.659008781	0.003258734	18	Control	AD
PHLDB3|ENSG00000176531	0.689384539	0.003277689	18	Control	AD
ZNF672|ENSG00000171161	0.500271581	0.003281223	18	Control	AD
ATP5F1A|ENSG00000152234	-0.704371729	0.003290452	18	Control	AD
FLII|ENSG00000284571	0.375202433	0.00329196	18	Control	AD
SELENOT|ENSG00000198843	-0.431517375	0.003296334	18	Control	AD
TLE2|ENSG00000065717	0.517402857	0.003299023	18	Control	AD
SOWAHB|ENSG00000186212	-1.197419163	0.003340155	18	Control	AD
ARL17A|ENSG00000185829	0.976400409	0.003356648	18	Control	AD
DUSP9|ENSG00000130829	1.098604219	0.00336881	18	Control	AD
TMEM91|ENSG00000142046	0.626785141	0.003372786	18	Control	AD
H2AC8|ENSG00000277075	-0.938424601	0.003398765	18	Control	AD
BRK1|ENSG00000254999	-0.435029046	0.00344119	18	Control	AD
TBC1D9|ENSG00000109436	-0.73838696	0.00344196	18	Control	AD
WDR59|ENSG00000103091	0.357927127	0.003453506	18	Control	AD
SMC1A|ENSG00000072501	0.373228404	0.003498192	18	Control	AD
CD99L2|ENSG00000102181	-0.530374353	0.00350138	18	Control	AD
AGER|ENSG00000230514	0.741848393	0.003506549	18	Control	AD
PVRIG|ENSG00000213413	0.662769076	0.003546858	18	Control	AD
KYAT3|ENSG00000137944	-0.675701193	0.003582364	18	Control	AD
	0.734411406	0.003601704	18	Control	AD
CRY2|ENSG00000121671	-0.303313184	0.003606452	18	Control	AD
SMTN|ENSG00000183963	1.232086618	0.003609406	18	Control	AD
SLC4A9|ENSG00000113073	0.825250733	0.003609939	18	Control	AD
COPS3|ENSG00000141030	-0.723572893	0.003614358	18	Control	AD
STAG1|ENSG00000118007	0.299372697	0.003648014	18	Control	AD
