gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
SLC4A2,ENSG00000164889,SLC4A2,False,Hippocampus,Annese_et_al,1.9
LAMP5-AS1,ENSG00000225988,LAMP5-AS1,False,Hippocampus,Annese_et_al,1.9
ENC1,ENSG00000171617,ENC1,False,Hippocampus,Annese_et_al,1.9
TLL1,ENSG00000038295,TLL1,False,Hippocampus,Annese_et_al,1.9
CRYM-AS1,,CRYM-AS1,False,Hippocampus,Annese_et_al,1.9
ANO3-AS1,ENSG00000254819,ANO3-AS1,False,Hippocampus,Annese_et_al,1.9
EFCC1,ENSG00000114654,EFCC1,False,Hippocampus,Annese_et_al,1.9
MAP3K19,ENSG00000176601,MAP3K19,False,Hippocampus,Annese_et_al,1.9
NTS,ENSG00000133636,NTS,False,Hippocampus,Annese_et_al,1.9
C7orf57,ENSG00000164746,C7orf57,False,Hippocampus,Annese_et_al,1.9
LAMB1,ENSG00000091136,LAMB1,False,Hippocampus,Annese_et_al,1.9
NRN1,ENSG00000124785,NRN1,False,Hippocampus,Annese_et_al,1.9
LOC107546746,,LOC107546746,False,Hippocampus,Annese_et_al,1.9
AK7,ENSG00000140057,AK7,False,Hippocampus,Annese_et_al,1.9
FREM3,ENSG00000183090,FREM3,False,Hippocampus,Annese_et_al,1.9
ONECUT2,ENSG00000119547,ONECUT2,False,Hippocampus,Annese_et_al,1.9
GABRA3,ENSG00000011677,GABRA3,False,Hippocampus,Annese_et_al,1.9
C10orf67,ENSG00000179133,C10orf67,False,Hippocampus,Annese_et_al,1.9
RTBDN,ENSG00000132026,RTBDN,False,Hippocampus,Annese_et_al,1.9
RTP5,ENSG00000188011,RTP5,False,Hippocampus,Annese_et_al,1.9
VSTM2L,ENSG00000132821,VSTM2L,False,Hippocampus,Annese_et_al,1.9
SPMIP6,ENSG00000164972,SPMIP6,False,Hippocampus,Annese_et_al,1.9
GRIA1,ENSG00000155511,GRIA1,False,Hippocampus,Annese_et_al,1.9
FKBP1B,ENSG00000119782,FKBP1B,False,Hippocampus,Annese_et_al,1.9
KCNC4-DT,,KCNC4-DT,False,Hippocampus,Annese_et_al,1.9
PLPPR4,ENSG00000117600,PLPPR4,False,Hippocampus,Annese_et_al,1.9
DRD2,ENSG00000149295,DRD2,False,Hippocampus,Annese_et_al,1.9
TTR,ENSG00000118271,TTR,False,Hippocampus,Annese_et_al,1.9
KAZALD1,ENSG00000107821,KAZALD1,False,Hippocampus,Annese_et_al,1.9
SUGT1P4-STRA6LP-CCDC180,ENSG00000255036,SUGT1P4-STRA6LP-CCDC180,False,Hippocampus,Annese_et_al,1.9
GNG4,ENSG00000168243,GNG4,False,Hippocampus,Annese_et_al,1.9
CA14,ENSG00000118298,CA14,False,Hippocampus,Annese_et_al,1.9
SV2C-AS1,ENSG00000248127,SV2C-AS1,False,Hippocampus,Annese_et_al,1.9
STAC,ENSG00000144681,STAC,False,Hippocampus,Annese_et_al,1.9
NLRP2,ENSG00000275796,NLRP2,False,Hippocampus,Annese_et_al,1.9
C1QTNF5,ENSG00000223953,C1QTNF5,False,Hippocampus,Annese_et_al,1.9
SLC4A4,ENSG00000080493,SLC4A4,False,Hippocampus,Annese_et_al,1.9
AGBL2,ENSG00000165923,AGBL2,False,Hippocampus,Annese_et_al,1.9
NOL3,ENSG00000140939,NOL3,False,Hippocampus,Annese_et_al,1.9
FHIP1A,ENSG00000164142,FHIP1A,False,Hippocampus,Annese_et_al,1.9
MUSK,ENSG00000030304,MUSK,False,Hippocampus,Annese_et_al,1.9
DNAH12,ENSG00000174844,DNAH12,False,Hippocampus,Annese_et_al,1.9
HTR3A,ENSG00000166736,HTR3A,False,Hippocampus,Annese_et_al,1.9
OR1F1,ENSG00000168124,OR1F1,False,Hippocampus,Annese_et_al,1.9
ICAM5,ENSG00000105376,ICAM5,False,Hippocampus,Annese_et_al,1.9
BARX2,ENSG00000043039,BARX2,False,Hippocampus,Annese_et_al,1.9
BTC,ENSG00000174808,BTC,False,Hippocampus,Annese_et_al,1.9
KCNV1,ENSG00000164794,KCNV1,False,Hippocampus,Annese_et_al,1.9
FAM117A,ENSG00000121104,FAM117A,False,Hippocampus,Annese_et_al,1.9
IL12RB2,ENSG00000081985,IL12RB2,False,Hippocampus,Annese_et_al,1.9
TRHR,ENSG00000174417,TRHR,False,Hippocampus,Annese_et_al,1.9
GPR83,ENSG00000123901,GPR83,False,Hippocampus,Annese_et_al,1.9
DRC3,ENSG00000171962,DRC3,False,Hippocampus,Annese_et_al,1.9
FABP5,ENSG00000164687,FABP5,False,Hippocampus,Annese_et_al,1.9
EYA4,ENSG00000112319,EYA4,False,Hippocampus,Annese_et_al,1.9
RAB11FIP1,ENSG00000156675,RAB11FIP1,False,Hippocampus,Annese_et_al,1.9
OCA2,ENSG00000277361,OCA2,False,Hippocampus,Annese_et_al,1.9
CREG2,ENSG00000175874,CREG2,False,Hippocampus,Annese_et_al,1.9
PCDH8,ENSG00000136099,PCDH8,False,Hippocampus,Annese_et_al,1.9
MYB,ENSG00000118513,MYB,False,Hippocampus,Annese_et_al,1.9
SYP-AS1,ENSG00000237341,SYP-AS1,False,Hippocampus,Annese_et_al,1.9
CALB1,ENSG00000104327,CALB1,False,Hippocampus,Annese_et_al,1.9
GALNT17,ENSG00000185274,GALNT17,False,Hippocampus,Annese_et_al,1.9
DNAJC5G,ENSG00000163793,DNAJC5G,False,Hippocampus,Annese_et_al,1.9
SERTM1,ENSG00000180440,SERTM1,False,Hippocampus,Annese_et_al,1.9
KCNK4-CATSPERZ,ENSG00000257069,KCNK4-CATSPERZ,False,Hippocampus,Annese_et_al,1.9
NELL2,ENSG00000184613,NELL2,False,Hippocampus,Annese_et_al,1.9
PLA2G5,ENSG00000127472,PLA2G5,False,Hippocampus,Annese_et_al,1.9
GPD1,ENSG00000167588,GPD1,False,Hippocampus,Annese_et_al,1.9
BEX5,ENSG00000291824,BEX5,False,Hippocampus,Annese_et_al,1.9
C1QL3,ENSG00000165985,C1QL3,False,Hippocampus,Annese_et_al,1.9
CACNG8,ENSG00000142408,CACNG8,False,Hippocampus,Annese_et_al,1.9
NPTXR,ENSG00000221890,NPTXR,False,Hippocampus,Annese_et_al,1.9
RSPO3,ENSG00000146374,RSPO3,False,Hippocampus,Annese_et_al,1.9
MORC1-AS1,ENSG00000239314,MORC1-AS1,False,Hippocampus,Annese_et_al,1.9
GPR26,ENSG00000154478,GPR26,False,Hippocampus,Annese_et_al,1.9
AMY2A,ENSG00000243480,AMY2A,False,Hippocampus,Annese_et_al,1.9
ST6GALNAC2,ENSG00000070731,ST6GALNAC2,False,Hippocampus,Annese_et_al,1.9
MCOLN3,ENSG00000055732,MCOLN3,False,Hippocampus,Annese_et_al,1.9
KCNAB1-AS2,ENSG00000240596,KCNAB1-AS2,False,Hippocampus,Annese_et_al,1.9
LOC110467515,,LOC110467515,False,Hippocampus,Annese_et_al,1.9
BEST4,ENSG00000142959,BEST4,False,Hippocampus,Annese_et_al,1.9
RIIAD1,ENSG00000178796,RIIAD1,False,Hippocampus,Annese_et_al,1.9
RSPH4A,ENSG00000111834,RSPH4A,False,Hippocampus,Annese_et_al,1.9
CCBE1,ENSG00000183287,CCBE1,False,Hippocampus,Annese_et_al,1.9
CD36,ENSG00000135218,CD36,False,Hippocampus,Annese_et_al,1.9
HRK,ENSG00000135116,HRK,False,Hippocampus,Annese_et_al,1.9
KIRREL2,ENSG00000126259,KIRREL2,False,Hippocampus,Annese_et_al,1.9
FST,ENSG00000134363,FST,False,Hippocampus,Annese_et_al,1.9
IGFBP2,ENSG00000115457,IGFBP2,False,Hippocampus,Annese_et_al,1.9
SHISA6,ENSG00000188803,SHISA6,False,Hippocampus,Annese_et_al,1.9
NNAT,ENSG00000053438,NNAT,False,Hippocampus,Annese_et_al,1.9
ALDH1A3-AS1,ENSG00000259583,ALDH1A3-AS1,False,Hippocampus,Annese_et_al,1.9
EGR1,ENSG00000120738,EGR1,False,Hippocampus,Annese_et_al,1.9
TPBGL-AS1,ENSG00000255136,TPBGL-AS1,False,Hippocampus,Annese_et_al,1.9
LOC108281149,,LOC108281149,False,Hippocampus,Annese_et_al,1.9
FNDC5,ENSG00000160097,FNDC5,False,Hippocampus,Annese_et_al,1.9
CHRNB4,ENSG00000117971,CHRNB4,False,Hippocampus,Annese_et_al,1.9
PRKCG,ENSG00000126583,PRKCG,False,Hippocampus,Annese_et_al,1.9
SLC22A25,ENSG00000196600,SLC22A25,False,Hippocampus,Annese_et_al,1.9
PTPN3,ENSG00000070159,PTPN3,False,Hippocampus,Annese_et_al,1.9
KLHDC8A,ENSG00000162873,KLHDC8A,False,Hippocampus,Annese_et_al,1.9
MIR7-3HG,ENSG00000176840,MIR7-3HG,False,Hippocampus,Annese_et_al,1.9
CABP7-DT,ENSG00000232396,CABP7-DT,False,Hippocampus,Annese_et_al,1.9
NEK2-DT,ENSG00000231057,NEK2-DT,False,Hippocampus,Annese_et_al,1.9
TMPRSS13,ENSG00000137747,TMPRSS13,False,Hippocampus,Annese_et_al,1.9
ZBBX,ENSG00000169064,ZBBX,False,Hippocampus,Annese_et_al,1.9
DNAAF3-AS1,ENSG00000267577,DNAAF3-AS1,False,Hippocampus,Annese_et_al,1.9
SPHKAP,ENSG00000153820,SPHKAP,False,Hippocampus,Annese_et_al,1.9
NEUROD1,ENSG00000162992,NEUROD1,False,Hippocampus,Annese_et_al,1.9
CFAP45,ENSG00000213085,CFAP45,False,Hippocampus,Annese_et_al,1.9
VGF,ENSG00000128564,VGF,False,Hippocampus,Annese_et_al,1.9
GUCA1ANB-GUCA1A,ENSG00000290147,GUCA1ANB-GUCA1A,False,Hippocampus,Annese_et_al,1.9
ANKRD26P3,ENSG00000237636,ANKRD26P3,False,Hippocampus,Annese_et_al,1.9
SYTL1,ENSG00000142765,SYTL1,False,Hippocampus,Annese_et_al,1.9
HPGD,ENSG00000164120,HPGD,False,Hippocampus,Annese_et_al,1.9
ADGRG2,ENSG00000173698,ADGRG2,False,Hippocampus,Annese_et_al,1.9
LOC109433677,,LOC109433677,False,Hippocampus,Annese_et_al,1.9
KLHL14,ENSG00000197705,KLHL14,False,Hippocampus,Annese_et_al,1.9
AOC1,ENSG00000002726,AOC1,False,Hippocampus,Annese_et_al,1.9
STRIP2,ENSG00000128578,STRIP2,False,Hippocampus,Annese_et_al,1.9
TEKT1,ENSG00000167858,TEKT1,False,Hippocampus,Annese_et_al,1.9
SLC27A2,ENSG00000140284,SLC27A2,False,Hippocampus,Annese_et_al,1.9
SLC2A12,ENSG00000146411,SLC2A12,False,Hippocampus,Annese_et_al,1.9
MYLK3,ENSG00000140795,MYLK3,False,Hippocampus,Annese_et_al,1.9
CYP24A1,ENSG00000019186,CYP24A1,False,Hippocampus,Annese_et_al,1.9
NUP62CL,ENSG00000198088,NUP62CL,False,Hippocampus,Annese_et_al,1.9
SLC16A10,ENSG00000112394,SLC16A10,False,Hippocampus,Annese_et_al,1.9
PROC,ENSG00000115718,PROC,False,Hippocampus,Annese_et_al,1.9
SLC38A8,ENSG00000166558,SLC38A8,False,Hippocampus,Annese_et_al,1.9
NRIP3-DT,ENSG00000253973,NRIP3-DT,False,Hippocampus,Annese_et_al,1.9
CEL,ENSG00000170835,CEL,False,Hippocampus,Annese_et_al,1.9
ATOH7,ENSG00000179774,ATOH7,False,Hippocampus,Annese_et_al,1.9
CFAP52,ENSG00000166596,CFAP52,False,Hippocampus,Annese_et_al,1.9
COL25A1-DT,ENSG00000246774,COL25A1-DT,False,Hippocampus,Annese_et_al,1.9
SLC24A3-AS1,ENSG00000179447,SLC24A3-AS1,False,Hippocampus,Annese_et_al,1.9
MYO5B,ENSG00000167306,MYO5B,False,Hippocampus,Annese_et_al,1.9
SAMD3,ENSG00000164483,SAMD3,False,Hippocampus,Annese_et_al,1.9
EGR2,ENSG00000122877,EGR2,False,Hippocampus,Annese_et_al,1.9
EGR4,ENSG00000135625,EGR4,False,Hippocampus,Annese_et_al,1.9
COL9A1,ENSG00000112280,COL9A1,False,Hippocampus,Annese_et_al,1.9
RORC,ENSG00000143365,RORC,False,Hippocampus,Annese_et_al,1.9
CLDN16,ENSG00000113946,CLDN16,False,Hippocampus,Annese_et_al,1.9
DYDC2,ENSG00000133665,DYDC2,False,Hippocampus,Annese_et_al,1.9
CFAP161,ENSG00000156206,CFAP161,False,Hippocampus,Annese_et_al,1.9
NPY2R-AS1,ENSG00000250538,NPY2R-AS1,False,Hippocampus,Annese_et_al,1.9
ABCA13,ENSG00000179869,ABCA13,False,Hippocampus,Annese_et_al,1.9
ST6GALNAC5,ENSG00000117069,ST6GALNAC5,False,Hippocampus,Annese_et_al,1.9
ROPN1L-AS1,ENSG00000250600,ROPN1L-AS1,False,Hippocampus,Annese_et_al,1.9
CPNE4,ENSG00000196353,CPNE4,False,Hippocampus,Annese_et_al,1.9
PMPCB,ENSG00000105819,PMPCB,False,Hippocampus,Annese_et_al,1.9
LOC107548109,,LOC107548109,False,Hippocampus,Annese_et_al,1.9
DAW1,ENSG00000123977,DAW1,False,Hippocampus,Annese_et_al,1.9
KCNE5,ENSG00000176076,KCNE5,False,Hippocampus,Annese_et_al,1.9
PRSS12,ENSG00000164099,PRSS12,False,Hippocampus,Annese_et_al,1.9
CLDN1,ENSG00000163347,CLDN1,False,Hippocampus,Annese_et_al,1.9
IGFN1,ENSG00000163395,IGFN1,False,Hippocampus,Annese_et_al,1.9
INHBA-AS1,ENSG00000224116,INHBA-AS1,False,Hippocampus,Annese_et_al,1.9
CFAP276,ENSG00000179902,CFAP276,False,Hippocampus,Annese_et_al,1.9
HLA-C,ENSG00000225691,HLA-C,False,Hippocampus,Annese_et_al,1.9
DNAI1,ENSG00000122735,DNAI1,False,Hippocampus,Annese_et_al,1.9
ODAD1,ENSG00000105479,ODAD1,False,Hippocampus,Annese_et_al,1.9
CAPSL-DT,ENSG00000249748,CAPSL-DT,False,Hippocampus,Annese_et_al,1.9
CHGB,ENSG00000089199,CHGB,False,Hippocampus,Annese_et_al,1.9
GPR157,ENSG00000180758,GPR157,False,Hippocampus,Annese_et_al,1.9
TNNI3K,ENSG00000116783,TNNI3K,False,Hippocampus,Annese_et_al,1.9
KL,ENSG00000133116,KL,False,Hippocampus,Annese_et_al,1.9
SYTL5,ENSG00000147041,SYTL5,False,Hippocampus,Annese_et_al,1.9
CDC42BPG,ENSG00000171219,CDC42BPG,False,Hippocampus,Annese_et_al,1.9
MAPK15,ENSG00000274205,MAPK15,False,Hippocampus,Annese_et_al,1.9
DRC12,ENSG00000248712,DRC12,False,Hippocampus,Annese_et_al,1.9
TAFA1,ENSG00000183662,TAFA1,False,Hippocampus,Annese_et_al,1.9
TH,ENSG00000180176,TH,False,Hippocampus,Annese_et_al,1.9
CTXND1,ENSG00000259417,CTXND1,False,Hippocampus,Annese_et_al,1.9
GLB1L2,ENSG00000149328,GLB1L2,False,Hippocampus,Annese_et_al,1.9
TMEM45B,ENSG00000151715,TMEM45B,False,Hippocampus,Annese_et_al,1.9
VAT1L,ENSG00000171724,VAT1L,False,Hippocampus,Annese_et_al,1.9
ASIC2,ENSG00000108684,ASIC2,False,Hippocampus,Annese_et_al,1.9
CFAP65,ENSG00000181378,CFAP65,False,Hippocampus,Annese_et_al,1.9
GALNT11,ENSG00000178234,GALNT11,False,Hippocampus,Annese_et_al,1.9
CDH3-AS1,ENSG00000260577,CDH3-AS1,False,Hippocampus,Annese_et_al,1.9
ADTRP,ENSG00000111863,ADTRP,False,Hippocampus,Annese_et_al,1.9
IL5RA,ENSG00000091181,IL5RA,False,Hippocampus,Annese_et_al,1.9
BDNF-AS,ENSG00000245573,BDNF-AS,False,Hippocampus,Annese_et_al,1.9
DNAI3,ENSG00000162643,DNAI3,False,Hippocampus,Annese_et_al,1.9
TRPM3,ENSG00000083067,TRPM3,False,Hippocampus,Annese_et_al,1.9
BHLHE22-AS1,ENSG00000254102,BHLHE22-AS1,False,Hippocampus,Annese_et_al,1.9
MYPN,ENSG00000138347,MYPN,False,Hippocampus,Annese_et_al,1.9
CCL19,ENSG00000172724,CCL19,False,Hippocampus,Annese_et_al,1.9
KAAG1,ENSG00000146049,KAAG1,False,Hippocampus,Annese_et_al,1.9
SPATA18,ENSG00000163071,SPATA18,False,Hippocampus,Annese_et_al,1.9
SLC30A3,ENSG00000115194,SLC30A3,False,Hippocampus,Annese_et_al,1.9
ABCC12,ENSG00000140798,ABCC12,False,Hippocampus,Annese_et_al,1.9
ST8SIA2,ENSG00000140557,ST8SIA2,False,Hippocampus,Annese_et_al,1.9
TGM3,ENSG00000125780,TGM3,False,Hippocampus,Annese_et_al,1.9
FAM216B,ENSG00000179813,FAM216B,False,Hippocampus,Annese_et_al,1.9
FIBCD1-AS1,ENSG00000236658,FIBCD1-AS1,False,Hippocampus,Annese_et_al,1.9
PDGFDDN,,PDGFDDN,False,Hippocampus,Annese_et_al,1.9
FCN3,ENSG00000142748,FCN3,False,Hippocampus,Annese_et_al,1.9
ALPK3,ENSG00000136383,ALPK3,False,Hippocampus,Annese_et_al,1.9
SLC39A12-AS1,ENSG00000226083,SLC39A12-AS1,False,Hippocampus,Annese_et_al,1.9
KCNA5,ENSG00000130037,KCNA5,False,Hippocampus,Annese_et_al,1.9
TENT5C,ENSG00000183508,TENT5C,False,Hippocampus,Annese_et_al,1.9
CFAP107,ENSG00000157330,CFAP107,False,Hippocampus,Annese_et_al,1.9
FAM81B,ENSG00000153347,FAM81B,False,Hippocampus,Annese_et_al,1.9
VWA5B1,ENSG00000158816,VWA5B1,False,Hippocampus,Annese_et_al,1.9
LOC117282006,,LOC117282006,False,Hippocampus,Annese_et_al,1.9
SST,ENSG00000157005,SST,False,Hippocampus,Annese_et_al,1.9
PZP,ENSG00000126838,PZP,False,Hippocampus,Annese_et_al,1.9
WIF1,ENSG00000156076,WIF1,False,Hippocampus,Annese_et_al,1.9
CIBAR2,ENSG00000153789,CIBAR2,False,Hippocampus,Annese_et_al,1.9
CELSR1,ENSG00000075275,CELSR1,False,Hippocampus,Annese_et_al,1.9
ANKUB1,ENSG00000206199,ANKUB1,False,Hippocampus,Annese_et_al,1.9
MS4A8,ENSG00000166959,MS4A8,False,Hippocampus,Annese_et_al,1.9
FYB2,ENSG00000187889,FYB2,False,Hippocampus,Annese_et_al,1.9
CRH,ENSG00000147571,CRH,False,Hippocampus,Annese_et_al,1.9
PIP5K1B,ENSG00000107242,PIP5K1B,False,Hippocampus,Annese_et_al,1.9
BCO1,ENSG00000135697,BCO1,False,Hippocampus,Annese_et_al,1.9
AKAIN1,ENSG00000231824,AKAIN1,False,Hippocampus,Annese_et_al,1.9
LINC00624,ENSG00000278811,LINC00624,False,Hippocampus,Annese_et_al,1.9
TRIM29,ENSG00000137699,TRIM29,False,Hippocampus,Annese_et_al,1.9
COL5A2,ENSG00000204262,COL5A2,False,Hippocampus,Annese_et_al,1.9
RARRES1,ENSG00000118849,RARRES1,False,Hippocampus,Annese_et_al,1.9
CFAP77,ENSG00000188523,CFAP77,False,Hippocampus,Annese_et_al,1.9
PROS1,ENSG00000184500,PROS1,False,Hippocampus,Annese_et_al,1.9
ATP13A5-AS1,ENSG00000236508,ATP13A5-AS1,False,Hippocampus,Annese_et_al,1.9
DNAI2,ENSG00000171595,DNAI2,False,Hippocampus,Annese_et_al,1.9
PLVAP,ENSG00000130300,PLVAP,False,Hippocampus,Annese_et_al,1.9
ANKRD66,ENSG00000230062,ANKRD66,False,Hippocampus,Annese_et_al,1.9
CFAP95,ENSG00000204711,CFAP95,False,Hippocampus,Annese_et_al,1.9
RGS9BP,ENSG00000186326,RGS9BP,False,Hippocampus,Annese_et_al,1.9
CFAP144,ENSG00000186973,CFAP144,False,Hippocampus,Annese_et_al,1.9
SFRP1,ENSG00000104332,SFRP1,False,Hippocampus,Annese_et_al,1.9
HTR2C,ENSG00000147246,HTR2C,False,Hippocampus,Annese_et_al,1.9
CYP2U1-AS1,ENSG00000245293,CYP2U1-AS1,False,Hippocampus,Annese_et_al,1.9
CA12,ENSG00000074410,CA12,False,Hippocampus,Annese_et_al,1.9
SPAG6,ENSG00000077327,SPAG6,False,Hippocampus,Annese_et_al,1.9
CPXM2,ENSG00000121898,CPXM2,False,Hippocampus,Annese_et_al,1.9
CCDC33,ENSG00000288407,CCDC33,False,Hippocampus,Annese_et_al,1.9
CACNA1A,ENSG00000141837,CACNA1A,False,Hippocampus,Annese_et_al,1.9
HOATZ,ENSG00000183644,HOATZ,False,Hippocampus,Annese_et_al,1.9
GPX3,ENSG00000211445,GPX3,False,Hippocampus,Annese_et_al,1.9
JCHAIN,ENSG00000132465,JCHAIN,False,Hippocampus,Annese_et_al,1.9
TFCP2L1,ENSG00000115112,TFCP2L1,False,Hippocampus,Annese_et_al,1.9
TAC1,ENSG00000006128,TAC1,False,Hippocampus,Annese_et_al,1.9
KCNE1,ENSG00000180509,KCNE1,False,Hippocampus,Annese_et_al,1.9
FAM3B,ENSG00000183844,FAM3B,False,Hippocampus,Annese_et_al,1.9
F5,ENSG00000198734,F5,False,Hippocampus,Annese_et_al,1.9
LAG3,ENSG00000089692,LAG3,False,Hippocampus,Annese_et_al,1.9
SOSTDC1,ENSG00000171243,SOSTDC1,False,Hippocampus,Annese_et_al,1.9
DCSTAMP,ENSG00000164935,DCSTAMP,False,Hippocampus,Annese_et_al,1.9
LINC00996,ENSG00000242258,LINC00996,False,Hippocampus,Annese_et_al,1.9
CLDN4,ENSG00000189143,CLDN4,False,Hippocampus,Annese_et_al,1.9
SOD3,ENSG00000109610,SOD3,False,Hippocampus,Annese_et_al,1.9
LOC106096416,,LOC106096416,False,Hippocampus,Annese_et_al,1.9
DSG2-AS1,ENSG00000264859,DSG2-AS1,False,Hippocampus,Annese_et_al,1.9
KLHDC7A,ENSG00000179023,KLHDC7A,False,Hippocampus,Annese_et_al,1.9
CFAP299,ENSG00000197826,CFAP299,False,Hippocampus,Annese_et_al,1.9
LIPC,ENSG00000166035,LIPC,False,Hippocampus,Annese_et_al,1.9
SCGN,ENSG00000079689,SCGN,False,Hippocampus,Annese_et_al,1.9
PENK-AS1,ENSG00000254254,PENK-AS1,False,Hippocampus,Annese_et_al,1.9
CRYBG1,ENSG00000112297,CRYBG1,False,Hippocampus,Annese_et_al,1.9
RORA,ENSG00000069667,RORA,False,Hippocampus,Annese_et_al,1.9
DNAH11,ENSG00000105877,DNAH11,False,Hippocampus,Annese_et_al,1.9
PRSS8,ENSG00000052344,PRSS8,False,Hippocampus,Annese_et_al,1.9
CDHR4,ENSG00000187492,CDHR4,False,Hippocampus,Annese_et_al,1.9
DUSP4,ENSG00000120875,DUSP4,False,Hippocampus,Annese_et_al,1.9
SLC5A5,ENSG00000105641,SLC5A5,False,Hippocampus,Annese_et_al,1.9
NEUROD6,ENSG00000164600,NEUROD6,False,Hippocampus,Annese_et_al,1.9
LRRC71,ENSG00000160838,LRRC71,False,Hippocampus,Annese_et_al,1.9
RIPK4,ENSG00000183421,RIPK4,False,Hippocampus,Annese_et_al,1.9
TTLL10-AS1,ENSG00000205231,TTLL10-AS1,False,Hippocampus,Annese_et_al,1.9
CLTRN,ENSG00000147003,CLTRN,False,Hippocampus,Annese_et_al,1.9
SLC16A12-AS1,ENSG00000234452,SLC16A12-AS1,False,Hippocampus,Annese_et_al,1.9
CCDC60,ENSG00000183273,CCDC60,False,Hippocampus,Annese_et_al,1.9
NXNL1,ENSG00000171773,NXNL1,False,Hippocampus,Annese_et_al,1.9
TDO2,ENSG00000262635,TDO2,False,Hippocampus,Annese_et_al,1.9
LINC03040,ENSG00000181577,LINC03040,False,Hippocampus,Annese_et_al,1.9
NR1H4,ENSG00000012504,NR1H4,False,Hippocampus,Annese_et_al,1.9
ARID4A,ENSG00000032219,ARID4A,False,Hippocampus,Annese_et_al,1.9
DMRT3,ENSG00000064218,DMRT3,False,Hippocampus,Annese_et_al,1.9
RAB17-DT,ENSG00000234949,RAB17-DT,False,Hippocampus,Annese_et_al,1.9
LOC117134604,,LOC117134604,False,Hippocampus,Annese_et_al,1.9
LEFTY2,ENSG00000143768,LEFTY2,False,Hippocampus,Annese_et_al,1.9
PRND,ENSG00000171864,PRND,False,Hippocampus,Annese_et_al,1.9
CALHM4,ENSG00000164451,CALHM4,False,Hippocampus,Annese_et_al,1.9
LINC00880,ENSG00000243629,LINC00880,False,Hippocampus,Annese_et_al,1.9
ADRA1D,ENSG00000171873,ADRA1D,False,Hippocampus,Annese_et_al,1.9
TNNI3,ENSG00000129991,TNNI3,False,Hippocampus,Annese_et_al,1.9
ECRG4,ENSG00000119147,ECRG4,False,Hippocampus,Annese_et_al,1.9
TMC5,ENSG00000103534,TMC5,False,Hippocampus,Annese_et_al,1.9
SERPINF1,ENSG00000132386,SERPINF1,False,Hippocampus,Annese_et_al,1.9
SELENOP,ENSG00000250722,SELENOP,False,Hippocampus,Annese_et_al,1.9
CMKLR2,ENSG00000183671,CMKLR2,False,Hippocampus,Annese_et_al,1.9
RASSF6,ENSG00000169435,RASSF6,False,Hippocampus,Annese_et_al,1.9
GALNT5,ENSG00000136542,GALNT5,False,Hippocampus,Annese_et_al,1.9
SFRP5,ENSG00000120057,SFRP5,False,Hippocampus,Annese_et_al,1.9
FNDC1-AS1,ENSG00000233682,FNDC1-AS1,False,Hippocampus,Annese_et_al,1.9
GDF15,ENSG00000130513,GDF15,False,Hippocampus,Annese_et_al,1.9
CNGB3,ENSG00000170289,CNGB3,False,Hippocampus,Annese_et_al,1.9
SLC28A3-AS1,ENSG00000233262,SLC28A3-AS1,False,Hippocampus,Annese_et_al,1.9
TRPV4,ENSG00000111199,TRPV4,False,Hippocampus,Annese_et_al,1.9
CLDN3,ENSG00000165215,CLDN3,False,Hippocampus,Annese_et_al,1.9
ABCA4,ENSG00000198691,ABCA4,False,Hippocampus,Annese_et_al,1.9
PRLR,ENSG00000113494,PRLR,False,Hippocampus,Annese_et_al,1.9
KCNJ13,ENSG00000115474,KCNJ13,False,Hippocampus,Annese_et_al,1.9
LARGE2,ENSG00000165905,LARGE2,False,Hippocampus,Annese_et_al,1.9
FOLR1,ENSG00000110195,FOLR1,False,Hippocampus,Annese_et_al,1.9
CLIC6,ENSG00000159212,CLIC6,False,Hippocampus,Annese_et_al,1.9
FABP4,ENSG00000170323,FABP4,False,Hippocampus,Annese_et_al,1.9
CDHR5,ENSG00000273572,CDHR5,False,Hippocampus,Annese_et_al,1.9
TYRP1,ENSG00000107165,TYRP1,False,Hippocampus,Annese_et_al,1.9
LMX1A-AS1,ENSG00000238022,LMX1A-AS1,False,Hippocampus,Annese_et_al,1.9
SCNN1A,ENSG00000111319,SCNN1A,False,Hippocampus,Annese_et_al,1.9
OTX2,ENSG00000165588,OTX2,False,Hippocampus,Annese_et_al,1.9
HPD,ENSG00000158104,HPD,False,Hippocampus,Annese_et_al,1.9
KRT5,ENSG00000186081,KRT5,False,Hippocampus,Annese_et_al,1.9
PCNX4,ENSG00000126773,PCNX4,False,Hippocampus,Annese_et_al,1.9
CLDN2,ENSG00000165376,CLDN2,False,Hippocampus,Annese_et_al,1.9
TESPA1,ENSG00000135426,TESPA1,True,Hippocampus,Annese_et_al,1.9
HLA-DRB5,ENSG00000198502,HLA-DRB5,True,Hippocampus,Annese_et_al,1.9
ROS1,ENSG00000047936,ROS1,True,Hippocampus,Annese_et_al,1.9
ANKRD22,ENSG00000152766,ANKRD22,True,Hippocampus,Annese_et_al,1.9
RGS1,ENSG00000090104,RGS1,True,Hippocampus,Annese_et_al,1.9
HAMP,ENSG00000105697,HAMP,True,Hippocampus,Annese_et_al,1.9
HLA-DRB1,ENSG00000206240,HLA-DRB1,True,Hippocampus,Annese_et_al,1.9
